,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0.0153981083820012,0,0,0,0,0,0,0,0.673310661885947,0,0,0,0,0,0,0,0,0.103082551140935,0,0,0,0,0,0,0.0465812915267107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101299708188244,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.0289663679212811,0.0561472412262511,0,0.276848594786488,0,0,0,8.67361737988404e-19,0,0,0.162150535174478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.121515910134312,0,0,0,-0.0586489382927043,0,0,0,0,0,0,0,0,0,0,0,-0.00352297904967449,0,-0.0638021159102748,0,-0.050212734122451
X002958.CH.EQUITY,0,0,0,0,0.0718174420824675,0,0,0,0,0.211222318940105,0,0,3.46944695195361e-18,0.113735098110675,0,0,0,0.207827082254826,0,0,0,0,0.188138233995489,0,0,0.0223647629390322,0,0,0,0,0,0,0,0,0,0.0456571446487491,0,0,0,0,0,0,0,0,0,0,0,0,0.0590718962653251,0,0,-0.108835422552658,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.23178786826804,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679540155976297,0,0,0,0,0.00974516219004603,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0698666416215363,0,0,0.134986577671898,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155202692481083,0.165412014638153,0,0,0.116706208029827,0.0586071329275067,0,0,0.173477029489021,0.0649308365991944,0,0,0,0,0.18186211689812,0,0,0.0948867604113655,0,0,0,0.0242453456544253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.152383452679267,0,0,0.256121172417563,0,0,0,0,0,0,0,0.0643687274495944,0,0.112929626240444,0,0,0,0.0750519351540062,0,0,0.139136913374573,0,0,0,0,0,0,0,0,0,0,0.246011859639671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.0665933089864627,0.178019394232153,0,0.431998732965412,0,0,0,0,0,0,0,0,-0.322821189651764,0,0,0,0.18916214850774,0,0,0,0,0,0,0,0.312725172353922,0,0,0,0.116949084336453,0,0,0.289001718317124,0,0.281567117837111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.282866116610748,0,0,0,0,0,0,0,0,0.291969018198209,0,0.251385783544017,0,0,0.245334697853846,0,0,0,0,0,0,0,0,-0.178201410547129,0.0752647379557659,0,0.21698525267038,0,0,0,0.083826116306472,0,0,0,0,0,0,-0.274279671907501,0,0,0,0.0113828168892782,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156746023967075,0.101122401702903,0,0,0,0,0.482359806082296,0,0,0,0,0,0,0.0371441459055662,0,0,0,-0.031844026141049,0,0,0.0587328335621304,0,0,-0.0197955199583642,0,0,0,0,0,0.0287042228468723,0,0.138996981897288,0,0,0,-0.221537952519837,0,0,0.078618468797574,0
X600928.CH.EQUITY,0.0496209952796663,0,0.456162669437274,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.0445989037019875,0,0.0220218264727374,0,0,0,0,0,-0.119956705750942,0,0.36446004629872,0,0,0,0,0,0,0,0.0385565349862656,0,0,0.165589596599508,0.0500780503156962,0,0,0,-0.0504851671131191,0,0,0.0299344755504139,0,0,0,0,-0.0816402309942727,-0.0698780279235918,0,0
