,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.255047301105988,0,0,0,0.0995774537913297,0,0,0,0,0,0,0,0,0,0,0,0,0.15015779943207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321689599697845,0.016772472208157,0,0.0264368068146877,0,0,0,0,0,-0.0307279908985581
X002142.CH.EQUITY,0.116993900095474,0,0,0,0,0.270243339029562,0.120417227957233,0,0,0,0,0,0.0707617966074715,0,0,0.145857328073174,0,0.0134463307509852,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0663971723577849,0,-0.00318564748090531,0,0,0,-0.0129783165458563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109996428030801,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.264665545980061,0.0277008726084033,0.101151821086511,0,0,0,0,0,0.0637369224481248,0.0297301371622352,0.24525667367103,0,0,0.0318696929725434,0.0530947260384341,0.0430365441378246,0,0,0,0,0,0,0,0.0606108724830805,0.112241715694313,0,0,0,0,0,0,0,0,0,0,0.0955292230642825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.207687086755974,0,0,0,0,0,0,0,0.260773625729304,0,0,0.0846901960458342,0,0,0,0,0.104332998629535,0,0.0090957347138915,0,0,0,0.396141714043462,0,0,0,0.0464367253757071,0,0,0,-0.128431931614465,0,0,0,-0.0354945245327114,0,0,0,0,0,0,0,0,0,-0.000251025758425684,0,0,-0.0540822834811262,-0.0595144941178798,0,0
X600016.CH.EQUITY,0,0,0.0358393582975162,0.224128173191628,0,0,0,0,0,0,0,0,0,0,0.126939080961816,0.0398726456557076,0,0.239485576928086,0,0,0.11177422072263,0,0,0.130688163148341,0,0,0,0,0,0,0.0414511889888177,0,0.0281534141740626,0,0,0,0,0,0,0.125760401195939,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.072086846011191,0.496428409462414,0.00356542934114925,0,0,0,0,0,0,0.0274420995367593,0,0,0,0,0,0,0.129906940122577,0,0,0,0,0,0,0,0,0,0.222736914633622,0,0,0,0.160303442329756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0365017247530401,0.0170971395971296,0.0442285536778312,0
X600919.CH.EQUITY,0,0.0431837812497831,0,0,0,0,0,0,0.0283247018924559,0,0,0,0,0.159410867643459,0.0608162167624893,0,0,0,0,0,0.158430391411613,0.0230405318212565,0.0341659909734548,0,0,0,0,0,0,0,-0.0655220565184383,0,0,0,0,0,0,0,0,0,0,0.163410356020551,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0.334547311163368,0,0,0,0.00582067449964549,0.188085470965821,0,0,0,0,0,0,0,0,0,0,0,0.036989717938541,0,0,-0.0210385951714277,0,0,0,0,0,0.0567963523647804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266709805220521,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0.283135718574277,0.181492297530104,0,0.283185192717406,0,0,0,0,0,0,0,0,0,0.00916140708036521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424383344825682,0.0399472041460441,0.128265876451574,0,0,0,0,0,0.0914573316502032,-0.21791273910643,0,0
X601166.CH.EQUITY,0,0.0801795178021208,0,0,0,0.0703491075703023,0,0,0.227500425051894,0,0,0,0.200234769306102,0,0,0,0,0,0,0.150846278140246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00886758489861904,0,0.0224052709189672,-0.00338815958256907,-0.0199610763547474
X601169.CH.EQUITY,0,0,0,0,0.213940119063544,0,0,0,0,0,0,0.071964944321814,0,0,0.082981078301773,0,0.212861328550275,0,0,0,0.110564504233568,0,0,0,0.270523957133789,0,0,0,0,0,-0.0972539337214318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532820962905777,-0.0390566810789725,0
X601229.CH.EQUITY,0,0,0.32820313977494,6.93889390390723e-18,0,0,0,0,0,0,0.166551224944582,0,0,0.0967106199585478,0,0.0241202022923482,0,0,0,0,0,0,0,0,0.138613087234434,0,0.042072387924051,0,0,0,0,0,0,0,0,0.013526305522139,0,0.20166755107592,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.026244730097332,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0361965847694181,0,0,0.41402131508904,0,0,0,0,0.187478154369236,0.146280622523826,0,0,0,0.141630893607461,0,0,-0.083901154596532,-0.00492215889148943,0,0.0891801570677485,0,0,0,0.0589646523493555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117219214404713
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.450127828529671,0.354476510847251,0,0,0,0.0204801170064557,0,0,0,0,0,0,0.0150240488407088,0,0,0,0,0,0,-0.0120313597337123,0,0.0630815422997647,0,0,0,0,0,0,0,0,0,0,0,0.0103097276030679,0,0,0,-0.0516765445161579,0,0,0.0677756942172648,-0.0842571327472708
X601398.CH.EQUITY,0,0,0,0,0.120677314795394,0,0,0,0.0414596357774164,0,0,0,0,0,0,0,0.0133835411493851,0,0.357383820501264,0.061673350490883,0,0.327418684362479,0,0,0.0592522121756897,0,0.00504385098685848,0,0,0,0,0,0,0,0,0,-0.189507231504034,0,0.175276587927775,0,0,0,0,0,0,0,0,0,0,0.0650428275519526,-0.121131531037528,0,-0.0715094755051503
X601577.CH.EQUITY,0,0.192408610560697,0,0,0,0,0,0,0,0,0,0.0931624599482661,0,0,1.73472347597681e-18,0,0,0,0.159420351925326,0.0983720920635113,0,0,0.0846488253919701,0,0.155499009728913,0,0,0,0,-0.0604178530298113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13281253825329,0,0,0,0
X601818.CH.EQUITY,0,0,0.186946273281336,0,0.507602856005925,0.0134615605208862,0,0,0,0,0,0,0,0,0,0.118203693336461,0,0,0,0,0,0,0,0,0.166825479605973,0,-0.0745787886354159,0.037089444040561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017672390660748,0,0,0,0
X601838.CH.EQUITY,0.158260304557927,0.0305289137620029,0,0,0.0451017743924145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140294739433011,0,0,0,0,0.0990202160014352,0,0,0,-0.0151417425614448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187002226248783,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0.0740664122460239,0.00510892130274925,0,0,0,0,0,0,0,0,0.334794022934287,0,0.276709020779647,0.0219749685528109,0.201094967996369,0.203061993446631,0,0,0,0,0,0,0,0,-0.0680107560042481,-0.00237625711488086,0,0,0,0,0,-0.0887853618156925,0,0,0,0,0,0,0,0,0,0,0,0,-0.00875439232866002,0,0,-0.0195405460778559,-0.115172921655551,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0.194556449467355,0.0319666821071153,0,0,0.423592296741685,0,0.0946526768330871,0,0,0,0.1622511115655,0,0,0,0,0,0,0,0.185902093889892,0,0,0,0,-0.0345453740769528,0,-0.0656069658243489,0,0,0,0,0,0,0,0,0.156428113732735,0,0,0,-0.153842286920857,0,0,0,0,0,0.205661111833576
X601997.CH.EQUITY,0,0,0,0,0.109168668643424,0,0,0,0,0,0.144592842961298,0,0,0,0,0.140467930731521,0,0,0,0.252293460420451,0,0,0,0.117751414661444,0,0,0,0,0.0284523431917746,0,0,0,0.118521754503973,0,0,0,3.46944695195361e-18,0,0,0,0.018556947280895,0,0.106693521311638,0,3.46944695195361e-18,0,0,0,0,0.0454814713614018,0,0,0.0310856014471417
X601998.CH.EQUITY,0,0.312207182895094,0,0,0,0.0579180534324811,0,0,0,0,0,0,0,0,0.147287905701389,0,0,0,0.0519256413030971,0.0285305573626155,0,0,0,0.203129372485014,0,0.090102397323444,0,0,0,0,0,0,0,-0.0143187927031935,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,4.33680868994202e-19,-0.104997405849874
X601658.CH.Equity,0.20211950782231,0.13268975736803,0,0,0,0,0,0,0,0.123026798743486,0,0,0.0836485699000913,0.107632506625263,0,0,0,0,0,0,0,0,0,0.0605906924208213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503065782239137,0,0,0,0.0715341778168586,0,0,0,0,0
X601916.CH.Equity,0,0.137979837806034,0,0,0,0,0,0.0346700562124352,0,0,0,0.424777337360577,0,0,0.0453606893237122,0,0.0692847932155908,0,0,-0.126977408119844,0,-6.93889390390723e-18,0,0,0,0,0,-0.209243425468313,0,0,0,0,0,0,0,0,0,0,0,0.428208539787256,0,0,0,0,0,0,0,0,0,0,0,0.155613467324803,-0.221858517123591
X601077.CH.Equity,0,0,0,0.130486066511556,0,0,0,0,0,0,0.463838737648361,0.111715705267528,0,0,0,0.0371728068315688,0,0,0.0273334681319849,0,0.0438530565794753,0,0,0,0,0,0,0.0385207381859295,0,0,0,-0.0223614080794072,0,0,0,0,0,0,0,0,-0.0613270496248413,0,0,0,0,0,0.0254679423384083,0,0,0,0,0.114102815107135,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883459107149162,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.205810724345732,0,0,0,0,0,0,0,0,0,-0.11964874774518,0,0,0.10943387079852,0,0,0,0,0,0,0.336988226537959,0,0,0.330312666398894,0,0,-0.0147195082882548
X2388.HK.EQUITY,0,0,0,0,0.323403717737537,0,0,0,0,0,-0.152259229257015,0,0,0,0,0.0192578534785058,0,-0.255530638734054,0,0.238231254607692,0.0944270547116004,0,0,0,0,0,0,0,0.237420262490228,0,0,0,-0.706729020455086,0,0.104955685889015,0,0,0,0,0,0,0,-0.0544400920315122,0,0,0,0,0,0,0.264352216741714,-0.00129379996012696,0.0678971774987472,-0.387113598295122
