,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.211867308098662,0.0818167300043971,0,0,0.186743816722283,0,0.0318415937079747,0,0,0,0,0,0,0,0,0,0,0,0,0.180793055858574,0,0.123476241844599,0,0,-0.00210219065735557,0,0,0,0,0,0,0,0,0,0,0,0,0.0634496932423718,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.059987660305908,0,0,0.0736763502252516,0,0,0,0,0,0.41870492970016,0,0,0,0,0,0,0.235041490344154,0,0,0,0,0.0267014011364669,0,0,0,0,0,-0.183857846293222,0,0,0.0752054918620482,0.00949979535249603,0,0,0,0,0,0,0,0,0,0,0.114550061697864,0,0,0,0,0,0,0,0.115132936544767,0,0
X600000.CH.EQUITY,0.0503789453949636,0,0,0,0,0,0,0.180074157555348,0,1.73472347597681e-18,0.357664451647774,0,0,0,0,0.0797193641311749,0,0.166156829340327,0,0,0,0,0,0,0,0,0,0,0,-0.070898753813723,-0.00502074947368102,0,0,0,0,0,0,0.0858428271534118,0,0,0,0,0,0,0.0220527811522214,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0537367154876907,0.0624590247668141,0,0,0.489843262509268,0,0,0,0,0,0,0,0,0,0,0,0,0.161948121561861,0,0,0,0.0148342049421935,0,0,0.0145731502780756,0,-0.161984677105687,0,0.0295997036741854,0,0,0,0,0.0240962617608451,0,0,0,0.10237692442363,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,-0.325937547871945,0.0359952636818733,0,0,0,0,0.182798964960355,0,0,0,0,0,0,0,0,0.389863520988381,0,0,-0.0773691277947384,0,0,0,0,0,0,0.077727842920819,0,0,0.131325770872844,0.00994141834343727,0,0.129868048281873,0,0,0.153991434878465,0,0,0,0,0,0,0.188877869635865,0,0,0
X600036.CH.EQUITY,0.189553992323803,0.196679708323795,0,0,0,0,0,0.0741646194398355,0,0,0,0,0,0.0137761328215948,0,0,0,0,0,0,0,0,0.438205892330861,-0.023015163677702,0,0,0.0669018377127073,0,-0.0111322865757119,0,0,0,0,0,0,-0.0301491917317008,0,0,-1.73472347597681e-18,0,0,0,-0.0847264382185496,0,0,0,0.0750559481613385,0,0,0.220430377761765,0,0,0.0194369146728239
X600919.CH.EQUITY,0,0,0.0391548129229193,0,0,0,0,0.465744588484636,0,0,0.106859193316978,0,0,0,0,0,0,0.135669858645874,0,0.027723916736107,0,0,0,0.277544088824264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193427106374067,0.00772455488731461,0.0480302070270896,0,0,0,0.0291467424611869,0,0,-0.0828335404688244
X600926.CH.EQUITY,0,0.302554926180224,0,0,0,0,0.464207269629271,0,0,0,0,0,0,0.000672276197146411,0.0815017540916223,0.0280744383583861,0,0,0.0793593531681688,0,0,0,0,0,0,0,0,0,0,0,-0.0439259286274429,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183917466817245,0,-0.0445712952756453,0,0,0,-4.33680868994202e-19,0.0837962854720118,0
X601009.CH.EQUITY,0,0,0,0.105585175594184,-0.0841547978789599,0,0,0.150324140214667,0,0,0,0,0,0.386880974159193,0,0,0,0.0877536565689029,0,0.0269003362395621,0,0,0,-0.0434895123719826,0,0.0919421644986188,0,0,0,0,0,0,0,0,-0.0856324581192248,0,0,0,0.103887937436492,0,0,0,0,0.165559350077678,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.642750335007758,0,0,0,0.0253852331037997,0.066915732019088,0,0.0660626519540165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23976518604721,0,0,0,0.149321782185541,0,0,0.104302966563217,0,0,0,0,0.0684059692607781,0,0.00902905688695783,0,0,0,0.0764218229340808,0.028230825676848,0.0350388749473158,0,0,0,0,0,0,0.0982391798363642,0
