,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.108994780998942,0,0.0893385861810813,0,0,0,0.0615516206068134,0.079963884199053,0,0,0,0,0,0,0,0.123098473610819,0,0,0,0,0,0,0,0,0,0,0.0791260318662053,0,0.0807786452042168,0,0,0.00306344462209275,0,0,0,0,0.0127252494649807,0,0,0,0,0.191937112470127,0,0,0,0,0,0,-0.0949491915356587,0
X002142.CH.EQUITY,0.217581346028643,0,0,0,0,0.0550347852362927,0,0,0,0.0434657620384891,0,0,0,0,0,0.286102581449742,0.0499565600440986,0,0,0,0,-0.0604708662357969,0.0605371375043742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138336567433694,0,0.205482695369166,0,0,0,0.087484397909631,-0.10820944487847,0,0,0,0.127943234435494,0
X600000.CH.EQUITY,0,0,0,0,0,0.0358104463511423,0,0,0.483667872329045,0,0,0,0.224939998882213,0,0,0,0,0.0249617907311352,0,0,0,0,0.171455013648547,0,0.136162926634077,0,0,0.0533845697812657,0,0,0,0,0,0,0,0,-0.200168574019284,0,0,0,0,0,0,-3.46944695195361e-18,-0.0545017994588426,-0.0131136473703906,0,0,-0.0105771117766256,-0.169266054849364,-0.123630794710817
X600015.CH.EQUITY,0.198243344223043,0,-0.218015208958168,0,0,0.0833565871458716,-0.161522077775603,0,0,0.203348082670791,0,0,0,0,0.0848752014573987,0,0,0.184312568047974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647259333575165,0,0.302790917375807,0,0,0,-0.0843326878201002,0,0,0,0,0,0,0,0,-0.015012113174257,-0.417980944208708,0.0204146601779758
X600016.CH.EQUITY,0,0.0425924583545938,0.156647621510424,0,0,0,0,0,0,0,0,0,0,0,0.387103792840495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143120561011246,0,0.0241357256889992,0,0,0,0,0,0,0,0,0,0.0247630319037513,0,0.0165161715711716,0,0
X600036.CH.EQUITY,0,0,0,0.41607158577696,0,0,0.240459484027256,0,0,0,-0.0500022207018075,0,0.252472529370154,0.0477153898044736,0.128237732274376,0,0,0,0.138127179397664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179465878050778,0,0,0.156672796657149,0,0,0,0,0,0.11976304303932,0,0,0
X600919.CH.EQUITY,0,-0.189481514119375,0,0,0,0.555834432291634,0,0,0,0,0,0.0706963797603823,0,-0.0449624950288124,0,0,0,0,0,0.259997256692901,0,0,0,0,0,0,0,0,0,0,0,0,0.0785214113096821,0.208544998337624,0,0,0,0,0,0,0,-0.0973608320552807,-0.0240298835037399,0,0,0,0,0.117508944846339,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0.297612502055419,0,0,0,0,0,0,0,0,0,0,0.250588477732215,0,-0.184529071504247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775135059350282,0,0,0,0,0,0.148334297881385,0.092031074771568,0,-0.196262732293294,0
X601166.CH.EQUITY,0,0,0.37052832041972,0,0,0,0,0.0275750440560506,0,0,0,0.245271340148106,0,0.14096570013931,0,0,0,0,0,0.0621976634110109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0232934896061076,0
X601169.CH.EQUITY,0,0,0.178152859345652,1.55070819910691,0,-0.524729543988662,0,0,0,0,0,0,0,0,0.0243125731557093,0,0,0,0.0491909224155454,0.110925220221646,0,-0.268754406744612,0.160164721805291,0.123054954973449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413880400298961,0,0,0,0,0,0,0,0
