,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.277156001575209,0,0,0,0.141377928665233,0.340538715731627,0,0.2747560753363,0,0,0,0,-0.00371088096100726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133264057933811,0.0472270462008782,-0.224395806150806,0.189834288188125
X002142.CH.EQUITY,0,0,0,0,0,0.134663859878486,0.102714758066549,0,0,0,0.0237135888819379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207238315583405,0,0,0,0,0,0,0,-0.0151278241881598,0,0,0.231412426010557,0,0,0,0,0,-0.0513665896660615,-0.0521525722236065,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.188963800341857,0,0,0,0,0,0,0.475914084283367,0,0,0,0,0.0490619453408614,0,0,0,0,0.0160837983771321,0,0,0,0,0.0218018638504961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.303628422736842,0,0,0,0,0,0.0178286917083368,0,0.0929072323357388,0.0950737737210662,0,0.13948535579514,0,0,0,0,0,0,0.0850467646872268,0,0,0,0.117026873236328,0.0307369627843655,0,0,0,0,0,0,0,0,0,0,0,0.055415087359629,0.127177494609232,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,-1.73472347597681e-18,0,0,0,0,0,0.0465989420788052,0,0,0,0,0.366800671252001,0,0.123572771360096,0,0,0,0,-0.122379909297851,0,0,0,0,0,0,0,0,0,0,0,-0.296042634568265,0,0.0432648651053062,0.0921078442691983,0.610852485214246,0,-0.140364377984757,0,0,0,0,0.0819506013098387,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.204332221848098,0.267715296523967,0,0,0,0,0.0867848392440141,0,0,0,0,0,0,0.1147318681056,0.0638344579836957,0,0,0.104269334962153,0,0.0287307183492784,0.00580834259066062,0,0,0.0772278995431732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0996624248122761,0,0,0,0,0,0.107731031258497,0.30501114295092,0,0,0,0,0,0
X600926.CH.EQUITY,0.237423819657189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0726371456072946,0,0,0,0,0,0,0.151618627508011,0,0,0,0,0,0,0,0.00509387296937473,0,0,0.0267162981591894,0,0,0,0.0685642085806124,0.170743873897773,-0.0334066270720736,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0.025185084879913,0.0870843213267889,0,0,0,0,0,0.150038368353413,0.24334859985789,0.0880488344651209,0,0,0,0,0.108906693341249,0,0,1.73472347597681e-18,0,0,0.0353277052810048,0,0,0,0,0,0.144405613424762,0,0,0,0,0,-0.159431038622943,0,0,0,-0.0127638474373484,0,0,0.157766108369101,0,0,0,0.179172081400598,0,0,0,0,0.190482091008753,0,0
X601166.CH.EQUITY,0.161779951255946,0.0555785535022715,0,0,0,0.000361922790704102,-8.67361737988404e-19,0,0,0,0,0,0,0,0.391339365493751,0.126769770726347,0,0,0.0306217442615132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496507631999464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501873384891705,-0.0648280931107182
X601169.CH.EQUITY,0,0,0.0257023696110391,0,0,0,0,0,0.0692836426632501,0,0.234588115647106,0,0.168057415103895,0,0.0688517791318967,0,0,0.0717947242647617,0,0,0,0,0,0,0,0.0956949275719021,0,0,0.00603807381645319,0,0,0,0,0,0,0.0448909913622827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
