,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0741319752170926,0,0,0,0.101678574787409,0,0.183124279595632,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230142635496829,0,0,0,0,0,0,0,0,0,0,0,0.0460036407069734,0,0,0,0,0,0.267697964246252,0,0,0,0,0.0154668697556313,0,0,0,0,0,0
X002142.CH.EQUITY,0.342498221247906,0,0,0,0,0,0,-0.0446792052074326,0,0,0.394320933862539,0,0,0,0,0,0,0,0.0998224460284573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267833423634737,0,0,0,0,0,0,0,0.0693660487063981,0.0480751214590815,0,-0.0134004629899719,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.104543874056932,0,0,0.203995400475835,-1.38777878078145e-17,0,0.0765865850313387,0.0648164266077256,0,0,0,0.144159952167649,0.0140032926033928,0.0599948668956216,0,0,0,0,0.00447498234802428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016980987751849,0,0,0.179527048584444,0,0.0534125234660894,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0.341046034043369,0.358876022565629,0,0,0.118673933141221,0,0.130193580525062,0.0511631559338458,0,0,0.000182240955763378,0,0,0,-0.128468162386411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0885109026937786,0.0447712053490208,0.12306377042963,0.283541253511377,0.177111005542998,0.14515102588191,0,0,0.0511485505243036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192521749731304,0
X600036.CH.EQUITY,0.0802974665906811,0.203807152218524,0,0,0.0374975801829327,0,0,0,0,0,0,0,0,0,0,0.08094910162822,0,0,0,0,0,0,0,0,0,0,0.143669392188625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214449837002165,0.254876143948126,0,-4.33680868994202e-19,-2.16840434497101e-19,0,0,0,0.000350280812473533,0
X600919.CH.EQUITY,0,0,0.0140025790836788,0.0688274786344377,0,0,0,0.169760193966203,0,0,0,0,0,0,0,0.0126791148888589,0.0492103656164002,0.0697833587844817,0.110624890535495,0.0515897234706571,0,0,0,0,0,-0.033878071685231,0,0,0,0,0.0788435625515569,0,0,0,0,0,0,0,0.141836722737619,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.0364470419911017,0,0.0413951437587202,0,0,0,0,0,0.17731335498723,0.148170970418422,0.131457700395239,0,0,0,0,0,0.253548780417551,0,0,0.111529816274925,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0790999985970153,0,-0.0483382506899048
X601166.CH.EQUITY,0.0750822812205793,0,0.0290859542843233,0.0581618387939106,0,0.375860138164325,0,0,0,0,0.0145989429176341,0.0151829883486099,0.046662774598487,0,0.252308695240951,0,0,0,0,0,0,0,0,0,0.016301467494038,0,0.0733573002544411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260786454730188,0,0,0,0,0
X601169.CH.EQUITY,0,0.0842500650032039,0,0.31676265001664,0,0,0.236444214237375,0.0241306383717393,0,0,0,0,0,0,0,0,0,0.0165880966769597,0.127507196772449,0.200837453286816,0,0,-0.0291730435023412,0,0.0223351657119994,-0.013567018963677,0,0,0,0,0.0511436013968839,0,0,0,0,0,0,0.0241960674759435,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
