,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.147449852415168,0,0,0,0,0,0.00751127414499356,0,0,0.257662704057012,0,0,0,0,0,0,0,0.203786320331278,0,-0.216864140335334,0,0,0,0.126497482187602,0,0,0,0,0,0,0,0.0228280153939699,0.183093835858004,0,0,-0.112658794517032,0.096589527755961,0,0,0.149447827192709,0,0,0,0,-0.0130685204849692,0,0,0,0,-0.158296418027945
X002142.CH.EQUITY,0.206837770652923,0,0,0,0,0,0.0185332676483522,0.0481242589931097,0.103984537804715,0,0,0,0,0,0,0,0.100504262812627,0,0.0422021987230998,0,0,0,0,0,0.0195642621986275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125957231626509,0,0,0,-0.00539058725205748,0,0,0,0,-0.0171582187142912,0,0
X600000.CH.EQUITY,0,0.0284305644884951,0,0,0.154272476058721,0.223975312014903,0.116855301710452,0,0,0,0,0,0.244983276033967,0,0,0,0.0756975220457657,0,0,0,0,0,0,0,0,0,0,0,0.0382354049955926,-0.116390384126924,0,0,0,0,0,0,0,0,-0.0084493940653301,0.230752642575802,0,0,0,-0.110998513893747,0,0,0,0,0,-0.0284975402056903,0
X600015.CH.EQUITY,0,0,0,0,0.0268131061555972,0,0,0,0,0.229802797909848,0.0431714108777144,0,0,0,0.343741251430931,0,0,0.0389311742446828,0,0,0,0.233628023112493,0,0,0,0,0,0,0,0.0124520334019604,0,0,0,0,0,0,0,0,0,0,0,0.153149901761647,0,0,0,0.016132850636279,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0851597517511194,0.146141285998401,0,0,0,0,0,0,0.138627651447289,0,0.196003061579257,0,0,0,0.2186986249681,0,0,0,0,0,0,0,0,0,0.0468658393889332,0,0,0,0,0,0.0335947412649741,0,0,0,0,0,0,0,0.317301486705625,0.0178858559627553,0,0,0,0,-0.133932449404248,0,0,-0.136447868115329,0
X600036.CH.EQUITY,0,0.216786176016031,0.195542373682728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593578215980564,0,0.217578552540867,0,-0.0435390226340935,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0287674331405404,0,0,0.0168694546246936,0.395822705790986,0,0,0.0218665768450156,0,0,0,0,0.0162011515083904,0,0.0576618288088504,0
X600919.CH.EQUITY,-0.0218466768945655,8.67361737988404e-19,0.0446682185297484,0,0.0225397740965898,0,0,0,0,0.196922596642281,0.0910286711325152,0,0,0.218175269406987,0,0,0.272019586000408,0.0746985175504026,4.33680868994202e-19,0,0,0,0,0.0168120293922588,0,0,0,0,0.168042330958453,0,0,0,0,0,0,0,-0.0855258903381982,0,-0.0747739774533464,0,0,-0.109986597007671,0,0,0,0,0,0,0,0.022076487387419,0
X601009.CH.EQUITY,0.344980746203402,0,0,0,0,0,0,0,0.393040091587229,0,0,0,0,0.278757419958959,0,0,0,0,-0.0869086383730197,0,0,0,-0.0628321277441223,0.0605907712854754,0.0278459865101782,0,0,0,0,0,0,0,-0.0523744863679352,0,0,0,0,0,0,0,0,0,0,0,0,0.24141563442468,0,0,0,0,0
X601166.CH.EQUITY,0,0.293774083059862,0,0,0,0,0,0,0,-0.214189316878849,0,0,0,0.0398894974682954,0,0,0.363888560664985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517763226441356,0,0,0,0,0,0.042620193423198,0.28592505184801,0.213638438204779,0.0409115650634399,0,0,0,0,0,0.232465241057658,-0.0266032704261557
X601169.CH.EQUITY,0,0,0.207726064047447,0.569427293110179,0,0,0,0,0,0,0,0,0.21829435050751,-0.0633408106513063,0,0,0.118927252731119,0,0,0,0,0,0,0.176765022226288,0,0,0,0,0,0,0,0,0,0,-0.0202594447847995,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073923123213486,0,0.0268407957312229
