,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0.0464444123519298,0.183678478472796,0.02738227042576,0,0,0.107406779846006,0,0,0,0,0,0,0,0.0087430887957246,0,0,0.0987344439928362,0,0.169674765246085,0,0,0,0,0,0,0.0169155514252601,0,0,0,0.0180107813515541,0,0,0,0,0,0,0,0.0654531723536057,0,0,0.108329105165368,0,0,0.000643264932872009,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.0595540504409973,0,0.08703243626807,0,0.452766393396428,0,0,0,0,0,0,0,0.293835344207034,0,0,0,0,0,0,0.0136156393366569,0,0,0.0332837902942968,0,0,-0.0370645021404058,0,0,-0.0980227439064837,0,0,0,0,0,0,-0.0086221814201961,0,0,0.209040545782574,0,0,0,0,0,0,0.00406760171117803,0.0499035375777099,0.0257923273029102
X600000.CH.EQUITY,0,0,0,0,0,0.103399626523847,0.073805808524351,0,0,0,0,0.50201097864626,0,0,0.255083263600298,0,0.0435802994135581,0.00869671682510245,0,0.0223735060509254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.197946832164316,0,0,0,0,0,0,0,0.0543680664485881,0.366250138149715,0,0,0,0,0,0,0.00736160834088319,0,0.0108056786112624,0,-0.0197311918723877,0,0.326220631502877,0,0,0,0,0,0.0488806339090754,0,-0.0975257734879233,0,0,0,0,0,0,-0.204329437000848,0,0,0.256442231718151,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0
X600016.CH.EQUITY,0.0520662777150336,0,0,0,0,0,0,0,0.18826269259073,0,0,-3.46944695195361e-18,0,0.0384878710235884,0.119508886934939,0.206206367151389,0.170746328427919,0,0,0,0,0,0,0,0,0,0,0,0,0.0158090268747823,0,0,0,0,0,0,0,0,0,0.19111531626461,0,0.154789127681261,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,1.04915726500718,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.048725819434047,0,0.0740896157914693,0,0,0,0,0,0.00299680573657364,0,-0.0537186923867063,0,0,0,-0.0580119350841093,0,0,0,0,0,-0.102504042235894,0,0,0,0,-0.170221176430334,0,0,0,0,0,0,0,0,0,0,0.0681482514593987,0.0278958134993037,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.507344972923336,0.162765322726739,0,0,0,0,0,0.0189084214907653,0,0,0,0,0.113022062383603,0,0,0,0,0,0,0,0,0,0,0,0.0915613191455332,0.0424059052606079,0,0,0,0.0734949222586952,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270488043902904,0,0
X600926.CH.EQUITY,0,0.22925922990269,0,0,0,0.00250104888948859,0.475706517820322,0,0,0,0,0,0,0,0,0,0,0.190785033187502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185200644425721,0,0,0,0,0,0,0,0,0,0,0,0,-0.026614959980698,0,0,0,0.154280432167208,0.0575934467622042
X601009.CH.EQUITY,0.213114514509238,0,0,0,-1.73472347597681e-18,0,0,0.108734174371884,0,0,0,0,0.0270906773661491,0,0,0,0,0,0.0479142817203382,0,0,0,0,0,0.194380208891826,0.0943571514778721,0.029630329590082,0,0.13406508208872,0,0,0,0,-0.162943528671528,0,0,0,0,0,0,-0.122710993020323,0,0.419961040779919,0,0,0,0,-0.187078292814893,0,0,-0.279225515306474,0,0
X601166.CH.EQUITY,0,0.298913779782158,0.295551044758942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102387662507839,0,0.00402774496526877,0,0,0,0,0.0157787546914234,0,0,0,0,0,0,0,0,0.200497856183256,0,0,0,0,0,0,0,0.0672646070984751,0.0708782757695682,0,0,0,0,0,0,0
