,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.180070773041444,0,0,0,0.355889484636752,0,0,0,0,0,0,0.0828142598266539,0,0,0,0,0,0,0,0,0,0.00310000620727824,0,0,0,0,0,0,0,0,0,0.122118775407034,0,0,0,0,0,0,0,0,-0.236380464550235,0,0,0,0,-0.125618028628615,0,0
X002142.CH.EQUITY,0.388027844207633,0,0,0,0,0,0,0.288195117914464,0.0719890251557097,0.0662380102286185,0,0,0,0,0,0,0,-0.0308934945074594,0,0,0,0.0599609875835476,0,-0.0220357837656602,0,0,0,-0.0777840280236933,0,0,0,0,0,0,0.171600765426203,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0547061733806155,0,-0.0805460138617228,0,0,0
X600000.CH.EQUITY,0.111410763241006,0,0,0,0.145646574151105,0,0.0488012450087286,0,0,0,0.0486047418879329,0,0,0.0270945077708067,0,0.0455470708629901,0,0,0,0,0.0839297396756365,0,0.0447715051483807,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158356412078546,0,0,0,0,0,0,0,-0.0349297255571483,0,0,0,0,-0.159382409664218,0,0
X600015.CH.EQUITY,0.0379640863311062,0,0.108990207967588,0,0,0,0.430217320461316,0,0.0602825549711347,0,0,0,0,0,0,0.0485346977313774,0,0,0,0,0,0.205283207545759,0,0,0.06637784766639,0,-0.00770158302764522,0,0,0,0,0,0,0,0,0,0.0184260054016574,0,0,0,0,0,0,0,0,0,0,-0.114623620507176,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.0274783402865074,0,0,0,0.111155631836819,0.414403153955544,0,0,0.154887813683955,0,0.0544517586937058,0,0,0.0873117447872533,0,0,0,0,0.0754561734538516,0,0,0.0569588921691072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105935267637206,0,0,0,0,0
X600036.CH.EQUITY,0.230013916174833,0,0,0,0.44573921678488,0,0,-1.73472347597681e-18,0,0.0582562183127329,0,0,0,0,0,0,0.0820926888455798,0,0,0,0,0.0505581853458378,0,0,0,0,0,0,0,0,0,0.0315153042842368,0,0,0,0,0,0,0,0,0,0,0,0,0.10563450486711,0,0,-0.11254137099961,0,0,-0.0186363469170012,0,0.00617332195176198
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.103870007911291,0,0,0,0.267622105408062,0,0,0,0,0,2.77555756156289e-17,0,0.427575087455153,0,0.354904818738908,0,0,0,0,0.0431141436140207,0,0,0,0,0.145004809417815,0.00364164828673225,0,-0.0678701517740361,0,0,0,0,0,-0.0678212447882422,0,0,0,0,0,-0.0776868674397548,0,0,0,0.104056078813239,-0.111499311195414
X600926.CH.EQUITY,0,0,0,-0.0267876619210883,0,0.0490626052194279,0,0,0,0.65742603844137,0,0,0,-0.121746476467312,0,0,0,0.0681299727054432,0,0,0,0,0,0,0,-0.0232733020661653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538402513539681,0,0,0,0,0,0.0090136344793322,0,0
X601009.CH.EQUITY,0.128560276877553,0,0,0.26936991712974,0,0,0.0652830309537986,0,0,0,0,0,0,0,0,0,0.123750602416561,0,0.154521475569026,0,1.38777878078145e-17,0.00326012640411745,0,0,0.0765642208628209,0,0,0,0,0,0,0,0,0,0,0,0,0.0953295029816765,0.0181762212348178,0,0,0,0,0,0,0,-0.05078242078267,0,0,0,0.0300034749186357,0,0.038235076702074
X601166.CH.EQUITY,0.222161598979011,0,0,0,0,0.143822201723577,0,0.212920706284758,0,0,0,0,0,0,0,0.124262943070765,0,0.170623009176052,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0420952329151455,0,-0.00858816128971988,0,0,0,0,0,0,-0.0265167632185462,0,0,0,0,0,0,0,0
