,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2823.TT.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,MKRturn,TED,RealEstateDiff
X2892.TT.EQUITY,0,0,0.0772258574483705,0,0,0,0.00272642820300233,0,0,0,0,0,0,0,0,0,0,0,0,0.00576232300323681,0,0,0,0,0,0.0112904423111283,0,0,0.344485275844832,0.180489234715936,0,0.21086899760242,0,0,0,0,0,0,0,0,0.00104692020801533,0,0,0.167260307038131,0,0,0,0,0,0.183693088410946,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0451999673714836,0.100502561716525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175485072243667,0.227973958231821,0.207942412588864,0,0.0705713302971707,0.0806417511042417,0,0.105636573841515,0,0,0,0,0,0,0,0,0,0,0,0,0.0827625967198141,0.0504410608088856,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,-0.186223128741976,0,0,0,0.0540158095230823,0,0,0,-0.0159729356836369,0.110984163656277,0,0,0,0,0,0,0,0,0,0,0,0.219734473562033,0,0,0,0,0,0.0450752708008898,0,0,0,0,0.286507695847738,0,0.294409904749609,0.133213267395933,0,0,0.123710223046775,0,0,0,0,0,0,0.176615178281406,0,-0.133835203224655,0,0
X600030.CH.EQUITY,0,0.116551203049688,0,0,0,0.0298873572634807,0,-0.263355108067297,0,-0.292641285184078,0,0,0,0,0,0,0,-0.242749925848081,0,0,0,0,0.354150090874353,0,-0.0367211496305975,0,0,0,0,0,0,0,0,0,0,0.251254589403324,0,0,0,0,-0.257976381424803,0,0,0,0,0,0,0,0,0,0,-0.496737907185226,0
X600837.CH.EQUITY,0,0,0,0,0,0.0110197680784595,0,0,0,0,0,0,0.257695829614738,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.361679579095633,0.0193641619959217,0,0,0,0,0,0,0.136987315906835,0,0,0.318135812493389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,-0.0237068893249873,0.22874696864334,-0.0246590264592307,0,0,0,-0.0388045593117373,0,-0.0662638702012871,0.0525279236388078,0,0,0,0,0,0,0,0,0.0231305925982649,0,0,0,0,-0.0361653922771895,0,0,0,0.10146288373373,0,0,0.150968280072093,0,0.542544281807406,0,0,0,0,0,0.0119899654166482,0,0,0,0,0,0.189580960887363,0.287518161620886,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159475208282952,0,0,0,0,0,0,0,0,0,-0.169754870868349,0,0,0,0,0,0,0,0,0.466380613606198,0.019450501772913,0,0.360349595890419,0,0,0,0,0,0,0.327628809476934,0,0,0,-0.0320903082508613,0,-0.0802569569200592,0,0,0,0.00920800651189843
X601211.CH.EQUITY,0,0,0,-0.00356833101585081,0,0,0,0,0.0990468354988384,0,0,0.0155418815086593,0,0,0,0,0,0,0,0,0.0984398121457171,0,0,0,-0.110064575864837,0,0.0154325285522565,0,0,0,0,0,0.498015747179273,0,0,0,0,0,0.141799142140261,0,0,0,0,0,0.0629746959807456,0,0,0,0,0,0,0,0.0386942918402983
X601688.CH.EQUITY,0,0,0,0,0.520796622131435,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.0721956602324722,-0.0369431230578054,0,0,0,0,0,-0.000987291144503848,0,0,0.106144845138163,0,0,0,0,0,0.789691734557505,0.0320124776479656,0,0,0.20141757761698,0,0,0,0,0,0,-0.0118430425981158,-0.213914283861439,0,0,0,0,0,0,0,0.0115391480697448
X2885.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0260801246510805,0,0,0,0,0,-0.102431588808076,0,0,0,0,0,0,0,0,0,0,0,0,0.038173439757465,0,0.276462468002786,0,0,0,0,0,0,0.093952437392042,0,0,0,0,0,0,0.0374393717732507,0.222312413245154,0.147521650023046,0.192511863401858,0,0,0,0
X601318.CH.EQUITY,0,0,0.153907742131466,0,0,0,0.0727721823888898,0,0,0,0,0,0,0,0.0687821424011942,0,0,0,0.0228665654241708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433726027074687,0,0,0,0,0,0,0,0,0,-0.0955678810507357
X601319.CH.EQUITY,0,0,0,0,0,0.182946997975399,0,0,0,0.0272724916004844,0,0,0,-0.0508390537893149,0,0,0.0442929557952147,0.116776660542874,0,0,0,0,0,0,0,0,0,0,0,-0.0299024595493305,0,0,0.170088619178817,0,0,0,0,0,0.118540282595134,0,0.118822876188435,0,0.0480552408607416,0,0.137271070454856,0,-0.0202710483194796,0,0,0,0,0,0
X601336.CH.EQUITY,0,0.0792504025154213,-0.0822777678386667,0,0,0,0,0,0,0,0,0,0,0,-0.0112736778692874,0,0,0,0,0,0,0,0,0.0319350148006117,-0.0344072950721406,0,0,0,0,0,0,0,0,-0.0486230504429202,0,0,0,0,0,0,0.397207865652088,0,0,0.144083847174341,0.356697054650465,0,0,0,0,0,0,0,-0.0331447737081717
X601601.CH.EQUITY,0,2.77555756156289e-17,0,0,0,0,0.0604447154238563,0,0,0,0,0,0,0,0,0,0,0.0895969998604263,0,0,0,0,0,-0.108042618357912,0,0,0,0,0,0,0,0,0,-0.0243349456518244,0,0,0,0,-0.0657356180585678,0,0.473584821015331,0,0.186924650992407,0,0.236077903261199,0,0,0,0,0.0224952429910821,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0906641621722066,0,0,-0.216361643923103,0,0,0,0.0332124888944761,0,0,0,0,0.217656962679786,0.0847065122312614,0,0.206977723820119,0,0,0,0,0,0,0,0,0,0,0,0.0272356682384055,0,0,0,0,0.236297198473889,0.246728786301125,0,0,0,0,0,0,0,0,0,0
X2823.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0281729611924661,0,0,0,0.0227604963043094,0,0,0,0,-0.139597082974565,0.125885584770773,0,0,0,0,0,0,0,0,0.498262233781997,0.131034727313306,0,0.151183500747664,0,0,0,0,0,0,0,0,0,0,0.116777015616345,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.266294569862983
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375719667285212,0,0,0.223537161472746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259357517132988,0.0607581158699551,0.187492816139418,-0.0889299776203546,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248116141266885,0,0,0,0,0,0,0,0,0,0.0493197986997547,0,0.125813164149622,0,0,0,0.132151987040157,0,0.0265912818000902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640935815626233,0.350294237824516,0,0,0.208876740063599,0,0,0
X2883.TT.EQUITY,0,0,-0.024772053354893,-0.0117034947428769,0,0,0,0,0,0,0,-0.008164850719598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677766264447194,0,0,0,0,0.0771996518756526,0,0,0,0,0,0,0.044761380780362,0,0,0,0,0,0.438015713189959,0,0,0,0.365648536647283,0,0,0
X2888.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.011861029378783,0,0,0.0460842717298824,0,0,0,0,0,0,0,0,0,-0.0171911653958381,0,0,0.0331484540497861,0.229038844714656,0,0.078062553743498,0,0,0,0,0,0,0,-0.0803615713689353,0,0,0,-0.0423566547991861,0,0,0,0,0,0.11594434088703,0.308962752856475,0.157752999348568,0,0,0,0.0118649007933399
MKRturn,0.263872358294258,0.00282992008505037,-0.396875470916639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0764893219267914,0,0,0,-0.156097467969935,0,0.314100291496192,0,0,0,0,0,0,0,0,-0.263924223542351,0,0.266059401789715,0.0646945196967176,0,0,0,0,0,0,0,0,0,-0.0229824651552201,0,0,0,0,0,-0.27451095765295,0
TED,0,0,-0.0913919958975428,0.322113094485062,0,0,0,0,0,-0.304098617568438,0,0,-6.93889390390723e-18,0,0,0,0.472311906869917,0,0,0,-0.114309488146991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.297088588650144,0,0,-0.395293383286925,-0.0279078611139168,0.223246327852078,0,0,0,0,0,0,0,0,0,-0.151516705306408,0,-0.218371253879011
RealEstateDiff,0,0,0,0,0,0,0,0,0,0.167983249041812,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00554020543766734,0,0.115652331064102,0,0,0,0,0,0,0,0,0,0,0,0,0.199461965737968,0.0284316182853783,0,0,0,0,0,0,0,0,0,0,0,0,0
