,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,4.33680868994202e-19,0.0191069496449422,0,0,0.415814903425617,0,0,0,0,0,0,0,0,0,0,0,0,0.0854116084945172,0,0,0,0,0,0,0,0.286853751713743,0,0.143485347426825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891238514769689,0,0.0178833118670956,0.0181569680713287,0,0,0,0,0,0,-0.0681912987338376
X002142.CH.EQUITY,0.0335823172941954,0,0,0,0.1221731290358,0.313184366026163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166432944120132,0.235670356555763,0.0900087187862937,-0.133636310563894,0,0,0,0,0,0,0,0,0,0,0,0.193195635451553,0,0,0,0.0249521615215611,0,0,0.265781233028286,0,0,-0.265959174276497,0,0,0,0,-0.0904386518279509,0
X600000.CH.EQUITY,0,0,0,0.299067835041059,0,0.264172007114468,0,0,0,0,0,0.0341536881251149,0,0,0,0,0.362070503106428,0,0,0.109469458251247,0,0.0428402527408465,0,0,-0.0944324977139213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158558823931807,0,0,0,0.0508873150817115,0,0,0,-0.124180636861341,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.51427335923561,0,0,0,0,0.0535017641044918,0,0,0,0,0.22056236204215,0,0,-0.0278563280311245,0,0,0.187926217584505,0,0,0,0,0,0,0,0,0,-0.124971025065606,0,0,0,0,1.0842021724855e-19,0,0,0.0421042343265093,0,0,0.0106392737998231,0,0,0,0,0.0284481327546647,0,-0.0436721236272343,0,-0.0615579835623454
X600016.CH.EQUITY,0,0.21175100447839,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.089846999597596,0,0,-0.0414565037324419,0.722258243641501,0,0,0,0,0,0,0,0.0247937998469764,0,0,0,0,0,0,0.0409812501738418,0.00980194605953911,0,0,0,0,0,0,0,-0.250825003986675,0,0,0,0,-0.026422439112173
X600036.CH.EQUITY,0.010582325070119,0.091125518899455,0.131065358309066,0,0,0,0,0,0,0,0.375332808807161,0,0,0,0,0,0,0,0,0.0859053953575318,0.0405854072553072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270394470350684,0,0,0,0,0.0200942823644808,0.0479547619258842,0,0.0175342747879089,0,0,0
X601009.CH.EQUITY,0,0,0,0.810071474114795,0,0.077360974116444,0,-0.104988010828133,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0641932005005336,0,0,0,0,0.0773931778162174,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169957392478729,0,0,0.113518474308122,0,0,0.0581919845400326,-0.00638480771053937,-0.0158439038638226,0,0,0,0
X601166.CH.EQUITY,0,0,0.0699243583044072,0,0.068123675895631,0.106063930651368,0,0,0.291293989904161,0,0.0209755536346528,0,0,0.0192766827536104,0,0.281917013168289,0.0523490036768714,0.040069661870255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261868028972317,0,0.0376211853788352,0,0,0,0.056855121687502,0,0,0.0475133191007532,0,0,0,0,0.0323058341075607,0
X601169.CH.EQUITY,0,-0.0520634592503415,0,0,0,0,0,0,0,0,0,0,0,0,0,0.760359077456663,0.119981901417484,0,0,0,0,0,0,0,0,0.00827160520787408,0.0438506502503818,0.0490686100916945,0,0,0,-0.0244261698797069,0,0,0,0,0,0,0,0.00306211505823602,0,0,0,0,0,0,0.0704065084231638,0,0,0,0,0,-0.0229005774216881
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.830950510853754,0,0,0,0,0,0,0,0.345991357112024,-0.0515870615478457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236748407481779,0,0,-0.139702662344779,0,-0.0502823623688907,0,0,0,0,-0.0307119644581083,0,0,-0.0884189065914734,-0.137349674782621,0.0980528336063146,0,0.136186463347014
