,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.172022999424628,0,0,0,0.0173316680943516,0,0,0,0,0,0,0,0,0,0.195952812203469,0.127170592253789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196970875373378,0,0,0.164620656351635,0,0.0480263644280441,0,0,0,0.0718611303986856,-0.0160995655018447,0
X002142.CH.EQUITY,0,0,0,0,0,0.762040570788137,-0.0546316569300665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427277182126393,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0565880144086625,-0.0293906658668908,0,0,0,0,0.0774550835735087,0,0,0.159309537930659,0,0,0,-0.0876086054897668,0,0,-0.121140098630588,0,0
X600000.CH.EQUITY,0,0,0,0,0.088699906940958,0.0433348262313743,0,0.600737959210907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504253507260732,0,0,0,0,0,0,0,0,0,0.00388987935514061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184159813792079,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.0610101148366185,0,0,0,0,0.510255618867433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012602524526506,0,0,0,0,0,0,0,0,0,-0.130706956621496,0,0,0,0,-0.0437013988078728,0,0,0,0.0871640196034584,0,0,0,0,0,0,0,0.118578827099421,-0.113744011354328,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.192126342368786,0,0.26961278515609,0.329078349392918,0,0,0,0.0928680229051967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127425964194785,0,0,0,0,0,0.0438764321199211,0,0,0,0.0495284106351008,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.422822917952741,0,0,0,0,0,0,0,0,0.0865039380407391,0,0,0,0.329284951719165,0,0,0,-0.0939754818415249,0,0.0343931860316726,0.0274238488166745,0,0,0,0,0,-0.0107400447499641,0,0,0,0,0,0,0,0,0,0,-0.00614004654491523,0,-0.0203709659978825,0,0,0,0.0382720301792053,0,0.0789296245764889,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.0332853131981023,0,0.823701273677943,0,0,0,0,0,0.0342946181944927,0,0,0,0,0,0,0,0.0332724979099619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.053572192209243,0,0,0,0,-0.0361257260099498,0,0,-0.0464508944191491,0.152751181995724,0,0,0,0,0.0221287458564521,-0.0326349531390971,-0.0504628684594886,-0.0704321150219432,0,0,-0.0435250289540912
X601166.CH.EQUITY,0.084206372068419,0,0.522886013307077,0,0,0,0.00977808196341005,0,0,0,0.110937780248368,0,0,0,0,0.0643878037817007,0.0764083682459113,0.00762145449087614,0,-0.00769320392957758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055026431494145,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.0685223209733664,0,0,0,0,0.113182509527735,0,0,0,0,0,0,6.93889390390723e-18,0,0.153940003651163,0,0,0,0,0,0,-0.0615316774086672,0,0,0,0,0,0,0,0,0,0.190420096705809,0,0,0,0,0,0,0.0548668110088508,0,0,0,0,0,0,0,0,0.109726304649159,-0.10463955472312,0,0
X601229.CH.EQUITY,-0.0774741157476041,0,0,0,0,0.107415524043201,0,0,0,0,6.93889390390723e-18,0,0,0,0.399981683138448,0,0,0,-0.345852150960024,0,0,0,0,0,0,0,0,0,0,0,-0.0644353820826938,0,0,0,0,0.108170557859485,-0.0675280359193164,0,0,0,0,0,0,0,0,-0.156079803618805,0,0,0,-0.0584076427568531,0,-0.0349210105147793,0
X601288.CH.EQUITY,0,0,0.0181461036273672,0,0,0.0544617158126979,0,0,0,0,0,0.455677533978542,0,0,0.26922607261636,0.290155511198988,0,0,0,0,0,0,0,0,0.0357232439989061,0,0,0,0,0,0,0,0,0,0,0,-0.0667683172448533,0,-0.0578715457290409,0,0,0,0,0,0,-0.0180406821472358,0,0.015680276233579,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0129129276799771,0,0.0417610146034055,0,0,0,0,0,0.330892614718071,0,0.2916632204868,0,0.082915918840198,0,0.0432036361565166,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0874672201733202,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.00943411808887794,0,0,0,0,0,0
