,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.183583692272797,0,0.138134350134115,0,0,0,0,0,0.101979459554469,0,0,0,0,0,0,0.115532774804789,0,0,0,0,0,0,0,0.00441613381748916,0,0,0,0,0,0,0,0.112194885248505,0,0,0,0,0.0418310285711901,0,0,0,0.12784406895321,0.0386900742902032,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.132355629499302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222372942824842,0,0,0,0,-0.096465718983894,0,0.17909167342758,0,0,0,0,0,0,0,0,0.220048266711802,0,0,0,0,0,0,0.0270270445701155,0.00749285528311079,0.221708016892827,0,0,0.0782997510403116,0.00806201078210075,-0.125089676424086,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.140181258846149,0.0248516148579855,0,0.39815694577673,0,0,0,0.165394954873321,0,0,0,0,0,0,0,0.0650150031262136,0,0.174364880211243,0,0.106772350834001,0,0,0,0,0,0,0,0,0,0,0,-0.14901274378048,0.0150559887927581,0,0,0,0,0,0,0,0,0,0,0,-0.0466465691020227,0
X600015.CH.EQUITY,0,0,-0.231855078340699,0,0,0.0924275638688797,0,0,0,0,0,0,0,0,0.210801367784358,0.0290344860139563,0,0.275202853368747,0,0,0,0,-0.0175701753058038,-0.123431341680613,0,0,0,0,0,0,0,0,0,0.0324002085757716,0.311707710240949,0,0,0,0,-0.120437223292871,0,0,0,0,0,0,0,0,0,-0.406114047370532,0
X600016.CH.EQUITY,0,0.115238531583719,0.242192798961629,0.114692133757913,0,0,0,0,0,0,0,0.087873801293469,0,0,0.0889748922910907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258285668748847,0,0,0,0,0,0,0.110566332940233,0,8.67361737988404e-19,-0.0497401052484358,0
X600036.CH.EQUITY,0,0,0,0.174995886946424,0,0,-0.00330122723550483,0,0,0,-0.0146642206409215,0,0.515604874459853,0,0.0256482505596365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290104463952015,0,0,0,0,0,0,0,-0.0216669682561489,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.15966786011765,0.272221414030275,0,0.175440652244345,0,0,0,0,0,0,0,0.0390271603753538,0.17532747800713,0.0203253509098911,0,0,0,0,0,0.0837113368531598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.428851657812254,0,0,0,0,0,0.348157508072707,0,0.060896672831555,0,0,0,0,0,0,0,-0.0774303714290687,0,0,0.045732758062052,0,-0.109271751775505,0,-0.130655703240736,0,0,0,0,0,0,0,0,0,0,0,0,-0.16983708429951,0,0.17523079476699,0,0,0,0,0,-0.121444132458199,0,0,0.175908803130776,0.0909953414772398,-0.0149051092650888,0.0295733549858517
X601166.CH.EQUITY,0,0,0.3262957984887,0.0574682829781662,0,0,0,0.10055214335928,0,0,0,0.24078478434928,0,0.140407922135265,0,0,0.013776842306417,0,0,0.00982183066833653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007192355288167,0,-1.73472347597681e-18,0,0,0,0,0.0383576494149958,0,0.0639214812252021,0,0.0222817563940165
X601169.CH.EQUITY,0,-0.0683426698609504,0,0,0,0.121643122289986,0,0,3.46944695195361e-18,0,0.202384911026607,0.217024944628888,0,0,0,0,0,0.121247918002096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104792858274341,0,0,0,0,0,0,0,0.0562203721018051,0.0828958047737439,0,0.148635769287131,0.0645022721447804,0,0,0,0
X601229.CH.EQUITY,0,0.187667295359865,0,0,0,0,0,0,0,0,0,0,0,0.412764766294089,0,0,0,0,0,0,0,-0.0101548177527362,0,0.0869320142992499,0,0.0851901004808272,0,0,0,0,0,0,0,0,0,0,0.0685121081648553,0,0,0,0,0.0198674838108328,0,0,0.0593003672342167,0,0,0,0,-0.135302908390089,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.743658750494137,0,0,0,0.0403275914692241,0,0,0,0,0,0,0,0,0,-0.231377055802328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162255491282357,-0.222043527034459,0,0,0,-0.195372178992243,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0.705666985381858,0,0,0,0,0,0,0,0,0,0.0124187474260222,0,0,0,0,0,0,0,0,0,0,0,-0.128311248938617,0,0,0,0,0,-0.02148457849802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104473600628102,0.0319188929003445,0,0
X601398.CH.EQUITY,0.500854931973193,0,0,0,0,0,0,0,0,0,0.498848805073081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157081485138393,0,0,0,0,0,0,0,0,0,0,-0.0163958800622038,0,0,0.186551252745756,0.099453606333536,0,0
X601818.CH.EQUITY,0,0,0,-1.38777878078145e-17,0,0.349592258962231,0,0.119526709680699,0,0,0,0.188526601715241,0,0,0,0,0,0,0,-0.0854541007600973,0,0,0,0.0792736542437915,0.0928278807830531,0,0,0,0,0,0,0,-0.242183776291294,0.366644451418617,0,0,0.281325721702073,0,0,0,-0.0430982007387475,0,1.38777878078145e-17,0,-0.216617889955515,0,0,0,0.00228371069608527,-0.0154428804809599,0
