,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.288793152378298,0,0,0,0.107120247703355,0,0.301546145850174,0,0.100859963440645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0648843791064611,0.175665346971495,0,0,0.111023626872381,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0158632269949606,0,0,0,0,0,-0.112406549424947,-0.0200234565880096,0,0.106149936192651
X002142.CH.EQUITY,0.286859493719629,0,0,0,0,0,0,0.276059289408027,0,0.0655089151717076,0,0,0,0,0,0,-0.0464028887981247,0,0,0,0,0,-0.0911493361192208,0,0,0,0,0.0367571162184584,0,0.017580842491262,0,0,0,0,0,0,0,0,0,0.0754803539553714,0,0,0.140428369409854,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.0832119622116386,0,0,0,0,0,0,0.228598355000059,0,0,0.368334231609876,0,0,0,0.0979502479503375,0,0,0.0360040623057367,0,0,0,0.0149363898673857,0.00233286170244441,0,0.0408838176820863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154910418868961,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.528093060195234,0,0.123266638397253,0,0.0568144926020968,0,0.02685664234659,0,0,0,0,0.150813910809761,0,0.119692182593697,0.122362127007219,0,0,0,0,0.173375301860228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762189029323511,0,-0.0674877297965256,0
X600016.CH.EQUITY,0,0,0.00917837193100994,0,0,0.00175750273627207,0.280942401381561,0,0,0,0.398493965434661,0,0,0.131301854209394,0,0.105201481065876,0.071002378035956,0,0,0,0,0.0614788225062193,0.0440869654568335,0,0,0,0,0,0,0,0,0,0,0,0.378383392447507,0,-0.222076823039656,0,0,-0.0213251023380114,0,0,0,0,0,0.0568217648337808,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.201451669099672,0,0,-0.0309740422429208,0,0,-0.0236840786912593,0.0290267313711597,0,0,0.362281954598869,0,0,0,0,0.0521687281097543,0,0,0.178102654884124,0,0,0,0,0,0.012045205192454,0,0,0,0,0,0,0.134705564065687,0,0,0,0,0,0.0326878479198139,0,0,-0.200563232656038,0,0,0.0359393528771518,0,0,0.206632760108457,0,0,0,-0.0564234954762492,0,0
X600919.CH.EQUITY,0,0,0,0,0.313506408279822,0,0,-0.0252459859160068,0.0425606300544481,0,0,0,0,0,0,0,0.138180886110168,0,0,0,0,0.0841634650043692,0,0,0,0,0,0,0,0,0,0,0,0,0.196671333073813,0.195073044629073,-0.60159979520593,0,0,0,0,0,0.485932436246762,0,0,0,0,0,0,0,0.179167578564216,0,-0.190697997502246
X600926.CH.EQUITY,0,3.46944695195361e-18,0,0,0,0.143372751637898,0,0,0,0.555586254572233,0,0,0,0,-0.0895906472977414,0,-0.106288205633154,0,0,0,0,-0.0221065298743115,-0.0668713334739939,-0.062632713286433,0,0,0,0.206978259721296,0,0,0,0,0,0,0,0,0,-0.0902138736716714,0,0,0,0,0,0.112737498119716,0,0,0,0,0,0,-0.00992729726214016,0,0
X601009.CH.EQUITY,0,0,0,0.0991070284098535,0,0,0.0124058782625405,0,0,0,0,0.233513329284314,0.188009166179206,0,0.107169312456107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118524882621238,0,0,0,0,-0.0513942243909939,0,0.163467556851993,0,0,0,0,0,0,0.0637449616795138,0,0,0,0.0603780693505324,0,0,0,0.0971683324255783,0,0
X601166.CH.EQUITY,0.495103705872204,0,0,0,0,0.0845656473003939,0,0.0505711647301045,0,0,0,0,0,0,0,0.233747728213225,0,0,0,0,-0.0503142980285884,0,0,0,0,0,0,0,0,0,0.00228838952287248,0,0,0,0,0,0,0,0.0664641552167827,0,-0.195206623026518,-3.46944695195361e-18,0,0,0,0,0,0.0808910069965001,0,0,-0.056167309748226,0,0
