,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0.0870574184539461,0.143039590555336,8.67361737988404e-19,0,0,0.234041788730683,0,0,0,0,0,0.0110865145718007,0,0.00594981948089502,0,0,0,0.18361347542038,0,0,0,0,0,0,0.0375529547509239,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.0829656552078283,0.159292890013841,0,0,0,0,0,0.00528246632948808,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.0963593120234758,0,0.0114988778890782,0,0.340379250644326,0,0,0,0,0,0,0,0.355223049155976,0,0.0613654059200691,0,0,0,0,0,0,0,0,0,0.018093502273344,0,0,-0.0458535793546508,0,0,0,0,0,0,0,0,0.0750530990439398,0,0.0360793881452361,0.121849875192862,0,0,0,0,-0.0339111427056443,0,0.0744024280376875,0.0277676876096987
X600000.CH.EQUITY,0,0,0,0,0,0.0489740027965928,0.0268982602914995,0,0,0,0,0.400953478233857,0,0,0.309383434585013,0,0.0772514947495596,0,0,0,0,0.0034445111344476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275966928961193,0,0,0
X600015.CH.EQUITY,0,0,0.0296699822690992,0,0,0,0,0,0,0,0.0761592109448379,0.43885697290278,0,0,0,0,0,0,0,0.0432194881851646,0,0,0,0.207814767606073,0,0.167679035023739,0,0,0,0,0,0,0,-0.00371765410695146,0,0,0,0,0,0,0.23815665774128,0,0,0,0,0,-0.0143948360605989,0,0,-0.0655624789510021,-0.0626795624811596,-0.0580389288164836,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.0481500404328982,0,0,0,-1.73472347597681e-18,0,0,0.388957033923175,0.0159411426468657,0,0,0.107419782317614,0,0,0.203226818206858,0,0,0,0,0,0,0,0,0,0,0.0100127235953116,0.0780866338734365,0.0190733246600113,-1.73472347597681e-18,0.0421808985330596,0,0,0,0,0,0,0,0,0,0,0,0.138769998756859,-0.0193406817839379,0,0
X600036.CH.EQUITY,0.718552243258712,0.00991402691401334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18648062150714,0,-0.0246848976821081,0,0.0794081419915861,0,0,0,0,0,0,0,0,0,0,-0.00796020701337803,0,0,0,-0.144762436915733,0,0,0,0,0,0,0,0,0.18360133528225,0.0836653610877006,0.0614183322854404,0
X600919.CH.EQUITY,0,0,0,0.0794309923387882,0,0.0245947845998703,0,0.481459950188869,0.264302801564192,0,0,0,0,0,0,0,0,0,0,0.195577484108882,0,0,0,0,0,0,0,0,0,0,0,0,0.10082311723452,0,0,0.0244004832940364,0,0,0,0,-0.0799614001879401,0,0,0,0,0,0,0,0,0,-0.00461668930823288,0,0
X600926.CH.EQUITY,0,0.26127142025819,0,0,0,0,0.466976279435897,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.205159087203126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393334922136715,0,0.0255853887192036,0,0,0,0,0,0,0.0080086822994829,0,0,0,0,-0.0494989252932315,-0.0385241165234903,0,0,0,0.117446188349269,0.0356999131233892
X601009.CH.EQUITY,0,0,0,0,0,0,0,0.181153244804771,0,0,0,0,0,0,0,0,0,0,0.130562468454174,0,0,0,0,0.0283686417091235,0,0,0,0.0461532078843959,0.0980741337815474,0,0.0463603518182338,0,0,0,0,0,0,0,0,0,0.466475688988525,0,0,0,0,0,-0.247593881059289,0,0,0,-0.191731865220567,0,0
X601166.CH.EQUITY,0,0.269382142277235,0.198596020509849,0.0383525572076204,0,0.0407263690717744,0,0,0.00164661047079469,0,0,0,0,0,0,0,0,0,0,0,0,0.00177116061179413,0,0,0,0,0,0,0,0.0879116884649917,0,0,0,0,0,0.155518932446088,0,0,0,0.133394499767575,0,0,0.107195328116827,0.0541922155209691,0,0,0,0,0,0,0,0,0
