,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0.187391151508308,0,0.259788631761881,0,0,0,0,0,0,-0.169903202222288,0,0,0,0,0,0,0,0,0.0289287133659177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435210248586078,0,-0.0554454271287833,0,0,0,0.135428509395063,0,0.100149289346668,0.0586798689611658,0,0,0,0,0.106458442612952,0.0506407610814842,0
X002142.CH.EQUITY,0.179945298904692,0,0,0.143620293621272,0,0.121743138486412,0,0.134866762280403,0,0,0,0,0,0,0,0.00459571866967749,0,0,0,0,0,0.16159675059171,0,0,0,0,0.0839405609367933,0,0,0,0.141967517203679,0,0,0,0,0,-0.0195826717677707,0,-0.0592132518776846,0,0,0.202247962698156,0,0,0,0,0,0,-0.0396935860149141,4.33680868994202e-19,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.0415037283431756,0,0,0,0,0,0,0,0,0.0264599996856978,0,0.76827048394869,0,0,0,0,0,0.00226744661480658,0,-0.0408043109786762,0,-0.0857282767339714,0.0657629445787468,0,0,0,-0.117156978837128,-0.0266611806631767,0,0,0,0,-0.13571425742245,0,0,0.193210658274516,0,0,0.129603592986795,0,0,0,0,0,-0.10341058660458,-0.0615422934795033,0,0.078202816363963
X600015.CH.EQUITY,0,0,0,0,0.338001109021373,0,0,0,0.0663231961117477,0,0,0,0,0,0,0,0.0290078513641387,0,0,0,0,0,0,0.40177073311065,0,0,0,0,-0.0559957406256064,0,0,0.00340925507486032,0,0,0.00828778693781351,0,0,0,0,0,0,0,0,0,0,0.0732539515215445,0,0,0,0,0.0843328227743145,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.189588978288325,0.255407490909697,0,6.93889390390723e-18,0.063900327632789,0,0.195753184119409,0,0,0.0792121131742893,0,0,0.246009486619431,0,0.00852834621902152,0.0241575139716458,0,0,0,0,-0.0201801973027014,0,0,0,0,0,0,0,0,0,0,0.0631230255514622,0,0.0507620201564775,-0.0301604743242405,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.221636215670369,0,0,0,0,0,0,0,0.454378763002565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034607425646707,0.00814499907239276,-0.0333102584190025,0,0,0,0,-0.100211318079917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198978738124078,0,0,0,0,-0.019716546685001,0,0,0,0
X600919.CH.EQUITY,0.299298955401824,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0943667566549901,0,0,0,0,0.0805912593544946,0.165345070843767,0,0,0,0.381402990543262,0,0,0,0,0,0.252214900150319,0,0.0480900138033554,0,0,0,0,0,-0.189954477878532,0.0241547747294512,0
X600926.CH.EQUITY,0,0.297487311510849,0,0,0,0,0.242371771552703,0,0.312040898880576,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,-0.0215855541614581,0,0,0,0,0,0,0,0,0.0785837513451779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00606518405427692,0
X601009.CH.EQUITY,0,0,0,0.0132158530025565,0,0.0926639035425136,0,0,0,0.136348784176292,0,0,0,0,0,0,0,0,0,0,0.0623398765512749,0,0,0,0,0,0.0458571890839164,0,0,0,0,0,0,0.245432724445926,0,0,0,0,0.0827838748669786,0.00145916745038106,0.273347803130932,0,0,0,0,0,0,0.126319288749743,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0377742421172489,0,0,0.254304121984273,0,0,0,0,0.025996141589327,0,0,0,0,0.0678779332445606,0,0,0,0,0,0,0,0,0,0.0694219053748367,0,0,0,0,0,0,0,0.110348018413009,0.313939545752187,0,0,0,0,0,0.0908846066746228,0,0,0,0,0,0,0,0,0,0,0,0
