,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0817301209210667,0,0.0431156817128164,0,0.0791182633943503,0,0.20286429564933,0,0,0,0,0.0176696538324464,0,0,0,0,0.0865529295133039,0,0,-0.0517259701610752,0,0,0.190084962218379,0,0,0,0,0,0,0,0,0,0,0,0.0553153408364931,0,0,0,0,0,0.281125950050337,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.26039327232629,0,0,0,0,0,0,-0.0367115004507469,0,0,0.467333981069325,0,-0.0325488760603788,0,0,0,0,0,0.0834116669718172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216315761035637,0,0,0.135192852740443,0,1.73472347597681e-18,0.191064829204869,0,-0.0617874972440436,0,0,0,0
X600000.CH.EQUITY,1.73472347597681e-18,0,0,0,0.0334462650878903,0,0,0.189827230845022,0,0,0.0236259426589906,0,0,0.253025635518182,0,0.0882946459826147,0.0342010511754536,0.0697401861153414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614452137008747,0.000630745931070349,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.0335248375435798,0,0,0,0,0,0,0.298064011541001,0.323370626788444,0,0,0.058860127528471,0,0.178218121073319,0.140287587292967,0,0,0,0,0,0,-0.161932254491204,0,0,0.0124017165621567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0692919373422205,8.67361737988404e-19,0,0,0,0,0.311372912399653,0.0802198599941765,0.00707750199837191,0.0647656701679061,0.16566022999046,0,0,0,0.142787160330275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196287555579892,0,0,0,0,0,0,0,0,0,0,0,0.0385621862709466
X600036.CH.EQUITY,0.0951519071342002,0.268712814193908,0,0,0,0,0,0,0.0846101636512599,0,0,0,0,0,0,0.0483550138771783,0,0,0,0,-8.67361737988404e-19,0.018109919971965,0,0,0,0,0.123054237509414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159782628047876,0.223791921345839,0,0,0,0,0,-0.00421091609904714,0,0
X600919.CH.EQUITY,0,0,0.00755057375607872,0.0413341265222075,0,0,0,0.177359454277512,0,1.73472347597681e-18,0,0,0,0,0,0.0776780255284283,0,0.0419652104870549,0.112662075847415,0.0523097367874147,0,0,0,0,0,0,0,0,0,0,0.0448448961972209,0,0,0,0,0,0,0,0.181685546192952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.232318614916374,0,0.123837553976259,0,0,0,0.200240070892395,0,0,0,0.0294655234180549,0.0240558629267947,0,0,0,0,0,0.033359988223854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146843136296496,0,0.117190489423837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209245975867627
X601166.CH.EQUITY,0.0627301266254543,0,0.0518954902738327,0.0356193765143881,0,0.370645076359958,0,0,0,0,0,0.0286085592959501,0,0.00122290255325266,0.259874286476698,0,0,0,0,0,0,0,0,0,0,0,0.105609156173287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230707750975787,0,0,0,0,0
X601169.CH.EQUITY,0,0.0720954464576086,0,0.241696643051638,0,0,0.358575406588893,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0935247386408607,0.195536475489803,0,0,0,0.0680842511628187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257166450190839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.0569285745373649,0,0,0,0,0.246559475107612,0.0673531355961529,0,0,0,0,-0.077800093415932,0,0,0,0,0,0,0,0,0.0741205321135763,0,0,0,0,0,0,0,0.262565431111706,0,0,0,0,0,0,0,0,0.0850977110787818,0,0,0,0,0,0,0.115583651198324,0,0,0,0.0340901329012183,0,0,0.197086606196823
X601288.CH.EQUITY,0,0,0.0445435207378238,0,0.0177260537433356,0,0,0,0,0,0.0707454208044733,0,0,0.444192361817321,0,0,0.233983750765103,0,0,0.0842768999879941,0,0,0,0,0,0,0,0,0,0.0432897889001105,0,0,0,0,0,0,0.0548000359839771,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0.070354208604277,0,0,0.509461436262024,0,0.076739290778883,0.157978095043272,0,0,0,-0.0490659411935866,0,0,0,0,0,0,0.128690815391404,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.159916029594031,0,0,0,0.0164832207131323,0,0,0,0,0,0,0,0,0,-0.029058856585822,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0872439260162272,0,0,0,0.117906046914523,0.163216920751422,0,0.0187654299047331,0.37916134093095,0,0,0,0,-0.0377087194465483,0,0,0,0,0.0793789722875624,0,0,0,0,0.00813044730048668,0,0,0,0,0,0,0,0,0,0,0.0164096314802131,0,0,0,0,0,0,0,0,0.146816702344403,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0.352872806627224,0,0,0.155597550190122,0.0877901691249155,0.219448328518973,0,0.0459028555731765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564474927906205,0,0,0,0,0,0,0,0,0,0,0,0,-0.0815312293448883,0,0
X601939.CH.EQUITY,0,0,0.0737270271075011,0.0798684275179303,0.147005584297754,0,0,0,0,0,0,0,0.0949866252046536,0.268772286138415,0,0,0,0.2915328941325,0,0,0,0,0,0,0.0727908566829574,-0.00429999517146331,0,0,0,-0.0680176987217017,0,0,0,0,-3.46944695195361e-18,-0.00229504103040503,0,0,0,0,0,0,0,0,-0.0161060782964421,0,0,0,0,0,-0.187797512369598,0,0.0389874798247668
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.394183251681686,0,0,0,0.0903345826248893,0,0,0.381252005402734,0,0,0,0,0,0,0,0,0,0.120782966947643,0,0,0,0.0357618374700443,0,0,0,0,0.123383274906404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.053387621424017,0.127906904454188,0,0,0,0,0,0,0.415737202515747,0.0497977589886411,0,0.141141429451369,0,0.186151889380198,0.0611832059246991,0.109441702547685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0458884535437542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152304863657532,-0.0363832332400833,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.140137066143568,0,0,0,0,0,0,0,0.000959642014321769,0,0,0,0.125152396126027,0.127229792793223,0,0,0.537536700560298,0.00209482570479813,0,0,0,0,0,0,0.178622741276569,0,0,0,0,0,0,0,0,0,0,0,0.127328902440496,0,0,0,0,0,0,0,0,0,0,0,0,0
X601916.CH.Equity,0,0,0,0,0,0,0,0.157378162702519,0,0.2006779579083,0,0.475888728519141,0,0,0.0343470578599566,0,0,0.112912393550827,0,0,0,0,-0.181375865227206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0701686051377965,-0.0662132154182092,0.0517930122606732,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0599616999947852,0,0,0,0,0.515466610799383,0.33090580439269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100727859135872,0,0,0,0,0,6.93889390390723e-18,0.138606839052158,0,0.122722175209352,0,0,0,0,0,-0.145900979626145
X2388.HK.EQUITY,0,0,0,0.0942853803043398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0493927738722616,0.373655015271809,0,0,-0.102277765925629,0,0,0,0,0,0,0,0,0,0,0.0829536630884921,0,0,0,0,0,0.0746612610785997,0,0,0,0,0.0712639997732388,0.404528907377629,0,0,0,0.142373400065407,0,0
X5.HK.EQUITY,-0.283531506621817,0,0,0,0,0,0,0,0,0,-0.256518498471587,-0.0799826597330903,0,0,0,0,0,0,0,0,0.397607502594299,-0.130075995846377,0,0,0.325606618746384,0,0,0,0,0,0.449659321344872,0,0,0,-0.326824671883575,0,0,0.159828075408827,0,0,0,0,0,0,0,0,0,0,0.0088834428001433,0.719901145204053,0,-0.0902838591005662,0
X2884.TT.EQUITY,0.353453104658171,0.152512820442604,0,0,0,0,-0.00664487252783798,0,0,0,0,-0.138487898079881,0,0,0,0,0,0,0,0,0,0,-0.195385480791949,0,0,0,0.553174481884594,0.163806842286925,0,0,0.0755217470811958,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235431116139176,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0.0407170308456268,0,1.73472347597681e-18,0,0,0,0,0,0.0643228972678169,0,0,0,0,0,0,0,0,0,0,0,0,0.0140126355992472,0.0766275984848091,0,0,0.294118877937769,0.126182366978785,0,0,0,0,0,0,0,0,0,0,0,0,0.057128007989763,0,0,0,0,0,0.0052104503620193,0.166702499513165,0,0,0.168186640927483,0,0.0304015559530224
X2891.TT.EQUITY,0,0,0,0.229376171710442,0,0,-0.148036603331442,0,0,0.0814470569165333,-0.040302061432189,0,0,0,0,0,0,0,0,0,0,0.033118350294376,0,0,0.180576316102803,0,0.160614802912734,0.251723022226864,0,0,0,0,0,0,0,-0.0356870768460819,0,0,0,0,0,0,0,0,0.103289337128916,0,0,0.0335949144301019,0,0.0205722467620099,0.124284156458944,0,0.00910579815597479
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0491822669154988,0,0,0,0,0.0774374033877982,0,0.423041246959168,0.0831794847422057,0.323386044180306,0,0.188534756299929,0,0,0,0,0,0,0,-0.0397951941440536,0,0,0,0.0276056808728954,0,0,-0.0422826710143123,0,0,0,0,0.0800763358020236,0,0,-0.0123532677740641,0,-0.0150253263219907
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00629673597859253,0,0.00977122746816591,0.0660546308322572,0,0.218278939358587,0.162111247998984,0.483039588164785,0.0847757288894126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153322335794519,0,0,0,0,0,0,0,0,-0.0199214752874226,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0536185708780109,0,0,0,0,0,0.00756322079264488,0,0,0,0,0,0.0202173410894799,0,0.262225574796042,0,0.262626165421189,0,0,0.234544273407807,0,-1.38777878078145e-17,0.175536581293396,0,0,0,0,0,0,0,0.0785224704374724,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372507635978097,0,0,0,0,0,0,0.0720861527777765,0,0,0,0.249422681946667,0.197329132088655,0,0,0,0.0428623607783923,0.203835841004282,0,0,0,0.201296678415501,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,-0.0301588371402594,0,0,0,0,0,0,0.0329156120739804,0,0,0,0,-0.0978697380794881,0,0,0,0.0819778379765295,0,0,0,0,0.0501733847800522,0,0,0,0,0,0.224016867217497,0.185069020640614,0.101698737643203,0,0.320865153014809,0.134827874355556,0,0,0,0,0,0,0,0,0,0,0,0.06775680208879,0,0.0190068674844527
X300059.CH.EQUITY,0,-0.0778095415287782,0,-0.266695315192345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716099845161798,0,0,0,0,0.0548329388164266,0,0,0,0,0,0,0,0,0.12393373212772,0,0.0263153964714926,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222337170352789,0,0,0,0,0,0,0,0.154473326652176,0,0.0537784098899161,0,0,0,0.217857327419839,0.00713699107804385,0.100817858029191,0.29844758694365,0,0.0564100576683336,0,0,0,0,0,0,0,0,0,0,0,0
