,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.129059416007187,0,0,0,0.0498789374861968,0,-6.93889390390723e-18,0,0.0239236237467407,0.289481277113401,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0928948699756042,0,0,0,0,0,0,0,0,0,0,0.395558104902012,0,0,-0.0789544338618696,0,0,0,0,0,0.0354657075689915,0,0,0,0,0,0,-0.0797774187983039,-0.089266274996311
X002142.CH.EQUITY,0.127937034276182,0,0,0,0,0.204595403223511,0,0,0.0904030917632751,0,-0.0107919010682063,0,0,0,0,0,0,0,0,0,0,-0.0140775243284464,0,0,0,0,0,0,0,0,0.224252171453546,0,0,0,0,0,0,0,0,0,0.128339246904259,0,0,0,0,0,0,0,0,-0.152880491396126,-0.157281427376871,-0.138115196233631
X600000.CH.EQUITY,0.0307556836730564,0,0,0,0.0442717556047279,0.164178254235677,0,0,0,0,0,0,0.441044266601451,0,0.137821317180638,0,0,0.0181437351497697,0,0.0490368027758789,0,0,0,0,0,0.200846583589657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0377404192640061,0,-0.036819358751514,0,0,0,0,0,0.0609169295131343
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.23368986749774,0.0223442560983101,0,0,0,0.377170383010843,0,0,0.0678248496099344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00780912823054851,0.0838679611364543,0,0.0929480196861274,0,0,0,0,0,0,0,0.0454614748248408,0,0,0,0.0697291511034466,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0615503041675259,0,0,0,0,0,0.0175886535623509,0.12639730704196,0,0.363086680475326,0,0,0,0,0,0,0,0,0,0,0,0,0.00523727120293299,0,0.113995633902297,0,0,0,0,0,0,0.293918837748733,0,0,0,0.0363177467049911,0,0,0,0,0,0,0,0,0,0,0,-0.0765955998078613,0
X600036.CH.EQUITY,0.147146899283867,0.112522449574939,0.210745833677233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132407153337743,0,-0.0447096626471451,0,0,0,0,0,0,0,0,0,0,0.0288492775014482,0,0,0.0417838581217586,0,0.00373257374064598,0.217392785175725,0,0.0289325626943444,0.139944485869092,0,0.0139192794448282,0,0.0421235978013488,0,0,0,-0.0228359435814467
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.402657538512372,0.0228260140474956,0,0,0,0,0.100315980215345,0,0,0,0,0,0,0,0,0,0.121733447282941,0,0.0710400353783126,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0305489357592298,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.116686624672413,0,0,0.444684531998455,0,0,0.12005187529252,0,0,0,0.0581760452163263,0.0534652372834698,0,0.074095854226073,0,8.67361737988404e-19,0,0,0,0,0.123553814715148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161560588323205,0,0,0,0,-0.164580924077654
X601166.CH.EQUITY,0.0133898983173136,0.0993130361906835,0,0,0,0.195518466718107,0,0,0,0,0,0,0,0,0,0,0.257132273171767,0,0,0,0,0,0,0,0,0,0,0,0,0.227036768781355,0,0,0,0,0,0,0,0,0.0255227603092043,0,0,0,0.19923437175006,0.421824684205795,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0137656858215256,0.0876825058520451,0.222535467423337,0.46015250797787,0,0,0,0,0,0,0,0,0.231879389620199,-0.040440574624967,0.0511076923692518,0,0.0135684908886251,0,0,0,0,0,0,0,0,0,-0.0728527311606419,0,0,0,0,0,0.0115492418766266,0,0,0,0,0,0,0,0.0925327080853695,0,0,0,0,0,0,0,0.0691047213614069,0,0,0
