,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X000627.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.110024458394382,0.0709734841620977,0,0,0,0.0513312538587798,0.345259130401808,0,0,0,0,0,0,0,0,0,0,0,0,0.0249853867498546,0,0,0,0,0,0.00279269279763327,0,0,0,0,0,0.0343511193013204,0,0,0,0.0310669910577259,0,0,0,0,0.156555712384213,0.0776735911999018,0,0,0,0,0,-0.00958753830075598
X002142.CH.EQUITY,0,0,0,0.00101453462862713,0,0,0.176134677105659,0,0,0,0,0.27341416418554,0,0,0,0,0,0,0,0.261647679543446,0,0,0,0.0156528491465085,0.00563307116212608,0,0,0,0,0,0,0,0,0,0,-0.0346418510165517,-0.0731601294215187,0,0,0,0,-2.77555756156289e-17,0,0,0,0.217372667757403,0,0.0786514171339865,0.0820352275849728,0,0,0.0591628030391362,0.0228591431194525
X002958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0787239662621747,0,0,0,0,0,0,0,0.444578626915762,0,0,0,0,0,0.030998353725137,0,0.00684309403842753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178441407807189,0.0142022803617828,0,0,0,0,0,0,0.0553739908431153,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.0838606893405319,0,0,0,0,0,0,0.351864242326371,0.0839988227448279,0.0992409152118903,0.279473638287269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103327245376915,0,0.0824062736588157,0
X600015.CH.EQUITY,0,0,0,0.149158355554287,0,0,0,0,0,0,0,0,0.163093431965198,0.00948944772806243,0,0,0,0,0,0,0,0,0.0662857194245728,0,0,-0.0273017102614598,0.587610160553618,0,0.110172998664785,0.0239699061791564,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527311899642962,0.0504479278778849,0,0,0,-0.0415019323543668,0,-0.133407776613578,0
X600016.CH.EQUITY,0.113418523993204,0,0,0,0.236832163808438,0,0,0,0,0.0582148630923537,0,0,0,0,0,0,0.0224732409299501,0.336355407281305,0,0,0,0,0,0,0,0.174052353610341,0,0,0,0,0,0,0,0,0,0,0,0.0594894678408357,0,0,0,0,0,0.0364871013494141,0,0,0,0,0,0,0,-0.0260865079258321,0
X600036.CH.EQUITY,0.385765919371287,0.106560435702001,0,0,0,0.138513594439949,0,0,0,0.0286471139065514,0,0.133990265129796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111224051464611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289377578109491,0.00558283001823295,0,0
X600919.CH.EQUITY,0,0.0662087088954288,-0.011485535073939,0,0.241095212789442,0,0,0,0.529565341997556,0,0,0,0,0,0,0.0694545576424528,0.0742735217308643,0,0,0,0.0324919130878337,0,0,0,0,0,0,0,0,-0.105567982368279,0,0,0,0,0,0,0,0,0,0,0,0,-0.0047227722063286,0,-0.111487454617011,0,0,0,0,0,-0.060779566884753,0,0
X600926.CH.EQUITY,0,0.0958651246030288,0,0,0,0,0,0.389570942660195,0,0,0,0,0,0,0,0.164578601960286,0,0,-0.11179663167404,0.273200229924165,0,0,0,0,0,0,0,0,0,0,0,0.249480776941379,0,0,0,0,0,-0.0865696776426396,0,0,0,0.0866426880338578,0,0,0,0,0,0,0,0,0,0.188761782500562,0
X600928.CH.EQUITY,0,-0.0601273550079807,0.139963206817491,0,0,0,0,0,0,0,-0.00942961805809282,0,0.0414264612929107,0,0,0,0.115485403860028,0.186567125845888,0.132963610308238,0,0,-0.0703618223968751,0.402488991060901,0,0,0,0,0,0,-0.0258173253920633,0.0303370302744703,0,0,0,0,0,0,0,0,0,0.0492508609418271,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0
