,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.194022824755384,0,0,0,0.0679224640419626,0,0.232705184201613,0,0,0,0,0,0,0,0,0.207128768407381,0,0,0,0,0,0,0,0,0,0,0,0.0787987701555185,0,0,0,0,0,0,0,0,0,0.0178328576327591,0,0.118148468243037,0.0430555909414048,0.105936289120574,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.434248668664123,0,0,0,0,0,0,0,0,0,0,-0.0559876071824148,0,0,0,0,0,0,0,0,-0.207154977735781,0,0,0,0,0,0,0,0,-0.0845471914584827,0,0,0,0,-0.171962634619757,0.00983788732807052,0.252696161518998,0,0.609068619168734,0,0,0,-0.042888617497975,-0.0606094339374055,0,-0.121356083654601,0,0.0075976639417117
X600000.CH.EQUITY,0.113448591781783,0,0,0.08537230489417,0,0,0,0.0566906216436936,0.151526582084689,0.075877421115002,0,0.256673013287483,0,0,0,0,0.0104480193332626,0,0.0725471266127057,0,0,0,0,0,0,0.0982012638383071,0.097895514751401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.416630545555322,0,0,0,0.00134477024524982,0,0.0612015013119223,0,0,0.0282949753057003,0,0.0380292731445152,0,0.0237310158413931,0.112341517435902,0,0.0613668240729881,0,0,0,0,0,0,0,0,0,0.145303002803567,0,0,0,0,0,0,0.0176195346356362,0,0,0,0,0,0,0,0,0.0548803082403678,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0503801062002191,0.0661612331060856,0,0,0.226161591815655,0,0,0,2.16840434497101e-19,0.50088268038926,0,0,0.0692951477756103,0,0,0,0.0770165966402862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.18924183634907,0.0446192581625717,0,0,0,0,0,0.269220369615635,0,0,0,0,0,0.0286215670005915,0,0,0,0.00639363545919581,0,0,0,0,0,0.085742913128701,-0.0232646380118463,0,0,0,0,0,0,0,0,0,0.0627739566671999,0,0,0.105032795526349,0,0,0,0,0,0,0,0,0.210126587714701,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0.427726533744752,0,0,0,0,0.0516523914477516,0,0,0,0,0,0,0.343415199713717,0,0,0.00918845029105771,0,0,0,0,0.035646303341596,0,0,0,0,0.024456367691761,0,0,0,0,0,0,-0.0343206854847157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137268826911834
X601166.CH.EQUITY,0,0,0,0.190671499057788,0,0.286456764139789,0,0,1.38777878078145e-17,0,0,0,0,0.415200212987297,0,0,0,0,0,0,0,0,0.114280037249489,0,0,0,0,0,0,0,0,0,0,0,-0.00335541501970534,0,0,0,0,0,0.0227740543868027,0,0,0,0,0,0,0,0,0,0,0.0137107323422417,-0.0441345274742672
X601169.CH.EQUITY,0.0566809210782429,0,0,0.141197537224603,0,0,0,0,0,0,0,0.454495478948814,0.0353210990059786,0,0,0,0,0,0.0284553783151716,0,0,0.0605230180099154,0,0,0,0,0,0.228087794163313,0,0,0,0.00717311985136852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0.147756389027118,0,0,0,0.0845760801187424,0,0,0.335936004147343,0,0.0820576701227918,0.104253916027503,0,0.151597539622297,0,0,0,-0.250860444484323,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25679130820957,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0
