,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.00362685691462444,0,0,0,0.146846357509006,0.0790432086835906,0,0,0.449383879386946,0,-8.67361737988404e-19,-0.0232422755382726,0,0,0,0,-0.0743053347077475,0,0,0,0,0,0,0,0.0915418026462268,0,0,0,0,0,0,0,0,-0.0516122482088782,0,0.138948584507541,0,0,0,0,0,0,0.160452451375774,0,0,0,0,0,0,0,0.101986965909332,0.0238766376635771
X002142.CH.EQUITY,0.284715265729393,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0.18478434322157,0.258550256341669,0,0,-0.0166457133468753,0,0,0,0,0,0,0,0,0,0.175056648360259,0,0,0,0,-0.0128098892736242,-0.187106827918702,0,0,0,0,0,0,0,0,0,0,0.151205363388266,0,0,0,0,0,0.0640898265136071,-0.111103408845664,0
X600000.CH.EQUITY,0.0253408520035999,0.182832690852378,0,0,0,0.148412221172139,0,0.0794164773169688,0.106846283328355,0,0,0.144044044423996,0,0.00154914317171692,0,0,0,0,0,0,0,0.0227555563046422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278755847080458,0,0,0,0,0,0,0,0,0,0,0.0260314465394847
X600015.CH.EQUITY,0,0,0.153594068225896,0,0,0,0.0246100011978695,0,0,0,0,0,0,0.222761986207522,0,0.171595164799372,0,0,0,0,0,0.00695875393877411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156264902971013,0,0,0,0,0,0.00346570811316069,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.197027835228156,0,0,0,0,0,0,0,0.103907937555141,0,0,0,0.279059672774122,0,0,0,0,0.340562489530049,0,-0.135966352037929,0,0,-0.160584061855497,0,0.0672344382877422,0,0,0,0,0,0,0,0,0,-0.0866304926368234,-0.340986173252692,0,0,0.341141165503105,0,-0.12763849244473,0,0,0,-0.043104626575244,0,-0.0743764388318223
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.384262511781359,-0.0589120661173463,0,0,0,0,0,0,0,0.338125623178546,0,0,0,0,0,0,0,0.18541727460453,0,0,0,0,0,0,0.280939556719553,0,0,0,0,0,0,0,0.094316307938604,0,0,0,0,0,0,0,0.0147686935963632,0,-0.0444770628430685,0
X600919.CH.EQUITY,0.331128471574592,0.0956938485128736,0,0,0,0,0,0.0619073079302109,0,0,0,0,0,0.368814203157601,0,0,0,0,0,0.188120095711656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198194018510529,0,-0.0603718394955914,0,0,0,0,0,0,0,0,0.131651702373018,0
X600926.CH.EQUITY,0,0.220207523391166,0,0,0,0.00910388219117369,0.304445869604926,0,-2.16840434497101e-19,0.0281468543500965,0,0,0,0,0,0,0,0,0,0,0,0,0.248632751956733,0,0,0,0,0,0,0,0.0828176571283613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234029189527809,0,0,0,0,0,0.0190697193987391
X601009.CH.EQUITY,0,0.353715962340121,0,0,-0.1388950562606,-0.434263850142866,0,0.237193365076344,0,0,0,0,0,0.140349723687877,0,0,0,0,0,0,0,0.14697891230941,0,0.333365274525608,0,0,0,0,0,0.309890945059506,0,-0.0946375399435918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126878322990505,0,0,0.169406585492772,0.238720076668573,-0.23584122435557
X601166.CH.EQUITY,0.43122557582827,0,0,0,0,0,0,0,0.364036270315345,0,0,0,6.93889390390723e-18,0,0,0,0,0.111019448891066,0,0.128189698689506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235458632675176,0,0,0,-0.183554511492444,0,0,0,-0.10537829034665,0,-0.01340071793657
