,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.040955953799317,0,0,0,0,0,0,0,0,0,0,0,0,0.530837361923348,0.675816012207153,-0.11206957910108,0,0.00655864092223594,0,0,0,-0.19945965985899,0,0,0.244589732766792,-0.311839773786614,0,0,0,-0.0116793102432498,0,-0.0574479013120004,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.190993120896073,0,0,0,0,0,0,0.106658541216424,0,0,0,0,0,0.1873730207813,0,0,0,0,0,0,0,0,0.119663058717905,0.0304057948268972,0,0,0,0,0,0,0,0.203503297338485,0,0,0,0,0,0,0,0,0,0,0,0.00670486084067496,0,0
X601939.CH.EQUITY,0,0,0,0.828656773333562,0.0253465559438257,0,0.010697569561721,0,0,0,0,0.00168692763081863,0,0,0,0,0,0,0.0627400390572193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460385760886373,0,0,0,0.00510736998481229,0.00313822254095155,0,0,0,0,0.0683263182824375,0,0,0,0,0.0199285603154508,0,0,0
X601288.CH.EQUITY,0,0,0.851720064229215,0,0,-0.0957931830222172,0,0,0,0,0,0,0,0,0.023363572154562,0.0181764982849012,0.0739115203143731,0.139133933550235,0,0,0,0,0,0,0,0,-0.0597317990331313,0.0253056508130991,0,0,0.0210879775289345,0,0,0,0,0,0.0149263786251406,0,0,0,-0.177830564860444,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0378453711685808,0,-0.0647947819421705,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121503885303618,0,0,-0.0781024608560594,0,0,0,0.0813650453086356,0,0,0,-0.112511762718028,1.00799983627582,0,0.113052720923816
X601628.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.0318689005211295,0,0,0.812424658677882,0,0,0,-0.00400307701163362,0,0,0,0,0,0.143563630873004,-0.0231943417619575,0,0,0,0,0,0,0,-0.0548366872923831,0,0,0,-0.0536285929005467,0,0,0.0285065976119692,0,0,-0.0347592929133292,0,0,0.10971543907111,0,0.0829215941529013,0,0,0.0317208245101537,0,0,0.132319690533835
X600036.CH.EQUITY,0,0,0.319762824511459,0,0,0,0,0,0,-0.0159710048430921,0,0,0,0,0,0.18982212575043,0,0,0,0.0401538594063066,0,0,0,0,0,0,0,0.0980276877035758,0.0383914410404247,0,0,0,0,0.332616499208321,-0.0714397359090292,0,0,0,0,0,0,0,0,-0.0267452137444972,0.0947436755292523,0.05852500004017,0,0,0,0,0,0.0141437267320378
X1299.HK.EQUITY,0,0,0,0,0,0.187920366207777,0,0,0,0.250286234353003,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129169711300811,0,0,0,0.299244583455604,0.243593217168129,0.0998776699009612,0.127954016668019,0,0,0,0,0,0,0,0,0,0,0.125939876502269,0,0,-0.115349201850786,0.0231794553959675,0,0,0.0621267889920966,0,-0.0920650135608031,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.112712351511787,0,0,0,0.212639088554592,0,-0.0843548708890703,0,0,0,0.151047374604698,0,0,0.345354928623112,0,0.137913218719356,0,0,0,0,0,0,0,0,0.134552526960874,0,0,0,0,0,0,-0.236278825714001,0.104931733013303,0,0,0,0,0,0,-0.148839169476879
X388.HK.EQUITY,0,0,0,0,0,0.293808870289322,0,0,0,0,0,0,0,0,0,0,0,0,-0.0913244460647942,0,0,0,0,0,8.67361737988404e-19,0,0.1507358457823,0,-1.38777878078145e-17,0.179426326141114,0,0,0,0,0,0,0,0,0,0,0,0,-0.2122060758298,0,0,0.217608683331948,0,0,0,0,0,0.137609971907985
