,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.360920667334358,0,0.310465260715084,0,0,0,0,0,0.0477118952544615,0,0,0,0,0.0513324108291337,0,0,0,0,-0.0444523123104394,0,0,0,0,0,0,0,0.0441579076604103,0,0,0,0,0,0,0,0,0,0,0,0,0.090208291236542,0,0,0,0.0582167289469658,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.108477184662594,0,0,0,0,0,0,0,0.179219686503108,0,0,0,0,0,0,0,0.179214359280894,0,3.46944695195361e-18,0,0,0,0,0,0.0678332563546176,0,0,0,0,0,-0.0561989189866793,0.136484523925629,0,0,0.0316612855973008,0.156517709349751,0,0,0,0,0.0391610318547184,0,0.0204911489709345,0,0,0,0.0582829309025366,0,0,0.136092258888883,0,0
X601939.CH.EQUITY,0,0,0,0.340431635145362,0,0.0711670774633472,0,0,0,0,0,0,0.434308147548895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0544527358771718,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.405660275733847,0,0,0,0,0.274327478194124,0,0,0,0,0,0,0,0,0.0312246456702916,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176941801453787,0,0,0.028087070470872,0,0,0,0.0398015005300452,0.0590601666992301,0,-0.0366168472986423
X5.HK.EQUITY,0,0,0,0.00856563766696414,0,0,0,0.00853445275595166,0.203429946933296,0,0,0,0,0,0.0483564458499055,0,0,0,0.467549051913158,0.0659128511474419,0,0,0.0182681333164672,0,0,0,0,0.111528476561896,0.115939457951377,0,0,0,0,0,0,-0.144613809451179,0,0,0,0,0,0,0,0,0,0,0,0,0.0739358995292988,0,0,-0.0406383419979123
X601988.CH.EQUITY,0.386398288797142,0,0,0.00301355114198369,0,0,0,0,0,0,0.0657562803036329,0,0,0,0,0,0,0,0.0148509445754187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162111564618133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330839077739208,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.337453009813103,-0.0214371801652351,0,0,0,0,0,0,0,0.474570239447009,0,0,0,0,0,0,0,0,0,0,0.0482522312500569,0,0,0,0.077204974316153,0,0,0,0,0,0.017677165724211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0750552918850077,0,0,0,0.428385613264115,0,0,0,0.120451697834839,0.0536305947298321,0,0,0,0,0,0,0,-0.0349422419795105,0.406746147666004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.257051984410818,0,0,0,0,0.0609400907998239,0,0,0,0,0.0128899281809575,0,0,0,0,0,0,0,-0.0798844139090015,0.0981812791294269,0,0,0,0.156856657792676,0,0,0,0,0.151980503733248,0,0,0,0,0,0,0.0712079592706034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663695162857201,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.109719034156032,0,0,0,0.264404444604721,-0.176451858483552,0,0.184348651128876,-0.22525811110217,0,0,0,0,0,0,0,0,0.626459018238817,0,0,0,0,0,0,0.11888001103694,0,0,0,-0.00754369852740265,0,0,0,0,0,-1.16855444962538,0,0,0,-0.255733027895071,1.16831371719125,0,0,3.3881317890172e-21,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.262974789298256,0,0,0,0,0,0,0,0,0,0.202570115464722,0,0,0,0,0,0,0.0966508110422476,0.015472163875608,0.111101393769867,0,0,0,0.269643603861068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236168204495691,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.442036294043564,0,0,0,0,0,0,0,0,0,0,0.15708806552398,0.145520020558802,0,0,0,0,0,0,0,0,0.115699761417772,0,0,0,0,0,0,0,0.00710020515567594,0.122371119696803,-4.33680868994202e-19,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.0514993902645743,0,0,0,0,0.171397759599131,0,0,0,0,0.215450154660131,0,0,0,0,0,0,0,0.0712303755519229,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0.361986018104285,0,0,0.135309871651712,0.00434725885059257,0.0479792206552145,0,0,0
X000002.CH.EQUITY,0.195533950021201,0,0,0,0,0,0,0,0,0,0.0159220440318177,0,0,0,0,0,0,0.0497713154918168,0,0.018997300417463,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.51316427229287,0,0,0,0,0,0,0,0.20860830561226,0,0,0,0,0,0,0,-0.166722849945547,0,0.00387184979037822,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0208882972598035,0.0816275839866455,0.0670797777235694,0,0,0,0,0,0.0237838548658148,0,0.000429768802440086,0,0,0,0,0.636800516241901,0,0,0,0.0545895609423726,0,0,0,0.0678814056138635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193135549233361,0,-0.0811736063407694
