,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.317994422806509,0,0.00252837819439342,0,0,0.343219398257695,0,0,0,0,0,0,0,0.0185816051697516,0,0,0,0,0,0,0,0.175418513078364,0,0,0.0201713905840645,0,0,0,0,0,0,0,0,0,0,0.107026620111831,0,0,0,0,0,0,0,0,0,0,-0.0316099278954953,0,0,0
X601318.CH.EQUITY,0,0,0.336152329054944,0,0,0.182592612015908,0,0,0.00320599066739615,0,0,0,-8.67361737988404e-19,0,0.139441189813612,0,0,0,0,0.0163088596890538,0,0,0,0,0,0,0,0,0,0,0.15792762138565,0,0,0,0,0.0929795187172102,0,0,0,0,0,0,0,0,0,0,0.0318644139293742,0,0,0,0,0
X601939.CH.EQUITY,0.354101416236561,0.186626271243224,0,0,0,0,0,0.270604415314295,0,0,0,0,0,0,0,0,0.126259973713275,0,0,0,0,-0.0924587367144907,0,0,0,0,0,-0.0660424575087357,0,0,0.155165597573329,0,0.224606119488032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680697097782181
X600036.CH.EQUITY,0,0.0381116754900368,0,0,0,0.229344224765327,0,0.0103040531719634,0.0406977624642138,0,0,-0.0620270636051548,0.120777992757739,0,0,0.107250422121442,0,0.154271140739089,0,0,0,0,0.0150900807861898,0,0.423085001226635,0,0.0268057690823185,0,0,0,0.0633792690155859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710875388925483,0.041365172397144
X601288.CH.EQUITY,0,0,0,0,0,0,0.00306473305722291,0.531877827571706,0,-0.081532277881096,0,0.0636827872162499,0,0,0,0,0,0,0,0,0,0,0.0659204005058888,0.151266919034243,0,0,0,0,0,0,0.101140334561479,0,0.0424063462439402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456957007851559,0,0.0164442598155974,0,0,0
X1299.HK.EQUITY,0,0,0,0.0369653781073444,0,0,0,-0.16513506375706,0,0.15258985922325,0,-0.0151515801711682,0,0,0.0116571050272704,0,0,0,0,0,0,0,0.138052621829708,0,0,0,0,0,0,0,0,0,0.0983143623503805,0,0,0,0,0.143622913169748,0,0.091517833700708,0.166250050926358,0.0351824874765143,0.0969007320420864,0,0,0,0,0,0.294564887148366,0,0,0
X601628.CH.EQUITY,0.145063888567794,0,0,-0.00773726541852479,0,0.000711612626180609,0,0,0,0,0,0,-0.0276260740333954,0,0,-0.198895146646836,0,0,0,0,0,0.138222038048022,0,0,0,0,-0.109900141153361,0,0,0,0,0,0,0.589380458556438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772178143364706
X601988.CH.EQUITY,0.125350004507934,0,0.0537492789177046,0,0.54032583587504,0,0,0,0,0.0940610705941129,0,0,0.154019253199582,0,0,0,0,0,0.00666132103910114,0,0,0,0.129366511848092,0,0,0,0.0144110229801789,0.0826430516251768,0,0,0,0,0,0,0,0,0.0681977037584771,0,0.00251804496367746,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.163815056256283,6.93889390390723e-18,0,0,0,0,0,0,-0.0495866918103854,0,0.0449867550929403,0,0,0,0,0,0,0,0,0,-0.224258544487713,0,0,0,0.134841284841661,0.0546804763698363,0,0,0,0,0,0.131794314162092,0,0,0,0,0,0,0,0.214031588070849,0.141203048364929,0,0,0,0,0,0,0,0,0,-0.13825001549243
X388.HK.EQUITY,0,0,0,-0.256653462607535,0,0.174676533988408,-0.0584506460247583,0,0,0,0,0,0.0542259768192238,0,-0.0248505206440512,0,0,0,0,0,-0.0787333189337636,0.473652098541562,0,0,0,0,0,0,0.0758044926680988,0,0,0,-0.0892480526111356,0,0,0,0,0,0.250414500186376,0.106394364248834,0,0,0,0,0,-0.216929950269715,0,0.0791693031112073,0.0704342514557185,0,0,0
