,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.2219042805565,0,0,0,0,0.384143650222406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265324180367144,0,0,0,0,0.0179329210657031,0,0,0.0897713879553073,0,0.0659428271493796,0,0,0,0,0,0,0,0,0.013198917744268,-0.00786307942637005,0,0,0,-0.0983842126386368,0,0,0
X601318.CH.EQUITY,0,0,0.0284425933179624,0,0,0,0,0,0.207514160550213,0,-1.73472347597681e-18,0,0.19336746127981,0,0.098003801750312,0,0.0830751528715677,0,0,0,0,0.135173764123249,0,0,0,0,0,0.174151183305468,0,0.181514782109352,-0.0307061580733827,0.0561192761513369,0,0,0,0,0,0,0.0457239154662327,0,0,0,0,0,0,-0.118843172480122,0.0493921057685517,0.0765448061811559,0,0,0,0
X601939.CH.EQUITY,0.51067231875387,0.0578679510606997,0,0,0,0,0,0,0.15048474319177,0,0,0,0,0,0,0,0,0.0749025358367242,0.117486464817775,0,0,0,0,0,0,0,0,0.341937818234396,0,0,0,0,0.137570763708903,0,0,0,0,0,0,0,0,-0.138920231112129,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.0230346532964221,0.000209506136266496,0,0,0.206532209932031,0,0,0,0,-0.12753586613651,0,-0.0355041699240163,0.109191447727915,0,0,0.134739788359996,0,0,0.148709706982984,0,0,0,0,0,0,0.421995232528597,0,0.042658719631873,0,0,0,0,0,0,0,0,0,0,-0.0678825452315923,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0699177366826539,0,0.263196888943211,0,-0.0741838256195442,-0.0388684757120922,0,0,0,0,0,0,0,0,0,0,0.173672940520879,0,0,0,0,0.0250597345736425,0,0,0,0.160165550820356,0,0.0408784743725546,0,0,0,0,0,0,0.202430746119719,0,0,0.223400738989406,0,0,0,0.151569021263692,0,0,0
X601288.CH.EQUITY,0,0,0.102668341464488,0,0,0,0,0.536602139236269,0,-0.0671915700721925,0,0.0236273503975912,0,0,0,0,0,0,0.00858731355468682,0,0,0,0,0.137491065724074,0.0605276986695,0,0,0.135232672636366,0,0,0,0,0.0175329580711473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155540553543983,0,0.00309068458286179,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00991158302556529,0,0,0,0,0,0,0,0,-0.152095130609734,0,0,0,0,0,0,0,0,0,0,0,0,0.429662722282299,0,0,0,0,0.0718174736686167,0,0,0,0,0,0,0,0,0,-0.0169360557811355,0
X601988.CH.EQUITY,0,0,0,0,0,0.40408468110859,0.0845912145491662,0,0,0,0,0.0439655671049183,0,0,0,0,0,0.148137993323495,0,0,0,0,0,0,0.103295779860298,0,0,0,0,0,0,0,-0.172349360495408,0,0.0441781168833134,0,0,0,0,0,0,0.0689360958413691,0.133109945888449,0,0,-0.0153586579041619,0,0,0,0,0,-0.085675036505221
X5.HK.EQUITY,0,0.153191482968447,0.085554523529067,0,0,0,0,0,0,-0.137686392953693,0.036110395960298,0,0,0,0,0,0,0,0,0,0,0,0,0.117529927072042,0,0,0.166355515714206,0,0.099909397217501,0,0,0,0,0,0,0,0,0,0.291588078132351,0.0462771328119174,0,0,0,0,0,0,0,0.0361453930747936,0,0,0,-0.0958837040292764
X388.HK.EQUITY,0,0,0,-0.169709741978712,0,0.0470190034555785,-0.125788576048137,0,-0.15460796548992,0,0,0,0,0,0,0,0,0,0,0,0,0.0991952129256402,0,0,0,0,0,0,0,0,0,0,-0.227834223264972,0,0,0.212585239828746,0,0,0,0,0.204176544047244,0,0,0.245395255653775,0,0,0,0,0.202396864405507,0,0,0
