,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.313806507852454,0,0.000441352113038498,0,0,0.35426595175561,0,0,0,0,0,0,0,0.0209634009983826,0,0,0,0,0,0,0,0,0.173992306668847,0,0.0226100686643031,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.105799228221258,0,0,0,0,0,0,0,0,0,0,0,-0.0308023514526952,0,0
X601318.CH.EQUITY,0,0,0.175994156175167,0,0,0,0.0190153464640665,0,0.166962263234852,0,0,0.0173232619148624,0.0931884934478183,0,0.0460137227059188,0,0,0.0334032093955504,0,0,0.198030487733994,0,0,0,0,0,0,0,0,0,0.0127904478731329,0,0.0240460101124034,0,0,0,0,0.0472206743390387,0,0,0,0.0487332567388579,-0.0977774591460415,0,0,0,0,0.0711266011944189,0,0,0,0.086720374489492
X601939.CH.EQUITY,0.448678653683192,0.379568985328092,0,0,0,0,0,0.285813150794655,0,0,0,0,0,0,0,0,0.00926253262137077,0,0,0,0,-0.136127677672501,0,0,0,0,0,0,0.111224053466559,0,0,0,0.0382668537194606,0,0,0,0,0,0,-0.283702016405611,0,0,0,0,0,0,0,0,0,0,-0.0594477862341695,0.0128347399011013
X601288.CH.EQUITY,0,0,0,0,0,0.00343497942000438,0,0.52782670056657,0,0,-0.0785201005335075,0.0630956179757093,0,0,0,0,0,0,0,0,0,0,0.0666246873604027,0,0.152189917978028,0,0,0,0.0994106495628543,0,0,0,0.0419421736421089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452752581978068,0,0.0166857089104542,0,0
X600036.CH.EQUITY,0,0.0602080408956394,0,0,0,0,0.228756421263477,0,0,0,0,-0.0563944306658646,0.0881251144026801,0,0,0.118606225147554,0,0.0900000590935296,0,0,0,0,0.045642029793499,0.44667495737249,0,0,0.0734628055099281,0,0.0748369994007597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807771820873503,0.0649418717315671
X601628.CH.EQUITY,0.100498316453593,0,0,0,-0.0562852704700561,0,0,0,0,0,0,0,-0.0463896612889265,0,0,-0.24084723224368,0,0,0,0,0,0.0806794923783908,0,0.0873867887581623,0,0,0,0,0,0,0,0,0,0.168841320913439,0.537566674959627,0,0,0,0,0,0,0,0,0.0979489527877787,0,0,0,0,0.0260879523778298,0.0193080032213469,-0.0746899290308725,0.141394315733913
X1299.HK.EQUITY,0,0,-0.0225073615701255,0,0,0,0,-0.0858473976459395,0,0,0.105959240327516,-0.0160588464934376,0,0,0,0,0,0,0,0,0,0,0.133885541183894,0,0,0,0,0,0,0,0,0,0.0582812460258243,0,0,0,0,0.114949198927871,0,0.101866699134706,0.142312978195215,0.0848789230677294,0.122182378148304,0,0,0,0,0,0,0.298527678217961,0,0
X601988.CH.EQUITY,0.171898360306517,0,0.0906550110284373,0.378683549769955,0,0,0,0,-2.71050543121376e-20,0,0,0,0.244353903109368,0,0,0,0.0704994458143819,0,0,0,0,0,0.0324983023855966,0,-1.73472347597681e-18,0,-8.67361737988404e-19,0,0,0,0.118999822796475,0,0,0,0,0,0.0170893165093637,0,0,0,0,0,0.0181059418174676,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.107816196482644,0,0,0,0,0,0,0,0,0,0,0,-0.12215090561813,0,0,0,0,0,0,0.228548381921846,0,0.183811832176165,0,0,0.134668792592928,0,0,0,0,-0.00979765381341038,0,0.0800680649312899,0,0,0,0,0,-0.0405994506062837,0.0733569292905177,0.221458825044529,0,0.251978039846772,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.12444905569039,0.0587688572993572,-0.0151925583998055,0,0,0,0.012192143741062,0.0591438749691969,0.144205308423048,0,0,0.114757996661419,0,0,0,0,0,0,0,0,0,0,0.0878618354461398,0,0.4232935992957,0,0,0,0,0,0.0280389784020429,0,0,0,0,0.0345301761916817,0,0,0,0,0,0,0,0,-0.105320338530104,0,0,-0.0974040094571562
