,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.0503641952059577,0,0.0761221334411222,0.128669320025646,0,0.360574288248322,0,0,0,0,0.00138206423201094,0.100941822931328,0,0,0,0,0,0,0,0,0,0.0845945628619979,0,0.0130549290927983,0,0,0.152473160309798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.147594769430369,0,0,0,0,0,0,0,0.274407783349186,0,0,6.93889390390723e-18,0,0,0.0614105061933746,0.204640166207581,0,0,0.155404593328906,0,0,0,0,-1.38777878078145e-17,0,0,0.0421909734889762,0,0,0.0467462919354821,-0.114065825119033,0,0,0,0,0,0.0996854962928552,0.119285010397579,0,0,0,0,0,3.46944695195361e-18,0,0,0.0136775294618538,0,0,0.00687983151486815,0,-0.0415086443384295
X601939.CH.EQUITY,0.309828723497405,0,0,0,0,0,0,0,0,0,0,0,0.262356772876735,0,0,0,0,0.0114161246971603,0,0,0,0,0,0,0,0,-0.0324425452647136,0,0,0,0,0,0,0,0,0,0.220900229998885,0,0.0921721718228324,0,0,0,0,0.0995548065854416,0,0,0.0463488615352682,0,0,0,0,0
X601288.CH.EQUITY,0.347195077585795,0,0.0266342716612094,0,0,0.489687976994477,0,0,0,0,0.00736354891486117,3.46944695195361e-18,0,0,0.0358157094326298,0,0,0,-0.0256705204795236,0,0.00928407977851959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101059102636995,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.218261530197975,0,0,0,0,0,0.292320736001529,0,0,0,0,0,0,0,0.00588082626755518,0.661200365806862,0,0,0,0.0700657022837208,0,0,0,0,0,0,0.0966176904954797,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.219796679554531,0,0,0,0,0,0,0,0,-0.0108302265258709
X601988.CH.EQUITY,0,0.077047731753587,0,0,0,0,0,0,0.151622827813598,0,0,0,0.181421804652006,0,0,0,0,0,0,0.118911508270797,0.13334207551787,0,-6.93889390390723e-18,0.268750791893867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.219062230399916,0,0,0.258950121740405,1.38777878078145e-17,0,0.0304879240627079,0,0.180961239726792,0,0,0,0,0,0,0,0,0,0,0.00369118670966692,0,0,0.0934232452664145,0,0,0.103964689828474,0,0,0,0,0,0,0,0.0495161736160653,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.063813190560646,0,0,0,0.437550042009622,0,0,0,0,0,0.167142418426032,0.132255906190709,0,0,0,0,0,0,0.288677914023389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.385834855929983,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117588430239335,0.0964185746492386,0,0,0,0.13536720145776,-0.0201191706524586,0,0,0.0482776166378419,0,0.232065278575381,0,0,0,0,0.118234627364247,-0.0128925804174806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.44030439079337,0,0,0,0,0,0,0.228950936493292,0,0,0,0,0,0,0,0,0,0,0,0,-0.00452947223323129,0,0,0,0.140167334443449,0,-0.0949282556675649,0,0.332452852931704,0,0,0,0,-0.0271338413181908,0,0.861799157058797,0,0,0,0,0,0.298305875322572,0,-0.235344983685615,0,0
X601166.CH.EQUITY,0,0,0.0402532567465901,0,0,0,0.343031590839695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460525332359059,0.010660571844136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150785020372203,0,0,0.0221682025681076,-0.0299001613445495,0,0.0846282055091341
X601328.CH.EQUITY,0,0,0,0,0,0.154200750918619,0,0,0,0,0,0,0.139483763931432,0,0.00932272412784539,0,0,0,0,0,0,0,0.0545849861475399,0.37498171881202,0,0.0577730250771463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00542160845851162,0,0,0,0,0,0.210177087133268,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0945849472431864,0.342150589937962,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117458195807564,0.116607077703993,0,0.0817340970912755,0,0,0.265758851582886,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.076466491226055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347330996302178,0.0770050344159019,0,0.57321028917393,0,0,0,0,0,0,0,0.0105289534824784,0,0,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.107438726745526,0,0,0,0,0,0,0,0.126588565043019,0,0,0,0,0,0,0.232715117651294,0,0,0,0,0.0336716522280725,0,0,0.090606839628562,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,-3.46944695195361e-18,0,0,0,0,0,0,0.160850920898225,0,0
X000001.CH.EQUITY,0,0,0.0230720238808128,0,0,0.025321557347213,0.0669249962417793,0,0,0,0.16496905379535,0,0,0,0.105571085229741,0,0,0.1215953265038,0,0,0,0,0,0,0.124166627686771,0,0,0,0,0.134815136394907,0,0,0,0,0,0,0.178559639129557,0,0,0,0.0866140617947148,0,0,0.0440240430027197,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0637943857706917,0,0,0,0,0,0,0,0,0,0,0,0,0.0615066751367578,0.0995725813860961,0,0,0,0,0,0,0,0,0.218941438515528,0.398540019624604,0.0601665348119969,0,0,0.159271498037352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182431026603176,0,0,0,0,0,-0.191689758087129,0,0,0,0,0.153175980743366,0,0,0,0,0.100289254298828,0,0,0,0,0,0,0.116736075297551,0.513968609291995,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18
