,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.14702086371557,0,0,0,0,0,-0.107351428986999,0,0,0,0,0,0,0,0,0,0,-0.0834295555783735,0,0,0.426270711503352,-0.125311297406465,0,0,0,0,0.472173479118273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296354029825205,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0364312012965048,-0.0214195631918058,0,0,0,0,0,0.247803844413357,0,0,-1.73472347597681e-18,0.503822632089989,0,0.0184843467384115,-0.0110176066680326,0,0,0,0.01593779358562,0,0,0,0.0528098192676109,0,0,0,0.118293725923094,0,0.054590686396615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152146399901285
X601939.CH.EQUITY,0,0.0306244347404653,0,0.764679930349027,0,0,0,0,0,0.021938744326454,0.103910212319593,0,0,0,0,0.0872385575212041,0,0,0,0,0,0,0,0,0,0,0,0.0638927122484865,0,0,0,0,0,0,0.0153570709311208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00614642710745409
X601288.CH.EQUITY,0,0,0.915771229292822,0,0,0,0,-0.00611279495403889,0,0,0,0,0,0,0,0,0.00616525494922423,0,0,0,0.0889000612240502,0,0,0,0,0.0464473464322505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152298044781753,0,0,0,0.0235424826421443,0,0,0,0,0,-0.0173120517412841
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0966278237418327,0.254071048212439,0,0.292690251942765,0,0,0,0,0,0,0.249389168813994,0,0,0,0,0,0,0,0,-0.0667689153044002,0,0,0,0,0,0,0.339295294322401,0,0,0,0,0,0,0,0,0,0,0.109663528742786,0,0,0,0,0.0469066994107275,0.0490654637430342
X600036.CH.EQUITY,0,0,0,0.343425275076324,0,0,0,0,0,0,0.0124451013619793,0,0,0,0,0,0,0.177825558708415,0,0,0,0,0,0,0,0.195031252443595,0,0.0264240230478569,0,0,0,0,0,0,0,0,0.0675920524259843,0,0,0,0,0,0,0,0.0741381119122368,0,0,0,0,0.00383135083537333,0,-0.0115534341291426
X601988.CH.EQUITY,0,0,0,0.0691145384449031,0,0,0,0,-0.0269841182895665,-0.0730573937447186,0,0,0,0,0,0,0,0,0,0,0.00120512743481396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131587530985313,-0.062708469257261,0,0.989874220194249,0,0,0
X1299.HK.EQUITY,0,0.0809415265635872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00911492643055587,0,0,0,0,0,0.351552169335338,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687517018681879,0.0758505968001038,0,0,0,0,0.177758448494269,0,0,0,0,0.132120324618994,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0627915189267153,0,0,0,0,0,0,0,0,0.0301855071594108,0.535868954067306,0,-0.109712088327431,0,0,0,0,0,0.0553961017557822,0,0,0,0.139382168802627,0,0,0.174503167527213,0.199438437331688,0.281451541519892,0,0,0,0.322755468968508,0.0842668123779021,-0.109476017094282
X388.HK.EQUITY,0,0,0,0,0.231320511654595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12678149660052,0,0.252300119085145,0,0.134686532092932,0,0,0,0,0,0,0,0,0,0,0,0.124871710221648,0,0,0,0,-0.0175085423889056,0,0,0,0,0,0,0,-0.204438587491561,0.0272855026984361,0.234129662477832
