,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.209246890034106,0,0.0143152376668874,0,0,0.38564729799939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266396572010003,0,0,0,0.0273438167840176,2.16840434497101e-19,0,0,0.0882007765220422,0,0.0589860875990513,0,0,0,0,0,0,0,-0.0071737198105874,0,0.00735666279648536,0,0,0,-0.0948818558895245,0,0,0
X601318.CH.EQUITY,0,0,0.0953097756853068,0,0,0,0,0,0.23503452580542,0,0,0,0.0468358664540015,0,0.295705768205793,0,0.00796532028455647,0,0,0,0,0,0,0,0,0,0,0.219353858654139,0.173540927687897,0.0753738852534903,0,0,0,0,0,0,0,0,0.0379925671779096,0,0,0,0,0,0,-0.120437661771466,0.0272272445382951,0.0611613376486009,0,0,-0.0288493757024385,0.00484963240021193
X601939.CH.EQUITY,0.536867980325536,0.0734821747426764,0,0,0,0,0,0,0.156567069544965,0,0.058432369812354,0,0,0,0,0.000786913070136242,0,0.0827072772598355,0.0992614388723071,0,0,0,0,0,0,0,0,0.29611659871802,0,0,0,0,0.120501968064658,0,0,0,0,0,0,0,-0.140742753124397,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.21473871465266,0,0,0,-0.125728903037243,0,0,0.0519403065362949,0,0,0.101299495540314,0,0,0.0705731597580734,0,0,0,0,0,0,0.455641412402228,0,0.0726883070940899,0,0,0,0,0,0,0,0,0,0,-0.0587854470000427,0,0,0,0,0,0,0,0,0,0,0,0,0.0184573246001659
X601288.CH.EQUITY,0,0,0.0440083465164192,0,0,0,0,0.544966086290836,0,-0.0519856242731647,0,0,0,0,0,0,0,0,0.0750277177502705,0,0,0,0,0.0900757538746693,0.0961689100924002,0,0,0.107991210019722,0,0,0,0,0.0315351542861294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285120725712355,0.0200162498169092,0.0527388562565582,0,0
X1299.HK.EQUITY,0,0,0,0,-0.090510895981471,0,0,0,0,0.269877667070845,0,-0.0935809594442346,-0.00787726491966763,0,0,-0.0379472930327643,0,0,0,0,0,0,0,0.192759470339906,0,0,0,0,0,0,0.0952498769504621,0,0.151418663832597,0,0.00452159109909522,0,0,0,0,0,0.232837089373422,0,0.183840920756126,0,0,0,0,0,0.181078487830302,0,0,0
X601628.CH.EQUITY,0,0,0,-0.0297558780139335,0,0.0272407695420764,0,0,0,0,0,0,0,0,0,-0.0229804759673901,0.127151095396295,0,0,0,0,0,-0.129634412440506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450638568934435,0,0,0,0,0,0.00413026944540408,0,0,0,0,0,0,-0.0414147616845314,0
X601988.CH.EQUITY,0.203819048524838,0,0,0,0.350314787475692,0,0.0607123760685566,0,0,0,0,0.0610515515952243,0,0,0,0,0,0.0980744561746136,0,0,0,0,0,0,0.0861151069384019,0,0,0,0,0,0,0,-0.19007398116838,0,0,0,0,0,0,0,0.0656272265127053,0,0,0.092485467072404,0,0,0,0,0,0,0,-0.0493661575872809
X5.HK.EQUITY,0,0.150788372205988,0.0680694450391334,0,0,0,0,0,0,-0.0983921267487597,0.0697600805266569,0.0428793773562606,0,0,0,0,0,0,0,0,0,0,0,0.12993323114265,0,0,0.179048521542259,0,0,0,0.0698852240071856,0,0,0,0,0,0,0,0.295511683618319,0,0,0,0,0,0,0,0,0.0627058315205158,0,0,0,-0.116772707995642
X388.HK.EQUITY,0,0,0,-0.0428084323017692,0.0651986958381651,0,-0.0698338693886827,0,-0.211323037996531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.209931355188916,0,0,0,0,0.213833311539696,0,0,0,0,0,0,0.368963266306445,0,0,-6.93889390390723e-18,0.0909829163303087,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0373047083164081,0,0,0.532938473506785,-0.0489029165506097,0,0,-0.0669828834214226,0,0,0,-0.0888893752902464,0,0,-0.0593204845422734,0,0,0,0.158323918562746,-0.00240290020837834,0.167623205052825,0,0,0.11131253688703,0,0,0,0,0.0795285858073602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,-0.0396299868934171,0.041093268136837,0.491224427465972,0,-0.011389570182959,0.177201125817565,0,0,0,0,0,0,0.116159820552922,0,0.0281499084492622,0,0,0,0,0,0,0.0970605489888662,0,-0.327762776508142,0,0,0,-0.14393032105763,0,0,0,0,0,0,0,0.0939149760674625,0,0,0,0,0,0,0,0,0,-0.0413420413235959,-0.0913205924229269
X000001.CH.EQUITY,0,0.00781087605103708,0,0.219107583543389,0,0,0,0,0,0,0.404410996301477,0,0,0.117247505629307,0,0,0.152891332611963,0,0,0,0,0,0.194547794733011,0,0,0,0,0.0898546383444603,-1.73472347597681e-18,-0.00159822294863771,-0.079698870609066,-0.0190086585296368,-0.0998588245000613,0,-0.019381923265753,0,0,0,0,-0.0190159712109606,0,0,0,0,0,0,0,0,0,-0.100371106945147,3.46944695195361e-18,0.18836103619289
