,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.111459235101725,0.560714638262526,0,0,0,0.0852283910674156,0,0,0.00791077023589024,0,0,0,0.182151126186006,-0.0245731321551303,0,0,0.0765268126522637,0,0,0,0,0,0,0,0,0,0,0,0,0.0216796135766225,0,0,0,0,0,0,-0.0322362849587723,0,0,0,0,0.00225061550478035,0,0,0,0,0,0,0,0.0723184716160173
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.118595688431618,0.285375142696463,0,0,0,0,0,0,0,0,0.318931752408653,0.0877436005755612,0,0.0724889377401805,0,0,0,0.0644418633627648,0,0,0,0,-0.0278552354067585,0,0,0,0,0,0,0,0.0060648377821177,0,0.0442249019531052,0,0,0,0,0,0,0,0,0.0198757510251702,0,0.00935183404137666
X601939.CH.EQUITY,0.172976159023524,0,0,0.52546236986059,0.0983776990745115,0.0857364762515754,0,0,0,0.01839667457383,0,0,0,0,0,0,0,-0.0793619877383094,0,0,0,0,0.0421888335934035,0,0,0,0,0.139447688779764,0,-0.0205818410836484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216261355023138,0,0,-0.0121256485921391,0.0745816438765481
X601288.CH.EQUITY,0,0,0.211677060157851,0,0,0,0,0,0.0118921917055724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273511719270696,0,0.195530218730579,0,0,0,0.0474221281146341,0,0,0,0,0,0,0,0,0,0,0.0961999194544391,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.056571796240011,0,0,0.207415838164066,0,0.206202029591395,0,0,0,0.212036431113757,-0.00851152799340577,0,0,0,0,0,0.195637503440086,0,-0.244552390785998,0,0,0,0.0459716329263537,0,0,0,-0.0612262434934455,0,0,0,0,0,0.189900497355233,0,0,0,0,0.0806251975019794,0,0,0,0,0,0,0.171383283088531,-0.00758987160054558,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.376331202758517,0,0,0,0.107605660685266,0,0,0,0,0,0,0,0,0,0,-0.011169652114458,0,0,0,0,0,0.132052892090639,0,0,0,-0.257280296901682,0,0.0350083986841837,0.0693093462161485,0,0,0,0,0,0,0,0,0.0707323770149614,0,0,0,0,0,0,0,-0.147576718153096,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173441761490838,-0.0944271494926859,0,0.103978610831141,0,-0.0345347102874494,0,0,0.0345110866517067,0,0,0,0.471920542484518,0.0314491256195467,0.0414475318824117,0,0,0.082629491745404,0.111312632656413,-0.0371513007914456,0,0,0,0.089538231346804,0,0,0,0,0,0.266153024932905,0,0,0,0.111877552455401,0,0,0,0.0752414651009021
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303374199491818,0,0,0,0,0,0,0,0.0734574879642655,0,0.0629077223448892,0,0.118945511939874,0,0.0375243116474482,0,0,0,0.230294994921514,0,0,0,0,0,0,0,0,0,-0.076557974008754,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.14820140703589,0,0.0503159989677808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104553085827117,0,0,0,0,0,0,0,0.147778417315674,0,0,0,0,0,0,0,0,0,0.0208789188011442,0.36637793518626,0,0,0,0.118958672646232,0,0.056554296018363,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.391233412746687,0,0,0,0,0,0,0,0,0.401755036343018,0,0,0,0,0,0,0,0,0.00895563685117835,0.0570246550513155,0.0850605930617002,0,0,0,0,0,0,0,-0.0116652479249099,0,0,0.0256132625059881,0,0,0,0,0,0.103892183329277,0,-0.013938012591742,0.222565707220587,0,0,0,0.0693044326740431,0,0,0,0
