,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.0354347335077067,0.175839486165159,0,0,0.0110892939080716,0,0,0,0,0,0,0,0.0111478907096196,0,0,0.190327125164287,0,0,0,0,0.0569451309739838,0,0.050077416165252,0,0,0,0,0,0,0,0,0,0.0323461230251567,0,0,0,0,0,0,0,0.0753538871650853,0.0304374431244798,0,0.0301483254069281,0,0,0.0529611111980255,0,0,0
X601318.CH.EQUITY,0,0,0.0977031816848981,0,0.100649612000261,0,0,0,0.120772887640145,0,0.0981788078233287,0,0.0381949090814739,0,0,0,0,0.0680536099064052,0,0.190394721713679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436345111170764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146882517526969
X601939.CH.EQUITY,0,0,0,0.0764890429141378,0,0,0,0,0,0,0.109031280972021,0,0,0,3.46944695195361e-18,4.33680868994202e-19,0,0,0,0,0,0,0.640811341234391,0,0.150097301196197,0,0,0,0.0821498372528049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0835468951632846,0.110293338022008,0.0483584632277218,0,0,0.130777647273199,0,0.398456568746896,0,0,0.04779779189205,0,0,0,0.0249012847345771,0,0,0,0,0,0,0,0,0,0,0,0,0.0966535798277802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379399095998659,-0.0739950708783408
X600036.CH.EQUITY,0.0346752731278503,0.0419557075589357,0,0,0,0,0.257082377714139,0.0462401214587571,0,0,0,0,0.220220424619464,0,0,0.148319315763552,0,0,0,0,0,0,0.181707088297235,0.232995208040149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112184426875141,0,0.0225481325165395,0.0423405006814297,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.05586949025373,0,0,0,-0.132683053406147,0,0,0,0,-0.0428931391464779,0.107376729345884,0,-0.0502137962719477,0,0,0,0,0,0,0,0,0,0,0.670345359289056,0,0,0,0,0,0,0,0.0739933454122432,0,0,0,0,0.190495814935955,0,0,-0.017283004264333,0.14387483351812
X1299.HK.EQUITY,0,0,-0.0956072266833061,0,0.114039703580022,0,0,0,0,0,0,0.192426275270607,0,0,0,0,0,0,0,0,0.138984903699327,0,0,0,0,0,0.164630175259254,0,0,0,0,0,0.0493270137056199,0,0,0,0,0,0,0.0329782216164037,0.132639561712684,0,0.0862743799724651,0,0.04897027976337,0.11827290646451,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.663466152031832,0.158466820038014,0,0,0,0,0,-0.00366575056254311,0,0,0,0,0,0,0,0,0,0.0842751930372422,0,0,0.237368546009325,0,0,0.00774887831850051,0,-0.0239221810839283,0,0.100453032722664,0,0.132645025869527,-0.0108069283956485,0,0,0,0,0,0,0,0,-0.0188754847128499,0,-0.032520018484101,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.00851202786905253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13026711947682,0,0,0,0,0,0.0852887133601874,0.179402194972007,0,0.0145095344684471,0,0,0,0,0,0,0,0,0,0,0.345859725399945,0,0,0,0,0,0.152163964232027,8.67361737988404e-19,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0850492829361779,0,0.0419115787708357,0.0376637735260352,0,0,0,0,0.0348511754982319,0,0.123162965858357,0,0,0.0439813378367279,0,0,0,0,0,0,0,0.158186595973454,0,0,0,0.391089575339063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0
