,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.0556864238149132,0,0,0,0,-8.67361737988404e-19,0,0,0.179680713611709,0,0,0,0,0,0,0,0,0.191917699829961,0,0,0,0,0.325866336484722,0,0,0,0,0,0,0,0,0,0,0,0,-0.0702804877943108,0,0.440135856070497,0,0,0,0,0,-0.0186467367314015,0,0,0,-0.0359786842453582,0.0592674509553776
X601318.CH.EQUITY,0,0,0,0,0,0,0.145943847919422,0,0.0979041487473875,0,0,0,0.143022510582465,0,0,0,0,0.220183024387433,0.123027284771908,0,3.46944695195361e-18,0,0,0,0,0.0807995910611843,0,0,0,0,0,0,0,0,0,0.113321138086592,0,0,0,0.126976118438819,0.0503992011943708,0,0,0.0405232641619776,0,0,0,0.00390957382676287,0,0,0
X601939.CH.EQUITY,0,0,0,0.513581898203446,0.0215682620918089,0,0,0,0,0.339175504221247,0,0,0,0,0,0,0,0,0,0,0.119501369816011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16121226474604,0,0,0,0,0,0,0,0,0.00954902658828218
X601288.CH.EQUITY,0,0,0,0,0,0,-0.392420000372088,0,0,0,0.959996842706369,0,0,0,0,-0.11274453958204,0,0,0,-0.308881225682317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948642966726346,0,0.184568944420775,0,0,0,0,0,0,-0.0186817486082882,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0670328537595827,0,0,0,0.138465277244476,0.348783240697034,0,0,0,0,0,0,0,0,0.0163049652310277,0,0,0,0,0,0,0,0,0,0,0,-0.188836205778633,0,0,0,0,0,0,0,0,0.120379585139747,0,0,0.304906919994372,0,0,0,0,0,0,-0.0931318870017741,0,0.0470829818698416,0,0
X601988.CH.EQUITY,0,0,0,0,0.362844012335218,0,0,0,0.0584970490944,0,0.131713647738143,0,0,0,0.115261999080013,0,0,0,0,-0.068107693781186,-0.0522641627228911,0,0,0,0.192819059246327,0,0,0,0,0,-0.238793974754889,0,0,0,0,0,0,0,0,0,0,0.0552877679529315,0,0,0,0,0,0,-0.0174207156766853,-0.0844785915173819,0
X1299.HK.EQUITY,0,0,0,0,0.223765857093386,0,0,0,0,0,0,0,0,0,0,0,0.191926435312353,0,0,0,0,0,0,0,0,0.0394457685637624,0,0.0434232439462194,-0.111395838989333,0.0932395215478548,0.0419016999324038,0,0,0,0,0,0.518519289161133,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0136816500518877
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.432137657354962,0,0.0339991680338831,0.0685218888560785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459128637502987,0,0,0,0,0,0,0.099856217481579,0,0,0,0,-0.122664850418359,0.203268919114201,0.319071542029985,0,0,0,0,0,0,0,-0.0597631762929663
X601628.CH.EQUITY,0,1.73472347597681e-18,0,0.00254166572571238,-0.0881492090847132,0.0049644807957981,0,0,0,0,0,0,0.0907666247538469,0,0,0,0,0.295135031927736,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.00838467406631687,0,0,0,0,0.347108045771997,0,0,0,0,0.259844572849379,0,0.100378943934661,0.0559008206185912,0,0,-0.00242678835243626,0,0,0,-0.0770371655930857
X601328.CH.EQUITY,0,0,0.19885323889217,0,0.00682889808188885,0,0,0.74841666115178,0,0,0,0,0,0.0422923590362713,0,0.087946994900873,0,0,0,0.0285408324801873,0,0,0,0.0916156214965216,-0.0369232621301626,0,0,0,0,0,0,0,-0.0561816879875213,0,0,0,-0.17091569753334,-0.150275123416076,0,0,0,0,0,-0.0180834257593389,0,0,0,0,0,0,0
