,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601166.CH.EQUITY,0,0,0.0440232268341373,0,0,-0.0112934119494722,0,0,0.00502673578819991,0,0,0.0251654655510964,0.171310110722334,0,0,0.122553546050509,0,0,0,0,0,0,0,0,0,0,0.184111603500631,0,0.400489356831543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010946585707404,0,0,0,-0.0811172900075161
X601658.CH.Equity,0,0,0,0.254340888186914,-0.122354258819059,-0.0275890754105752,0,0.158564529897887,0,0,0.297165497954949,0,0.0642568244602299,0,0,0.0431984606624946,0.462142833156573,0,0,0,0,0.315250487596788,0,0,0,0,0,0,0,0,0,-0.322270700587323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.264786500058117,0,0
X000001.CH.EQUITY,0,0.0990757788892742,0,0,0.129775964646976,0,0,0.220639812132611,0,0.0664463544509729,0.382549942441808,0,0,0,0,-0.0425145204082382,0,0,0,0,0,0,0,0.128307919938834,0,0,0.344922922222838,0,0,0,0,0,-0.27242850893763,0,0,0,0,-0.115216217281517,0,0,0,0,0,0,0,0,0,-0.00477301627944692,0,0,0,0.0475433261348739
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0617311220174814,3.46944695195361e-18,0,0,0,0,0,0,0.161722540713936,0,0,0.115608135065305,0,0,0,0,0,0,0,0,0,0.0720196243690981,0,0.298589803351875,0.0835386026302064,0.000686184192201538,0,0.0532265111203337,0,0,0,0,0,0.348344270595489,0.012065249262713,0.0255230209189227,0,0,0.0150137730821054,0,0,0
X601601.CH.EQUITY,0,0.345268162834824,0,0,0,0,0.0981487370089544,0.0169324579620576,0.0835152833876959,0,0,0,0.109561004087164,0,0,0,0,0,0,0.353602800370947,0,0.0266835197146351,0,0,0,0,0.105616328710845,0,0,-0.00585857470309862,0,0,0,0,0,0,-0.149275949437989,0,0,0,0,0.178689347728743,0,0,0.0401864606962811,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,-0.01704377193657,0,0,0.0409269599601526,0,0,0,0,-0.07045954968711,0,0.129609291876652,0,0,0,0,0,0,0,0,0,0,0.327748352014126,0,-0.158421055261958,0,0,0.494850090851275,0,0.0657066007381055,0,0,0,0,0,0,0,0,0,-0.0211729439684456,0,0,0,0.064413903129793,0,0,0,0.0199975904766063,0,0,0,0
X601328.CH.EQUITY,0,0,0.113912823593622,0,0,0,0,0.0556627407206177,0,0,0,0.170886162058639,0,0,0,0,0,0.136382858166877,0,0,0,0,0.10557343190787,0,0.15370119799394,0,0,0,0,0,0,0,0,0,0,0.0373779995890467,0.0835828419621212,0.0959878927846605,0.0368290882082903,0,0,0,0,0.0701989503038898,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.146360222904537,0,0,0.0799435165404656,0,0,0,0,0,0,0,0,0,0,0,0.323569698977874,0,0,0,0,0,0.12449937105261,0,0,0,0,0.0789713250655107,0,0,0,0,0,0,0,0,0,0,0,0.0118690290101255,0,0,0,0,0,0.0368499372177688,0,0,0,0,0,0.0290374749842149
X601066.CH.EQUITY,0,0,0.0480917714830706,0,0,0,0.0237412033488942,0,0,0,0,0.146561274429613,0,0.69341629472629,-0.103936668330032,0,-0.103726305449773,0,0,0,0,0,0.170236929002303,-0.115984013859354,0,-0.0855978876565687,0,-0.0914727817345036,0,0.0758594277093668,0,0,0,0,0,0,0,0,0,0.034305341968083,0,0,0,0.090801080425187,0,0.0277923467217122,0,0,6.93889390390723e-18,0,-0.140725766227005,0.0602463467879765
X601319.CH.EQUITY,0,0.0913701933755464,0.169356829449245,0,0,0,0,0,0,0,0,0,0,0,0,0.0186485044207358,0,0,0,0,0,0.145583967546366,0,0,0,0,0,0.0427343846147915,0,0,0,0,0,0.0273437670953974,0.17296210338181,0.100092149603297,0,0,0,0,0,0,0,0,0.0202327405494529,0,0,0,0.0199907139156458,0.0154464271916213,0,0
X16.HK.EQUITY,0,0,0,0,0,0.0014078240054529,0.0483899070572892,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0363101261735832,0,0,0,0,0,0.0180714530330077,0,0,0,0,0,0,0,0,0,0.512793389585498,0.356913824170642,0.146709720333618,0,-0.0661628365592911,0,-0.459303563756889,-0.141920733342246,0.0486562895703218,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0.00105089015255619,0,0,0.0675346335791971,0,0.0873903519125517,0,0,0,0,0,0,0.31473500051906,0.026698043334244,0,0,0,-0.0142250180777223,0,0,0,0,0,-0.0840970673635623,0.0248690561581022,0,0,0,0,0,0,0,0,0,0,0,0,0.359779304577457,0.0214204636225071,0,0.265876308021428,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.356906278738846,0,0.265607754729813,0,0.0746514189940812,0,0,-0.159435862958766,0,0,0,0,0.0863398540341371,0,0.197103111293526,0.0205913274820216,0,0,0,0,0,0,0,0,0,0.376158778415606,0.0670495280659001,0,0,0,0,0,0,0,0,0,0,0,-0.0653642869470746,0,0,0,0,0,0.0574959608192633,-0.15229368033946,0,0,0
X11.HK.EQUITY,0,0,0,0.0308215649469025,0,0,0,0.0450867918159011,0.721384167855708,0.0967014215638382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17947935471005,0,0,0,0,0,0,0.0649531438744885,0,0,0,0,0.152631794105348,0,0.062709925811076,0,0,0,0,0,0,0,0,-0.00290585213869353,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.1137489351519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298301900539535,-0.00536019241222351,0,0,0,0,0.123543734465006,0.058877957285049,0,0,0,0.438428420364355,0,0,0,0,0,0,0,0,0,-0.211914733043956,0,0,0,-0.0956067941848466,0.224106004357672,0.210531586490369,-0.125009859090691,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.054145888444171,0,0.00963218235199364,0,0.0726177700389024,0,0,0,0,0,0,0,0.0741457242043871,0,0,0.377161853364337,0,0,0,0.0648416346249693,0,0,0.0421132650942593,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0735804681099416,0,0,0,0.287711610416761,-1.73472347597681e-18,0,0
X002142.CH.EQUITY,0,0,0,0,0.154389683102257,0,0,0,0,0,0.135363870733636,0,0.01543710428462,0,0,0,0,0,0,0,-0.043660066919971,0,0,0,0,0,0,0,0,0,-0.034988405421003,0.0866916118425851,0,0,0.194107661985545,0,0,0,0,0,0,0,-0.023108517545681,0.0787090775436582,0,0.054003096849558,0,0,0,0,0.0556894415239145,-0.0132955669823683
X600048.CH.EQUITY,0,0,0,0,0,-0.140090702950024,0,0,0,0.0869349857015023,3.46944695195361e-18,0.0496006937980566,0,0,0,0.566275502442479,0,0.142152075115071,-0.17620989275607,0,0,0,0,0,0.032791685916925,0,0.0538329606718491,0,-0.176116571763385,0,0,0,0,0,0.177153651003835,-0.0259873866482658,0,0.132037942093148,0,0,0,0,0,0,0,0,0,0,0.424789546061724,0,0,0
X601818.CH.EQUITY,-0.0876847637221368,0.167921765454556,0,0,0,0,0.0981647798196583,0,0,-0.00764180092612317,0.359718257408593,0,0,0,0,0,0,0,0,0,0,0,0.280501864661411,0,0,-0.107968889527049,0.133563712762709,0,0,0.222892253148121,0,0,0,0,0,0,0,0,0.0923430688297576,0,0,0,0,0,-0.0486747150026472,0.0109631268103943,0,0,0,0.0126007913938793,-0.0375168962879922,-0.020824467198396
X2007.HK.EQUITY,0,-0.0098227759627423,0,0,0,0,0,0.100562558713528,0,0,0,0,0,0,0,0.108526090376647,0,0,0,0,0,0,0.025588188261097,0,0,0,0,0.122691765829711,0,0,0.266837894422055,-0.0193353767263225,0.166914283200534,0,0,0,-0.0606050426737545,0.046241386594271,0,-0.0656607444827803,0,0,0,0,-0.0434606994351512,0,0,0,0,0,-0.214633797689587,0
X1109.HK.EQUITY,0,-0.0518993994844658,0,0,0,0,0,0,0,0,0,0,0.028704889991577,0,0,-0.0180973093335435,0,0,0,0,0.196710994531867,0,0,0,0,0.0465914412642623,0.340238096157308,0,0,0,0,1.73472347597681e-18,0.204221244402765,0,-0.0615049482665772,0,-0.0256101414516553,0,0,0,0,0,0,0,0,-0.0638838328182825,0,-0.163519769820106,0.0877967474540191,0,0,0
X600999.CH.EQUITY,0.0745086014159725,0,0,0,0.125037165212797,0.248784636582052,0.0416248992441474,0,0,0,0,0,0,0.508512876042475,0,0,0,0,0,0,0,0,0,0,0,-0.0845081976387247,0.0712522172859502,0,0,0,0,0,0,0,0,0,0,0.0573037000162411,0,0.0380159588242445,0,0,0,0,0,0,0,-0.12542983292075,0,0,0,-0.0473977724763073
X688.HK.EQUITY,0.164952560267396,0,0.139717845663111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.171837152495153,-0.0855890184084165,0,0,0,0,0.192433065154484,0.505727239665312,0,0,0,0,0,0,0,-0.154323942802841,0,0,0,0,-0.102627934758867,0,0,0,0,-0.135969725949063,0,0,-0.233868726575321
X601688.CH.EQUITY,0,0,0,0,-0.0129794901322124,-0.067929838014761,0.0812136202714829,0,0,0,0,-0.125731700044063,0,0.296277718153148,0,0,0,0,0,0,0.0187100911687329,0,0,0,0.274530391484619,0,0,0,0,0,0.0161657165834862,0,0,0,0.0975710886045673,0.479055304929737,0,0,0,0,0,0,0,0,0,0,0,-0.0104877208760347,0,0,-0.0493564313878829,0
X601336.CH.EQUITY,0,0,0,0,0,0.0261843009263425,0.459110575740198,0,0,0.101077352958906,0,-0.108089239591213,0,0,0.0725296198307043,0,0,0.0795290810192095,0,0.166159401858782,0,0,0,0,0,0,0.0609323105422392,0,0,-0.0674172308093821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154361895635372,0,0.0371098237671149,0
X601211.CH.EQUITY,0,0,0,0,0.127079481352507,0,0,0,0,0,0,0,0,0,0.00924331138717669,0,0.178541716617032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369597243307203,0,0,0,0,0.0238863755874533,0.0398154298153594,0,0,0,0,0.0949244216604845,0,0.0955876111727706,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,-0.279720634099656,0,0.00993985065776609,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0.184226498125693,0,0,0,0,0,0,-0.0546577643631531,0,0,0,0,0,0,-0.0415730780212029,0,0.0963475885465301,0.0479039293633731,0.139105216812498,0.166695208194476,0,0.0242936480309766,0,0,0,0,0.0203469080346297,0,0.0313270039549089,0.142429548578338,0.176523571626636,0,0,0.0352798612016561,0,-0.107041742731342
X267.HK.EQUITY,0.166182481630099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271448015845765,0,0,0,0.0121021862919302,0,0,0,0,0,0,0,0.107590691441397,0,0,0.439192524103331,-0.409742648765883,0,0,0,0,-1.73472347597681e-18,0.185040358484853,0,0.00445410986141465,0
X2882.TT.EQUITY,0,0,0,0,0,0.139876231840393,0,0,0,0.0106343622112056,0,0,0.0275542889924393,0,0,0,0.00733726190351563,0,0,0,0,0,0,0.159957504936151,0,0,0.123850326927205,0,0,0,0,0,0,0,0,0,0,0.0641842076721426,0,0,0,0,0,0,0,0,0,0.718181874804261,0,0.0100879457547591,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0614525012556366,0,0,0,0,0,0.131071952085145,0,0,0,0,-0.135031180626065,0,0,-0.1042301838361,0,-1.0842021724855e-19,0,0,0,0,0,0.375975837530292,0,0,0,0.237962862891264,0,0,0,0,-0.222220915489111,0,-3.46944695195361e-18,0.0501077054333701,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0.0311186156660194,0,0,0,0,0.0199615626375069,-0.0904236957157974,0,0.00760251070726929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136794944484488,0,0,0,0,0,0,0,0,0,0,0,0.152392794412452,0.342598229247329,0,0,0,0.204036104559548,0,0,0,0,0,0,0,0,0.0255289866461591
X12.HK.EQUITY,0,0.0629621811427455,0,0,0,0,0,-0.0403554063410649,-0.0292951960821544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0861861003558749,0,0,0,0,0,0.0196902126538148,-0.289155068504148,0.131837117404937,0,0,0,0,0.107370898326813,0,-0.0127740100672959,0.459678140035223,0,0,0,0,0,0,0,0,0,0,0
X823.HK.EQUITY,3.46944695195361e-18,0,0,0,0.0356712601644408,0,-0.096235910684466,0,0.0603874514308761,0,0,0.111637167962378,0,1.38777878078145e-17,0,0,0,0,0,0,0.409314823918016,0,0,0,0,-0.12473467727186,0,0,0,-0.105507035198187,0,0,0,-0.420142910976738,0,0,0.0791499808100717,0,0.00131319972292893,0.0645858862032314,0.0272989273653575,0,0,0,0,0,0.139800388542847,0,0.441229834568885,0,0,-0.0797766588813554
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13200915007925,0,0,0,0,0,0,0,0.0917174289454315,0,0,0,0,0,0,0,0,0,0,0,0.014561419559512,0.0417018322980566,0.167914799590351,0.383639413328325,0,0,0.100473357064028,0,0,0,0,0.167455003473717,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326780025327876,0,0,0,0,0.129227599260101,0,0,0,0,0,0,0,0,0,-0.0215105334249929,0,0,0.202053177207123,0,0,0,0.0801443878700641,0,0,0,0.0678565030275317,0,0,-0.0288856343792049,0,0,0,0,0,0,0,0.025625429931403,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0.0509267462230141,-0.245270024940511,0,0,0,0,0,0,0,0,0.039154445345157,0,0,0,0,0,0,0,0.122597456301222,0,0.50773636887017,0,0,0.541280986087406,0,0,0,0,0,0,-0.00229471147742701,0,0,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0238074936555474,0,0,0,0,0,0,0,0,0.137706043302417,0,0,0.408285139481009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260048885206419,0,0,0,0,-0.0117521971443947,0,0,0.0758627250646527,0,0,0,-0.085043396842872,-0.0586472937930867,0,-0.0328714658893496,0
X2881.TT.EQUITY,0,0.136096766949345,0.0915303047402474,0.0612618211206493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.23313007417988,0,0,0,0,0,0.516989550975638,0,0,0.0872514116315145,0,0,0,0,0,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355177142076508,0,0,0,0,0.0823598518179632,0.0540229612233096,0,0,0,0,0,0,0,0.19648305352019,0,0,0.136911872828953,0,0,0,0,0,0,0,0,0,0,0.324760718019038,0.0660060819480312,0.261713396539454,0,0,0,-0.197939905222117,0,0,-0.129404900997927,0
X601169.CH.EQUITY,0,0.0535124146059861,0.127527393251452,0,0.356761049546171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317406230332044,0,0,0,0,0.666345123317401,0,0,0,0,0,0.028752561519409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088211256014591,0,-0.10510462658972,0,0,0,0.0506372773511939
VXFXI.INDEX,0.210393797609556,-0.302939136233892,0,0,0,-8.67361737988404e-19,0,0,0,-0.0249999608937709,0,0,0,0,0,-0.0985551628016417,0,0.222942316139674,-0.157435246004691,0,0,0,0,0.459713506276654,0,-0.0583521978040034,0.0103266481979518,0,-0.0273705706209015,-0.524485204123122,0,0,0,0,0,0,0,0,0,-0.223230723151341,0,0,0,0,0.194590072823575,0,0,0,0,0,0,0
CN2YR,-0.210845820907578,0,0,0,0.165463707781216,-0.780853393231489,0,0,0,-0.23477274342579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808104271629081,0,0.080953062261611,0,0,0,-0.219478014852382,0,0,0,0,0,0,0,0.596025929138035,0.292578672457119,0,0,0,0,0,0,0,0,0.107183960868471,-0.0465181004172538,0
