,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0396455244610717,0.546643367090014,0,0,0,0,0,0,0.0134104733107616,0.150983698175249,0,0.0875537891248726,0,0,0,0,0,0,0,0,0,0,0,0.0367603387188257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837871047610367,0,0,0,0,0,0,0,-0.0426997402453075,0,0,0,0.000295377397008837
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0221506600402986,0,0,0,0,0,0,0,0.0725427621481961,0.281475289976094,0,0,0,0,0,0,0.174644393937275,0,0,0,0,0,0,0.00461455032539857,0,0.0601402235887846,0,0,0,0,0.241563694574257,0,0,0.00678148525386902,0,0,0,0,0,0.0466649495063667,0,0,0
X601939.CH.EQUITY,0.150662458687118,0,0,0.571817130975841,0,0.0402466960514665,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.1527526543114,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0103393858284549
X601288.CH.EQUITY,0.0485288782869098,0.0433319295256603,0.194810915926622,0,0,0,0,0,0,0.123593033566051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168403650081443,0,0,0.207694664640419,0.116606203970635,0,0,0.0106177557741496,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0674786747206577,0,0.358964201126665,0,0,0,0,0,0,0,0.209272000080822,0,0,-0.0668624165153063,0,0,0,0,0,0,0.100677076918159,0,0,0.318742649970702,0,0,0,-0.172517632008828,0,0,0,0,0,0,0,0,0.216390575129569,0,0,-0.0721305468148769,-0.37088866542893,-0.0380404822187543,0,0,-0.252388415264693,0
X601988.CH.EQUITY,0.115285332864876,0,0.00805458051310321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602791170112664,0,0,0,0,0,0.139866900569649,0.0186901284895733,0,0,0,0,0,0,0,0,0.0556286655433841,0,0,0,0,0.0303937918739886,0,0,0,0,0,-0.0917425945299313,0
X600036.CH.EQUITY,0,0,0,0,-0.0266736452545606,0,0,0,0.0325068694400655,0,0,0,0,0,0,0,-0.021148059827629,0.0375948959012556,0,0,0,0,0,0,0.757973659995266,-0.00618524339124788,0,0.0329162387751417,0.103572871955331,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.065732728139966,0,0.072193142896422,0,-2.16840434497101e-19,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.255434573165678,0,0,0,0,0,0,0,0.208590058336791,0,0,0,0,0,0.0577507831685935,0,0,0,0,0,0,0,0.0460983063917798,0,-0.0724596664915802,0.115056037979751,0,0.332850813708866,0,0,0.190451700702085,0,0,0,0,0,0,0,0,0,-0.0765732675616162,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.217635535350198,0,0,0,0,0.0306256934622772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503477887505697,0,0,0,0,0,0,0,0,0,0,0,0,0.406088211808991,0,0,0.234931859135478,0,0.0293271713008846,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.170982004310061,0,0,0,0.115072454517695,0,0,0,0,0,0,0.259995383895953,0,0,0,0,0,0,0,0.227990231438611,0,0,0,0,0,0.0668162904363927,0,0,0,0.00595889458640618,0,0,-0.00594202314631077,0,0,0,0.202497879035354,0,-3.46944695195361e-18,0,0,0,0.0022732048056382,0,0,0,0.0287886383291195,0,0
