,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.288739126345435,0.0981876073202513,0.0807672772687335,0,0,0.268896495920863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143687062044972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946472347450781,0,0,0,0,0,0,0,0,0,0,0,-0.0506767651752771,0,0
X601318.CH.EQUITY,0,0,0.241885016630805,0,0,0,0,0,0.101929310960935,0,0,0,0.0602856404180898,0,0.0310329523698904,0,0,0,0,0,0.178160200072188,0,0,0,0,0,0,0,0,0,0,0,0.0429618660361601,0,0,0,0,0.1087470827562,0,0,0,0,0,0,0.0266818784878099,0,0,0,0,0,0,0.100435325353313
X601939.CH.EQUITY,0.332561281770564,0.256008559822392,0,0,0,0.128425356312328,0,0.316470416091392,0,0,0,0.0291563149479575,0,0,0,0,0.118962212974555,0,0,0,0,-0.174781840748993,0,0,0,0,0,0.0610950957299334,0,0,0,0,0.143296119719778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0759620629603534,0
X601288.CH.EQUITY,0,0,0.0100946535238304,0,0,0.0935082432355836,0,0.455178691282104,0,0,-0.0929091492628005,0.140491246716882,0,0,0.0337238455986981,0,0,0,0,0,0,0,0.0171705512218267,0.0410988986882671,0,0,0,0.0505846565384257,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0533130691466579,0,0,0,0.0425230988068416,0,0,-0.0440282792931741
X600036.CH.EQUITY,0,0.0706378391654849,0,0,0,0,0.276493667648978,0,0,0,-0.0154651303100589,-0.0798109949567339,0.0975362151199128,0,0,0.085383599374724,0,0,0,0,0,0,8.67361737988404e-19,0,0.531737109693928,0,0.155476966762198,0.119025692533071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119934707964087,0,-0.0171055852215601,0,0,0,0.056004357248811,0.0337716042884751
X601628.CH.EQUITY,0,0,0,0.0775324866191147,-0.0208951874001834,0,0,0,0,0,0,0,0,0,0,-0.186912624566676,0,0,0,0,0,0.0552169499162494,0,0,0.035205775541432,0,0,0,0,0,0,0,0,0.0093657376274691,0.66416134152494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079163306216927,0.0079670313303276,0,0.239152287193967
X1299.HK.EQUITY,0,0,0,-0.0178688329591478,0,0,0,0,0,0,0.0736310439597163,-0.05250465384037,0,0,0,0,0,0,0,0.0315249161105671,0,0,0.153434371719364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108632856786145,0.122895502844073,0.162392047356391,0,0.147811203689163,0,0,0,0,0,0,0.269222956403946,0,0
X601988.CH.EQUITY,0,0,0.100127568616723,0.482181973842909,0.0822777980299364,0,0,0,2.71050543121376e-20,-0.00277234707689764,0,0,0.214025964441237,0,0,0,0.0721038537285464,0,0,0,0,0,0.0398932524982338,0,0,0,0,0,0,0,0.021970481237759,0,0,0,0,0,0.029965902091461,0,0,0,0,0,0.0368934659396839,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0917776919097314,0,0,0,0,0,0,0,0,0,0,0.00048188985684016,-0.107334556424323,0,0,0,0,0,0,0.145624300246002,0,0.167818204334602,0,0,0.12007604663718,0,0,0,0,-0.0448599586943966,0,0.104143291480326,0,0,0,0,0,0.331912513156699,0,6.93889390390723e-18,0,0.20304184672111,0,0.0524890823896391,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.0280392996926368,0.0490546445862356,0,0,0,0,0,0.0912181489199227,0.0965450268261794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199358566574888,0.39498246432002,0.0635278325563461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0849312417214878
