,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.0581489342197365,0,0.499362668064803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121840391201286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197379422478626,0,0.0136866426725448,0,0,0,0,0,0.0163201297897311,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.016003859436751,0,0,0,-0.0146849596175125,0,0,0,0.186658329699704,0,0,0,0,0,0.48971767525335,0,0,0,0,0,-0.0516591830517092,0,0.118303245667513,0,0,0,0,0,0,0.0652560027356997,0,0,0.0771779999464769,0,0,0,0,0,0,0,0,0,0.010891593156494,-6.93889390390723e-18,0.000832170110100987,0,0.144175710171134
X601939.CH.EQUITY,0,0,0,0,0.135496260392762,0,0.350224575179138,0,0,0,0.00555979536311843,0,-0.14964963963278,0,0.0054425591329781,0,0,0,0,0,0.0250840064691833,0,0.528537770521753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129338230820195,0
X601628.CH.EQUITY,0,0,0,0,0,0.0408081468408032,0,0,0,0.131392040193699,0,0,0,0,0,0,0,0.256065561787104,0,0,0,0,0,0.0580581529727365,0,0,0,-0.203716173165133,0,0.00185532361613395,0.0454670671459714,0,0.396850180747558,0,0.245466594195322,0,0,0,-0.0314308325679904,0,0,0,0,0,0,0,0.11519475510797,0,0,0,0,0.0432196731348583
X601288.CH.EQUITY,0.0825245121424884,0,0,0,0,0,0,-0.0116036755820519,0,0.0134092544289042,0,0,0,0.0410440779395147,0,0.451401897438693,0,0,0,0,0,0,0.315927907091826,0,0,0,0,0,0.000661167875981331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260496558035575,0,0,-0.015540168760548,0,-0.0605652896520951
X600036.CH.EQUITY,0.191333671382844,0.0654738513945138,0,0.0588388084926485,0,0,0,0,0,0,0,0,0,0.30306883567422,0,0,0,0,0.0256086488677537,0,0,0,0,0,0.271193243288123,0,0,0,0,0.0451063784396851,0,0,0,0,0,0,0,0,0,0,0,0.0255529953693921,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.116025192579804,0.146466942804296,0.0592644286938054,0,0.0430312581034195,0.333724578462773,0,0,0,0,0,0,0,0,0,0.217106065055696,0,0,0,0,0.170498119460511,0,0,0,0.0130425883424722,-0.0127192105333393,0,0,0,0,0.0542361549509949,0,-0.0579288418766497,0,0,0,0,0,0,0,0,0,0,-0.147279473542159,0,0,0,0,0,0,0.08319902593904,0
X1299.HK.EQUITY,0,0,-0.157925943502677,0,-0.0643061555226812,0,0,0,0,0.24944521170734,0,0,0,0,0,0,0.0260144086512054,0,0,0,-0.106654643186211,0,0,0,0.0470556178144344,0.177150701411059,0.449828630527797,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429167126927035,0,-0.050073688385377,0.0285143362403254,0.12784369865034,0,0,0,0.210817885100415,0,0,-0.0448602260268036
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.00088740017873274,0,-0.186348132728891,0,0,0,0,0,-0.130484075929188,0,0,0,0.148795303853234,0,0,0,0,0.0980378592963676,0.439830926847184,0,0,0,0.0539400905514174,0,0,0,0,0,0,0,0,0,0,0.0252049743668043,0.179429838541325,0.184859445949836,0,0,0,0,0.122785620516991,0,0
X388.HK.EQUITY,0,0.148717943775194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118403229714008,0,0,0,0,0,0.239006468408449,0.175039022314321,0,0,0,0,0.116685073463723,0,0,0,-0.0867435728964745,0,0,0,0,0.208929082531101,0,0,0,-0.0534644937926882,0
