,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.129864046873199,0,0.0559324219401409,0,0,0,0,0,0,0,0.364305004604934,0,0,0,-0.0343547447054033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465540495905675,0,0,0,0,0,0,0.249638266233982,0,0,0,0,0,0.0726142954219809,0,0,0,0.0128486259903559,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.112384657048505,0,0,0,0.00140128761979491,-0.176399245516877,0,0.0931261730853916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230403605174746,0,0,0,0,0,0,-0.254203247682005,0,0.448081286209129,0.0493989003328802,0.130399206241509,0,0,0,0,0.187094491479391,0,0,0
X601939.CH.EQUITY,0.221124857201278,0,0,0.255975014154816,0,0.148198448595662,0,-0.0489891187051053,-0.0289619897023647,0,0,0,0,0,0.0320321198507869,0,0,0,0,0,-0.00976028041423029,0.0635256270174642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48739035076157,-0.0956172312834613,0,0,0.017831522107422,0,-0.0385379194504161,0,0,0.0344962024945188,0,0,0
X601288.CH.EQUITY,0.413302803709803,0,0.194792722098252,0,0,0.15407797731072,0,0,0.026348798134149,0,0,0,0,0.0413512755603979,0,-0.118189824820839,0.048250864021997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202863042944268,0,0,0.0386562600672702,0,0,0,0.15631885884494,0,0,0,0,0,0,0,0,0,0.178648085273584,0,0
X5.HK.EQUITY,0,-0.0538857841333722,-1.73472347597681e-18,0.222504452300677,0,0.0452230358405572,0,-0.214159781054798,0,0,0,0.0675818296917829,0.041318593760345,0,0,0,0,0,0,0.67932198270914,0,0,0,0,0.16937338014759,0,0,-0.0604091017263114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21753484045277,0,0,-0.0832796613768937,0,0
X601988.CH.EQUITY,0.140595949360101,0,0.125705472918809,0.149461051550819,0,0,0,0,0.100406039271778,0,0.10204038183282,0,0,-0.241892333609087,0,0,0,0,0,0,0,0,0.0697317585460359,0.250557582220253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113196572668539,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0248015833185605,0,0,0.00734110138241817,0,0,0.107200380765992,0,0,0,0,0.0504325694336391,0,0.296963225360408,0.232141228949067,0,0,0,0.11064386526356,0,0,0,0,0,0,0,0,0,0,0.0586413918425043,0,0,0,0,0,0,0,0,0,0,0,0.0406556657835452,0,0,0,0,0.0859241203716031,0,0,0,-0.0446907288889873
X1299.HK.EQUITY,0,0,0,0,0,-0.00307778641343244,0.0103211311786401,0,0,0,0.209824537714803,0,0,0,-0.141525167321077,0,0,0,0.335603316875313,0.239012612756001,0,0,0.0201849927312593,0,0,0,0,0.153070135086841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607748829410202,0,0.121161581539626,0,0,0,0,0
X601628.CH.EQUITY,0.285258695925449,0.281034973566411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00823424350373413,0,0,0,0,0,0,0,0,0,0.0477032966930778,3.73072197921483e-05,0,0,0,0,0,0,0.0999975785694635,-0.0408080523755885,0,0,0,0,0,0,0,0,0,0.0514771094531481,0,-0.187626249057278,0,0,0.222198226269687
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
