,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.365110645967171,0.0278462644676312,0.0482930146225764,0,0,0,0,0,0,0.207088208301617,0,0,0,0,0,0,0,0,0,0,0.0903292510944139,0.0452999288508851,0,0,0,0,0,0,0.0586716379717541,0.010062034671461,0,0,0,0,0,0,0,-0.0261679006301911,0,0,0,0,0,0,0,0,0.0166769213758733,0,0.021585654927896,-0.14107281093475,0
X601939.CH.EQUITY,0.396709467523388,0,0,0.160608489134845,0,0,0,0,-0.0306942332064795,0,0.140560094205332,0,0,0.0193436677644888,-0.0801506764351607,0,0,0,0,0,0,0,0.193188361264413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00960551081983511,0,0,0.103495250329727,0,0.00891248734289471,0
X601318.CH.EQUITY,0,0,0,0,0.252355845920673,0,0,0,0,0,0,0.115781984042893,0,0,0,0,0,0,0,0,0,0.160068961956668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519153850815075,0,0,0,0.0608567480018397,0,0,0.181117288937941,0,0,0,0,0,0
X601288.CH.EQUITY,0.404255921125221,-1.38777878078145e-17,0,0,0.257168885474473,0,0,0,0,0,0,0,0,0.0655955187394448,0,0,0,0.077511602653362,0.0627274625958369,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0220495351525344,0,0.061438029110191,0,0,0,0.0291231329694132,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.372753490455596,0,0,0,0,0,0.249561832245475,0,0,0,0,0,0.118091656067449,0.127645656638777,0,0.0477154492875597,0,0,0,0,0,0,0,0.0925038287131882,0,0,6.93889390390723e-18,0,0,0,0,0,-0.514152956575566,0,0,0,0,0,0,0,0,0,0,0.062891407510979,0,0,0,0,0.291889585309298
X600036.CH.EQUITY,0,0.0188036265880652,0.0340549011278078,0,0,0,0,0,0,0,0,0.0986819739048215,0,0,0,0,0.00896083261271826,0.0576941542996551,0,0,0,0.270256832224348,0,0,0,0,0,0,0,0,0,0.230563624179475,0,0,0,0,0,0,0,0,0.14725533785053,0,0,0,0.0787764857395272,0,0,0.103938423574949,-4.33680868994202e-19,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0382648918168564,0,0,0.232395216360548,0,0,0,0,0,0,0.457957942494807,0,0,0,0,0.11233724494811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.109655851936372,0,0,0.0428096999977603,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0815714858107077,0,-0.30733755862431,0,0,0,0,0,0.132938113995166,0,-0.387330485135591,0.657312738817967,-0.140855174302478,0.755059121076265,0,0,3.46944695195361e-18,0,0,0,-0.107869883579752,0,0.235613034703127,0,-0.072082603864278,0,0,0,0,0,0,-0.00116651945301584,0,0.160917793312386,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.164057240106622,0,0,0,0,0,0,0,0,0.325235958686272,0.0641152158640743,0,0,0,0,0,0,0,0,0.0253147462899416,0,0,0,0,0,0,0,0,0.322376942028345,0,0,0,0,0,0,0.123286901032116,0,0,-0.0950538196230328,0
X601658.CH.Equity,0,0,0,0,0.128086759261992,0,0,0,0,0,0,0,0,0.160378442043947,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.187318926916278,0,0.0894755330006068,0,0,0,0,0,0,0,0.157978117188005,0,0,0,0,0,0,0,0,0,0,0,0.410694141986439,0,0.0920476835810332,0
