,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0135050317935955,0,0,0,-0.0500182696101693,0.0718133621558802,0,0,0,0,0,0,0,0.354596586809284,0,-0.198100131276039,0,0,0,0,0,-0.175477284942981,0,0,0,0,0,0,0.152174557916832,0,0,0,0,0.65757410893001,0,0,0,0,0,0,0,-0.00661183308264471,0.0579415937990397,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0233861430065973,0.10431946117107,-8.67361737988404e-19,0,0,0,0,0,0,0.0715387945313747,0,0.0830343276023804,0.0536332008219752,0.0212357526505616,0,0,0,0,0.0830373746113038,0,0.0425147869259075,0,0,0,0,0,0,0,0.274109352783428,0,0,0,0,0.215828454911907,0.0133396215900275,0,0,0.0461693274048612,0,0,0,0,0,-0.0240417245266739
X601939.CH.EQUITY,0.296126570607492,0,0,0,0,0,0,0,0,0.0456428339566327,0,0,0,0,-0.00105804449294545,0,0,0,0,0,0,0,0.0939015010655299,0,0,0,-0.181369143743386,0,0,0,0,0,-0.0167421739954964,0,0,0,0,0.0174513458671105,0,0.541676403855894,0,0,0,0,0,0,0,0,0,0,0.123760325972175
X601288.CH.EQUITY,0,0,0,0,-0.13386294592291,0,0,-0.0356599188964497,0.0665851765453992,0,0.365385591030809,0,0,0.330131978953789,-0.071275380671498,0,0,0,0,0,-0.115032714567986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314092762206361,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.117380429408923,0,0.351799126316058,0,0,0,0,-0.0191715852298802,0.308967033048425,0,0,0,0.0727893474405579,0,0,0,0,0.0979201463488068,0,0,0,0.0380742787324086,-0.178311089836758,0,0,0,0,0.111748094671463,0,0,0,0,0.057211798205322,0,0,0,0,0,0,0,-0.245633255021767,0,0,0.150327511666982,0,-0.00929876284267469
X601988.CH.EQUITY,0,0,0,0,0.34577037621325,0,0,0,0,0,0,0,0,0.107623832744678,0,0,0,0.171455154257746,0,0,-0.0576135562329595,0,0,0,0.175473894102858,0.0187855931233921,0,0,0,0,0,-0.337758283195836,0,0,0,0,0,0,0,0,0,0,0,0,0.0139735363634904,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.133284856157843,0,0,-0.000393016921155705,0,0,0,0,0.480890149108954,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.226763257298712,0,0,0,0,0,0,0,0.125930947342098,0,0,0,0,-0.211141946044673,0,0,-0.155912072636351,0,0,0,-0.00882910456861613,0,0,0.209649146474999,0,-0.0239221999836628,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.331467565772901,0,0,0,0,0,0,0,0,0,0,0,0,0.0686029939506917,0,0,0,0,0,0,0,0,0.196440052742762,0.0651014908099759,0,0.0384366333681779,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184867460187534,-0.100493994814352,0,0.149829086881917,0,0,0,0
X601628.CH.EQUITY,0,0.277405872722086,0.0111864232231459,0.0451863054205455,-0.109375875467648,0,0,0,0,0,0,0,0,0,0,0,0.246275547051343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133870560500683,0.08292166026587,0,0,0,0,0,0.161106419903985,0,0.083838459094567,0.0968084034467832,0,0,0,0,0,-0.00396812750070125
X601328.CH.EQUITY,0,0,0,0,0,0,0.717047895939783,0,0,0,0,0,0,0,0,0.0897023468494829,0,0,0,0,0.135993337566486,0,0,0,0,0,0.0844728959638901,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0679984146602803,0,-0.216604079749706,0,-0.0453733440844525,0,0,-0.0452427119572953
