,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.483334680084925,0,0,0.436852493540354,0,0,0,0,0.00841910318959047,0,0,0,0,0,-0.0594597378182077,0,-0.0503880643284402,0,0,0,0.0124432947107596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224115579211133,0,0,0,0,0,0,0,0,-0.100543170334592,0,0,-0.203687762510171,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0583246495654752,0,0,0,0,0,0,0.130436326499945,0,0.160886088049101,0,0,0,0,0,0.0631379887651844,0,0,0,0,0,0,0.0508818050565823,0,0,0,0,0.0883808418326204,0,0,0,0,0,0.378433967636309,-0.0236678083711276,0.0735725199818709,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.136458244049363,0,0,0,0,0,0,0,0.00888790257935982,0,0.0684677019800414,0,0,0,0,0,0,0,0,0,0.122969571798228,0,0,4.33680868994202e-19,0,0,0.405525543456739,0,0,0,0,0,0,0.0672460493677582,0.0922200715832517,0,0,0,0.0160488653555979,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,-1.73472347597681e-18,0,0.0485505632842444,0,0,0,0,0,0,0,0.083129157503785,0,0,0,0,0,0,0,0,0,0.396622243636317,0,0,0,0.0624924475671205,0,0,0,0,0,-0.0584999185459599,0,0,0,0,0,0,0.225509488951041,0,0,0,0,0,0,0,0.0850178731139617,0,0,0
X5.HK.EQUITY,0,-0.146236458184771,0,0.0518590475072288,0,0,0.00281101964725746,0,0,0,0,0,0,0,0.0843123650465975,0,0,0,0,0.13069307266819,0,0,0,0.651110496285692,0,-0.121398609926611,0,0,-0.0363498905589748,0,0,0,-0.0925942603939224,0,0,0,0,0,0,0,0,0.10941805461501,0,0,-0.0105149094808678,0,0,-0.207657678015431,0,-0.162180367875158,0
X601988.CH.EQUITY,0.15895462307561,0,0,0.390806379654633,0,0,0,0,0,0.116456865692066,0,0,0.101063191317132,0,0,0,0,0,0,0,0,0,0.106914472553279,0,0.00816298121645742,0,0,0,0,0,0,0,0,0.127605155243005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00287891794340282,0.0897785853492102
X600036.CH.EQUITY,0,0.528213047451526,0,0.0364997913172958,0,0,0,0,0,0.0625367698433998,0,0,-0.187066568631885,0,0,0,0,0,0.0837238185310309,0,0,0,0,0,0,0.188439224244264,0,0,0.0217752508693989,0,0,0,0,0,0,0,0,0,0,0,0,0.282125851069041,0,0,0,0,0.13799593526072,0,-0.226331629735337,0,0
X1299.HK.EQUITY,0,0.00571660392813947,0,0,0,0,0,0,0,0,0,0,0,-0.0970712971366062,0,0,0,0.208147486355695,0.114647952516087,0,0.278395682295525,0.281140264233622,0,0.089460596314719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101377848416718,0,0,0,0,0,0,0,0,0,0,0,-0.2103386343406
X601628.CH.EQUITY,0,0.165108193298084,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249245739353095,0,0,0,0,0.0371422497699799,0.133181468097985,0,0,0,0,0,0,-0.0646210746605654,0,0,0,0.0308456363653555,0,0,0,0,0.122751676149023,0,0.109295579743311,0,0,0,0,0,0,0,0,0.0882104136084443,-0.0176857267408407,0
X601166.CH.EQUITY,0,0,0.162529963736091,0,0,0.239984793533977,0,0,0,0,0,0,0,0,0,0.354082083981449,0,0,0,0,0,-0.196385611574926,0,-0.0253748198628802,0,0,0,0.275468647618039,0,0,0,0,0,0.298046647940502,0.0011975488594898,0,0,0,0,0.1054313950851,0,0,-0.094313527442783,0,0,0,0,0,0,0,-0.126222848640622
X601328.CH.EQUITY,0,0,0.132132130068181,0.0178698453588301,0,0.316142092573263,0,0,0,0,0,0,0,0,0.0674477190554011,0,0,0,0,0,0,0.0227403903728711,0.182107804722411,0,0,0.0246360349817051,0,0,0,0,0,0,0,0,0,0,0,0,0.00497864490917036,0,0,0,0,0,0.0882517586301437,0,0.15258612060985,0,0,-0.0217280359383246,0
X600000.CH.EQUITY,0.062147546366106,0.14511965997775,0,0,0,0,0.104393773800414,0,0,0,0,0,0,0,0,0,0,0,-0.00558459791254347,0,0,0,0.187016851048155,0,0,0.0793623629050397,0,0,0,0,0,0,0,0.0642700289223697,0,0,0,0,0.204128282510439,-0.030384446964481,0,0,0,0,0,0,0.185647021744579,0,0.00103162608704384,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,4.33680868994202e-19,0.15885125633782,0,0,0,0,0,0,0,0,0,0,0.0685659939800943,0,0,0.118905224495688,0,0,0.116058906271398,0,0,0,0,0.0994292874344136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332246123823841,0.135513429166215,0,0,0,0,-0.0169972051062317
X000001.CH.EQUITY,0,0.240061709580868,0.174494706774969,0,0,0,0,0,0,0,0,0,0,0,0,0.0206438524064567,0,0,0,0,0,0,0,0,0,-0.211601267165982,0,-0.0386756225469202,0,0,0,0.0310631775144696,0.237436680259365,0.107464221631081,0,0,0,0,0.271159468800146,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0.0382221933353668,0,0,0,0,0,5.42101086242752e-20,0,0,0.0511014337140367,0,0.254837963383908,0,0,0,0,0,0,0,0,0,0,0,0.206161897383421,0.375144202298188,0,0,0,0,0.177749448043901,0.0462878217834223,0,0,0,0.137158202330682,0,0,0.0799103341728684,0,0,0,0,0,-0.445814599680564,0,0,0
