,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.142629054866322,0,0,0,-0.166475825505852,0.278573228628349,0,0,0.12895760599953,0,0,0,0.227160172775289,0,-0.0746226847767821,0,-0.121637869509605,0,0,0,-0.146112455990128,0,-0.244350090647717,0,0,0,-0.204551519583172,0,0,0.847670924662191,0,-0.00173828089307148,0,-0.120816423008888,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.132390285594025,0,0,0,0,0,0,0.172261394198584,0,0,0,0,0.0951112044884436,0,0.12421333771935,0,0,0,0,0,0,0,0,0,0,0.0880614642672231,0,0,0.329141356710768,0,0.189244221269036,0,0,0,0,0.00752019366890477,0.0336627846760577,0,0,0,0,0,0,0,-0.113774425324111
X601939.CH.EQUITY,0.291043143343275,-0.143718663403027,0,0,0,0,0,0,0,0,0.160872000038155,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.0138722122062721,0,0,0,0,0,0,8.67361737988404e-19,-0.160401267612657,0,-0.191872523976841,0.224493729251254,0,0.025489893714145,0.609926344082765,0,-0.0201522822555984,0,0,0,0.112799500246296,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.211293392726045,0.121902019508865,0.435040715820496,0,0,0,0,0,-0.0556674118831675,0.185946220846724,0,0,-0.137943765626709,0,0,0,0,0.163768800321461,0,0,0,0,0,0,0,-0.60162875425746,0,0,0,0,0,0,0,0,0,0,0,0.252434447142263,0,0,0,0,-0.0636905477017833,0
X5.HK.EQUITY,0,0,0,0,0,0.11949311447878,0,0.211289766437105,0,0,0,0,-0.0294642206084274,0,0.127885617041491,0.119357222492822,0,0.0997302510775236,0.00453216880842745,-0.0856763071292103,0,0.0799891158753088,0,0,0,0,0,0,0,-0.0621036327239282,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125210558866822,0,0,0,0.194934398304746,0,0,0
X601988.CH.EQUITY,-0.0574758759951936,0,0,-0.00885416261612901,0.514131424281496,0,0,0,0,0,0,0,0,0,0.169881058021641,0,0,0,0,-0.0954384709400074,-0.152023201499941,0,0.272076508237839,0,0,0,0,0,0,-0.32323412007346,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0890154508763942,0,0,0,0,0
X600036.CH.EQUITY,0,0.166019363351919,-0.0793967123350264,0,0,0,0,-0.137736583195902,0,0,0.601043341065432,0.0820544460844223,0,0,0,0.113315659846202,0,0,0,0.291852131345573,0,0,0,0,0,0,0,0.104117660921958,0,0,0,0,0,-0.156955161767293,0,0,0,0,0,0,0,0,0,0,0,-0.00899895419046894,0,0,0,0,0.059830550464819
X1299.HK.EQUITY,0,0,0,0,0.289855377923394,0,0,0,0,-0.0161961125669898,0,-0.0954132070284419,0,0,0,0,0.00296873953947437,0,0,0,0,0,0,0,0,0.146748952984745,0,0,0.134237134594709,0,0.120615327389535,0,0,0,0,0,-0.00448297371220817,0,0,0,0,-0.117856885766855,0,0,0,0,0,-0.00243609413449173,0,0,-0.036159169917856
X601628.CH.EQUITY,0,0.183940217327087,0,0,0,0,0,0,0,0.156559095154396,0,0,0,0.209700507472846,0,-0.078074773445264,0,0,0,0,0,0,0.0248183335740907,0,0,0,0,0,0,0,0,-0.0119017712304693,0,0,0,0.1991964542548,0,0,0,0,0,0.181776660106663,0.229135583601154,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.045736426832705,0,0,0.196690490781615,0,0,0.0153164011232187,0,0.112811526061371,0,0,0.0711085180067383,0,0,0.0120817366855276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723284156747851,0,0,0.33164789907865,0,0,0,0,0,0,0,0,-0.185054121113621,0,0,0,0,0,0,0.00844876661730833,-0.134255787998013,0.161132233120326,0
