,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.360925319364367,0,0.308948523690294,0,0,0,0,0,0.0476969833889332,0,0,0,0,0.0514694799854844,0,0,0,0,-0.0444609696697068,0,0,0,0,0,0,0,0.0431145218858252,0,0,0,0,0,0,0,0,0,0,0,0,0.090059723346805,0,0,0,0,0,0.0588036619153532,0,0,0,0,0
X601318.CH.EQUITY,0.128382853700654,0,0,0,0,0,0,0,0.169240174554718,0,0,0,0,0,0,0,0.18586350187977,0.0151352239836586,0,0,0,0,0,0,0.070534730814151,0,0,0,0,0,-0.0407606425738618,0.12923959506694,0,0,0,8.67361737988404e-19,0.141950670994136,0,0,0,0,0,0.0422902653747934,0,0.0710670269338854,0,0,0,0.130391485530613,0,0,0
X601939.CH.EQUITY,0,0,0,0.283394069474374,0,0.0676906750729436,0,0,0,0,0,0,0,0.459188303274166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0732388227149575,0,0,0.0127566309355676,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.355185887517582,0,0.00688667552078701,0,0,0.502562092183939,0.0229840895865653,0,0,0,0,0,0,0,0.0332269776683228,0,0,0,0,0,0,-0.0349932582551238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125600175336891,0,0,0,0,0.0922223641315507,0,0.00296743862734662,0.00679457440668714,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0941012339957773,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.142411373525894,0,0,0,0,0,0,0,0,0,0.0915668833735269,0.22984187574137,0,0,0.255174456663908,0,0,0.0904149092039447,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0555199966063062,0,-0.0213772516071016
X601988.CH.EQUITY,0.40846094084032,0,0.0658816513951371,-1.38777878078145e-17,0,0,0,0,0.0416929787674098,0,0,0,0,0,0,0,0,0.0874435124315872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161190007351352,0,0,0,0.0309712796131231,0,0,0,0,0,0,0,0,0,0,0.202697723949641,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.190256382589091,0,0,0,0.288001727098548,0.0926635169918688,0,0,0,0.129387137061257,0,0,0,0,0,0,0,0,0,0,0.0442966976381015,0,0.113188347558776,0,0.0422946053499178,0,0,0,0,0.0021412605486412,0,0,0,0,0,0,0,0,0,0,0,0,0.0359630032385389,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.101046668690325,0,0,0,0,0,0,0,0.425042354719036,0,0,0.133199351413558,-2.77555756156289e-17,0.131517630522156,0,0,0,0,0,0,0,0,0.241861875778009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.192209221943608,0,0,0,0,0.15748458834198,0,0,0,0,0,0.0192299547698194,0,0,0,0,0,-0.0163164026240617,0,0.208760197283832,0,0,0,0,0,0,0,0,0,0.0768988612599753,0,0,0,0,0,0,0.0464060674491263,0,0.0570165927284734,0,0,0,0,0,0,0,0,0,0.112227663608955,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,-0.292918777500204,0,0.222138414703716,0,-0.228817428456909,-0.118223006541412,0,0,0,0,0,0,0,1.01535547095668,0,0,0,0,0,0,0.167277220436347,0,0,0,-0.083557193866466,0,0,0,0,0,-1.08523764616112,0,0,0,0.00536930076270077,0.943692718929378,-0.214186145430291,0,0,0,0,0
