,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.544405851985813,0,0,0,0,0,0,0,0.0981245538260663,0,0,0,0.151469880850898,0,0,0.138116553315427,0,0,0,0,0,0,0.00100435337561622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047380628768291,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.156742797795577,0.262838177511578,0,0,0,0,0,0,0,0,0.279600350080512,0,0.0778444008241678,0.037782519766214,0,0,0,0,0.109182167748246,0,0,0,0,0,-0.0106916653055519,0,0,0,0.0688340991962301,0,0,0,0.0204988804154779,0,0,0,0,0,0,0,0.0295787364025252,0.0242828828821292,0,0
X601939.CH.EQUITY,0,0,0,0.656850361404791,0.0433241398733209,0.0414899783059917,0,0,0,0.242490486511367,0,0,0,0,0,5.55111512312578e-17,0,0,0,0,0.0929427838138486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00199472554095124,0,0.0151875679523796,0,0,0,0,0,0,0,0,0,0.0783542482176017
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.385771192501793,0.0508610733461567,0,0.921505277951216,0,0,0,0,0,0,0,-0.138336094766887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131418035951945,0,0,0,0,0,0,0,0,0,0,0.0338911128033831,0,0,0.0318849168101514
X5.HK.EQUITY,0,0.0503038061229823,0,0,0,0.147554273385084,0,0.336052944379482,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.00607994352274282,0.0295787964943927,-0.166783604689715,0,0,0,0,0,0,0,0,0.105443600415452,0,0,0.262958026150552,0,0,0,0,0,0,-0.111954931002662,0,0.0669147714265591,0,0
X601988.CH.EQUITY,0,0,0,0,0.361286899022519,0,0,0,0.0886940172691747,0,0,0,0,0,0,0.0952160213031282,0.0397808621932135,0,-0.0701905299897184,0,-0.0731190123433393,0,0,0,0.243887013725357,0,0,0,0,0,0,-0.230520585609646,0,0,0,0,0,0,0,0,0.0703464117714834,0,0,0,0,0,0,0,-0.0304291882554399,-0.124780490299187,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.411016517398719,0,0,0,0,0.0381822570357821,0,0.00940056481292852,0.102877793340155,0,-0.109025263814368,0,0,0,0,0.168802261536197,0,0,0,0,0,0.244373114974605,0,0,0,0,0.123357399308948,0,-0.0383080844233471,0,-0.168707802947286,0.0806150192503394,0,0,0,0.133250996605442,0,0,0,0,0,0.0122410067885925
X1299.HK.EQUITY,0,0,0,0,0.228015931646517,0,0,0,0,0,0,0,0.0241364835626248,0,0,0,0.197496194315716,0,0,0,0,0,0,0,0,0.0613126102123999,0,0.112427942542153,-0.140445373473673,0,0.0935856731877217,0,0.0101981138441137,0,0,0,0.397562044574559,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0411156621014649
X601628.CH.EQUITY,0,0.127553405108588,0,0.00173801002751463,-0.0905482124847242,0,0,0,0,0,0,0.0234161775558525,0,0,0,0,0,0.200498626845757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.404265741661662,0,0,0,0,0,0.20149615432387,0.0674063896789909,0,0.079935466369121,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.218310591375635,0,0,0,0.427704611670445,0,0,0,0,0,0.490068959100512,0,0,0,0,0,0,0,0.108346222434383,0,0.0785078989071342,0,0,0,0,0,0,0,0,0,-0.174766498215038,0,0,0,0,0,-0.0921659525972303,0,0,0,0,0,0,-0.205355243005966,0,0,0,0,0
X601166.CH.EQUITY,0.147747379599946,0,0,0.249495737561979,0,0,0,0,0,0.0543710720054366,0,-0.0933582649150466,0.203642749856749,0,0,0,0,0,0,0.0319842231821808,0,0,0,0,0.144942555539171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107739831225174,0,0,0,0,0,0,0,0,-0.0902183266909931,0
X601319.CH.EQUITY,0,0.109436712482914,0,0,-0.291551631087103,0,0,0,0,0,0,0,0,0,0,0,0,0.0642823612949635,0,0,0.0115385020559718,0,0,0,0,0,-0.121157207032852,0,0,0,0,-0.0509325851977824,0,0,0,0,0,-0.0416349343247459,0.187162292103616,0,0,0,0,0.271183201451844,0,0.102247253398272,0.121372432264091,0,0,0,0.0722762768431383
X600000.CH.EQUITY,0,0,0.178242459906378,0,0,0,0,-1.73472347597681e-18,0,0.165877015228558,0.291321601295494,0,0,0,0,0,0,0.0923201562251647,0.0974327232536658,0,0.0423474902258924,0,0,0,0,0,0.295998327253132,0.00932850012183548,0,-0.0751207939199947,0,0,-0.0584195362919877,-0.181755101789947,0,0,0,-0.171467260625564,0,0.0470695353737523,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0.0419335352602562,0,0,0,0,0,0,0,0,0,0,-0.0148673727991672,0,0,0.111914727185224,0,0,-0.305183525016824,0,0,0,0,0,0,0,0,0,0,0,0,0.117871465226785,0.176932122566967,-0.0369116578427696,0,0.0660976729226477,0,0.371902329511279,0,0,0,0,0,0,0,0,0.521033111384962,0,0,-0.107413957116489,-0.0594901691629575,0
X11.HK.EQUITY,0,0,0.0865761039540387,0,0.0774641758070531,0.392848128905214,0,0,0,0,0,0.13119133114936,0,0,0,0,0,0,0,0.0865593231877592,0,0,0,0,0,0,0,0,0,0,0,0.559405645706553,-0.0601406889641018,0,0,0,0,0,-0.199505737219332,0,0,0,0,0.242710647846408,0,0.0293672928789164,0,0,0,0,0.0639337168220136
