,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X388.HK.EQUITY,0,0,0,0,0.0775303832583931,0,0.0340251744469352,0.0406228229415447,0,0,0,0,0,0,0,0.130334054274166,0,0,0,0,0,0.330257110854962,0.0483166941212788,0,0,0,0.0259752754599448,0,0,0,0,0,0,0,0,0,0,0,0,0.0666812175986731,0,0,0,0,0.0561294713707133,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.0675453600440563,0,-0.123128334925549,0,0,0,0,0.0679507719915202,0,0,0.184672605521026,0,0,0,0.134642871395608,0,0,0,0,0,0,0,0,0,0.0886629303162282,0.162979877044179,0,0.0964700230821867,-0.0450041381280243,0,0,0,0,0,0,0.0775083466089508,0,0,0,0,0,0.212998316435715,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.196851678898307,0,0,0,0,0,0,0.01683720762952,0,0,0,0,0,0,0.0959386486017084,0,0,0,0.160767631775255,0,0,0,0,0.247524709152191,0,0,0,0,0,0.162220276331757,0.114901882139504,0.018643540062738,0,0,0.0323181351192124,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.114708988615032,0,0,0,0,0,0,0.0809470743837035,0.0677442114441679,0,0,0,-4.33680868994202e-19,0,0.487526987605857,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.036000135123045,0,0,0,0,0,0,0.14132186065095,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.145848529507623,0.243116078495805,0,0,0.326329421031096,0,0,0.0727573124113893,0,0,0,0,0,0,0,0,0,0,0,0.0262075808867254,0,0,0,0,0,0,0,0,0,0,0.231522212714351,0,0.018838541539567,0,0,0,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0.0615616497146299,0,0,0,0,0.180002426712253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670216748192189,0,0,0.0545587468764197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179951644005983,0,0,0,0,0,0,0,0,0,0,0.195442014476235,0,0,0,0,0,0.141567622631948,0,0,0,0,0,0,0,0.393242277622369,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.0257924334713475,0.171511978287547,0,0,0,0,0,0,0,0,0.025634121261198,0,0.0621511660832909,0,0.307609546379546,0,0,0,0,0,0,0,0.125155952158851,0,0,0.11105009283306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811701943311893,0,0,0,0,0,0.103279881750672,0,0,0
X600030.CH.EQUITY,0,0.0100014651890074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.155307562338024,0,0,0.48783847312351,0,0.0734061230252075,0,0,0,0.0168706773237103,0,0,0,0,0.144794544130797,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.409799310916188,0.107357187550445,0,0,0,0,0,0,0,0,0,0,0,0,0.0607756150024175,0,0,0,0.0801692087034321,0,0,0,0,0,0,0,0.243481703890188,0,0,0,0.00282522244986261,0,0,0,0,0,0,0.0050285477887501,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0.143813810891978,-0.0637914598726466,0,0,-0.00301867966142852,0.19767087338846,0,0,0,0,0,0,0,0,-0.110500454891623,0,0,0,0.136494041806014,0,0,0,2.16840434497101e-19,0,0.0864370373376711,0,0,0.0210336288190961,0,0,0,0,0.090287559754019,0,0,0,0.237106880732278,-0.101379141248484,0,0,0.303310804426451,0,0,0,0,0,-0.0104430335648209
X267.HK.EQUITY,0,0,0,0,0,-8.67361737988404e-19,0,0.00997290399957147,0.0717805448187132,0,0.12478626999355,0,0,0,0,0,0,0,0,0.0697798422092619,0,0.20344742129172,0,0,0,0,0,0,0.139825548694475,0,0,0.147894078112678,0,0,0.140891550695302,0,0,0,0,0,0,0,0,0,0.0378103518819577,0,0,0,0,0,0,0
X1109.HK.EQUITY,-0.0066871950684543,0,0,0,0,0,0,0,0,-0.210422387101976,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.281136233048072,0,0,0,0,0,0,0,0,0.762388843827326,0,0.274443228753277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.378369776630499,0,0,0,-0.0339798264943393,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0.0367737786671051,0,0.257496031097836,-0.133458734005252,0,0,0.108831264884145,0,0.0290801807435973,0,0,0,0,0,0,0,0.336894438542289,0,0,0,0,0,0,0,0,0,0,0,0,0.00281397253392198,0,0,0.291413140036495,0,0,0.0759038116732969,0,0,0,0,0.190782772374789,0,0,0,0.239737942048804,0
X2007.HK.EQUITY,0,0,0,0.0212568272279575,0.126521991660672,0.0632958242151396,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883980764351393,0,0.0308271260590759,0,0,0,0.070900186500901,0.255470367892824,0,0,0,0,0,0,0,0,0,0,0.0557834958396701,0,0,0.0795581629749501,0,0.0839369587387476,0,0,0.122400420624188,0,0,0,0,-0.0398528690421248,0
X601818.CH.EQUITY,0,0,0,0.108512568513427,0,0,0,0,0,0,0.0745522030401869,0,0,0,0,0,0.496316158615053,0,0,0,0,0,-0.040681522852699,0,0.230195045888609,0,0,0,0,0,0.134464061853053,0,0,0,-0.0333343023957265,0,0,0,0,-0.15392981766371,0,0,0,0,0,0.00117502332293725,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.189351762461738,0.0290686802984579,0,0.0228969591503794,0,0,0,0.0903803046282934,0,0,0,0,0,0,0,0,0,0.316830116861526,0,0,0,0,0,0,0,0.00234096538340343,0,0,0.200914661744565,0,0,0,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0.171846785143419,0,0,0.0938470233512631,0,0,0,0,0,0,0,0.143667607899854,0,0,0,0,0,0.0560373629593162,0,0,0,0,0,0,0.0166029866166646,0,0,0,0,0,0,0,0.0589745034093874,0.452035601991715,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,-0.0625415760673542
X12.HK.EQUITY,0,0,0,0,0,0,0,0.21008750103661,0,0,0,0,0,0,0,0.363979193975721,0,0,0,0.0347762167498643,0,0.15191321479074,0,0,0,0.0115050895255701,0,0,0,0,0,0,0,0,0.133664674025007,0,0,0,0,0,0.114897125909467,0,0.0140214011536173,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0335864220660704,0,0,0,0,0.0137139477609543,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.234827152328925,0,0,0,0,0.0109200527948245,0.3329870367217,0,0,0,0.0699180878750331,0,0,0.125821953613994,0,0,0.120092510379639,0,0,0,0,0
X823.HK.EQUITY,0.052369912237123,0,0,0,0,0,0,0,0,-0.0787320004480784,0,0,0,0,0.0951633610397798,0.0389123132394293,0,0.300134737425039,0,0,0,0,0,0,0.00685186835532397,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.131602335997553,0,0,0,0,0.558736317135399,0,0,0,0,0,0,0.0523457006420482,0,0
X002142.CH.EQUITY,0,0.0686791901882244,0,0,0,0,0.291083582877175,0,0.33888438212561,0.112150543377651,0,0,0,0,0,0,-5.55111512312578e-17,0,0.0198184340059118,0,0,0,0,0,0,0,0.0033342231269604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0567445102612066,0,0,0,0,-0.327827553642106
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929454078776583,0.3438753702112,0,0,0,0,0,0,0,0,0.0963800444219954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244933087569586,0.205401084663949,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.226771134979817,0,0,0,0,0,0,0,0.0337994303724448,0,0,0,0.00495680373217627,0,0.0299007795282411,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.00564555918582654,0,0.392932645275406,0.08490849321654,0.1515125408305,0,0,0,0
X600837.CH.EQUITY,0,0,0.0955559207680699,0,0,0,0,0,0,0,0,0,-0.00735564855306079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604724925871462,0,0,0,0,0.128215023179837,0.474985727758385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246246876437106,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,-6.93889390390723e-18,0,0.00744595358817602,0,0,0.315433052493764,0,0,0,0,0,0,0,0.192692805389004,0,0,0,0,0,3.46944695195361e-18,0.01797156140727,0,0,0,0,0.079516161528566,0,0,0,0,0,0,0,0,0,0,0,0,0.137848252413624,0,0,0,0,0.170700435804719,0,0
X601229.CH.EQUITY,0,0,0.0143234498135698,0,0,0,0,0,0,0.0602229044235887,0,0.233194421742249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183632608877495,0,0.172822572910066,0,0,0,0,0.193152451530569,0.201778250844306,0,0,0.105950695099025,0,0,-0.0322969952254443,0,0
X601336.CH.EQUITY,0,0.0335592633212968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101442399357284,0,0.0471408180505925,0,0,3.46944695195361e-18,0,0,0,0,0,0.0443418800489599,0,0,0,0,0,0.0765701806469361,0,0,0.246597539496544,0,0,0,0,0,0,0.235787990976461,0,0.164334803782491,0,0,0,0
X1997.HK.EQUITY,0,0.0728725189716447,0.0452794047451706,0,0,0,0,0,0,0,0,0,0.0586162596124641,0.0159670899397354,0,-1.38777878078145e-17,0,0.0518892209723915,0,0,0,0,0,0,0,0.038961047941661,0,-0.0518646293541777,0,0,0,0.129692113491438,0.435142356172328,0,0,0,0,0,0,0.093186876558513,0,0,0,0,0,0,0,0,0.0450294728201369,0,0,0
X601169.CH.EQUITY,0.233046359123717,0,0,0,0,0,0,0,0,0,0.0214341501544369,0.00144581508949858,0,0.275200492225737,0,0,0.0830697640187712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0986819869041067,0,0.119754668451565,0,0,0.133958832808281,0,0,0,0.037513233436126,0,0,0,0,0,0
X2881.TT.EQUITY,0,0.284073679172661,0,0,0,0,0,0,0.0514162589656729,0,0,0,0,0,0.00656059225969881,0,0,0,0,0.115257232721245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187641723411508,0,0,0,0.112060460070384,0,0,0,0,0,0,0,0,0.0712589800549478,0.0787899647044284,0,0
X600015.CH.EQUITY,0,0,0.00811675809804837,0,0,0.116392289479255,0,0,0,0,0,0,0,0.374260658792925,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.21257916638706,0,0,0,0,0,0,0,0,0,0,0,0.0255750929302185,0.0304071559029847,0,0,0,0.0190978673163268,0,0.141582266045288,0,0,0.00520795675691171,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060621023021851,0,0,0,0,-0.0203478134455892,0,0,0,0,0.0640319413516824,0,-0.0353276400744748,0.104214104931949,0,0,0,0,0,0,0,0,0.486021473628673,0.0224281924341201,0.0114483534849216,0,0,0.0479400139467665,0,0,0,0,0,0.241719367462385,0,-0.00871565610110375,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186639042549045,0,0,0,0,0,0,0,0,0.0638652334083064,0,0,0,0,0.059607408009464,0,0,0,0,0,0.0483628037129998,0,0.0532586886074405,0.332276122996827,4.33680868994202e-19,0.15694464646131,0,0,0,0,0.050260132905136,0,0,0.0691027614709884,0,0.0153940120386754,0,0,0.0979473982750675
X2891.TT.EQUITY,0,0,0.555406396497062,0,0,0,0,0,0,0,0,0,-0.021198724659557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0654861800096443,0,-0.0399965332886541,0,0,0,-0.111847403696426,-0.0808630313128121,-4.33680868994202e-19,0,0,0,0,0.0396071713964303,0,0,0,0,0,0,0,0,0.595938358494756,0,0
X2886.TT.EQUITY,0.529006134455125,0,0,0,0.218357085144003,0,0,0,0,0,0,-0.0751338484796864,0.102254921720535,0,0.00963631859237771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.452851023382103,0,0,0,0,0,-0.0194017521289173,0,0,0,0.27670584126748,0,0,-0.280566573122308,0,0.170840301406485,0,-0.174168531502916,0,0.2982879168287,0,-0.016827654775282,-0.0495691578856734
VXFXI.INDEX,0,0,0,0,0,0,0,0,0,-0.304344447480239,0,0,0,0,0.0228097142166369,0,-0.118811840012288,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.538213350446209,0.526742968431981,0,0,0,0,0,-0.652904767564194,0,0.392575516576578,0,0,0,0,0,0,0.0795130937035283,0,0,0,0,0.107659197224542,0,0,0,0
CN2YR,0,0,-0.65104440854749,0,0,-0.369573247046193,0.194606691063946,0,-0.136094987763148,0,0,0,-0.855605531690929,0,0.126961731705014,0,0,0,0,0,0,0,0,0,0,0,0,-0.108562955918176,0,0,0,0,0,0,0.011291434497923,-0.557357653804222,0,0,0,0.410051315371679,0,0,0,0,0,0,0,1.33534842577557,0,0.154861037114442,0,0
