,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.191825147114273,0,0,0,0,0.507125431222508,0,0,0,0,0,0,0,-0.0297030564583765,0,0,0,0,-0.131372966304447,0,0,0.580595547199267,0,0,0,0,0,0,0,0,-0.0659804487959561,0.0774433521765496
X601318.CH.EQUITY,0,0,0,0,0,0,0.136131300358967,0,0.246055313365235,0,0,0,0,0,0,0,0,0.292631487692579,0.0827906810779617,0,0.0429648386998938,0,0,0,0,0.0990975251129258,0,0,0,0,-0.0117446090902293,0,0,0,0,0.0641100905658631,0,0,0,0,0.0263737895462837,-3.46944695195361e-18,0,0,0.0181547056981472,0,0,0.0299402979750491,0,0,0
X601939.CH.EQUITY,0,0,0,0.499795404402011,0.0218121845340455,0,0,0,0,0.334246175044549,0,0,0,0,0,0,0,0,0,0,0.121343624120432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160961697573036,0,0,0,0,0,0,0,0,0,0,0.0093022259770611
X601288.CH.EQUITY,0,0,0,0,0,0,-0.39822208272155,0,0,0,0.990264878220887,0,0,0,0,-0.11705100971064,0,0,0,-0.305033027885525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161047949091948,0,0.20104574595719,0,0,0,0,0,0.0181378304192807,0,0,0,0,0.0446785514671635,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.129226685285012,0.384496279275257,0,0,0,0,-0.0335753799869046,0,0,0.236966827546044,0.0823837331231898,0,0,0,0,0,0,0.210659071014857,0,0,0.0520876456669706,0.0365288160000942,-0.192804043440287,0,0,0,0,0,0,0,0,0.00256477495061889,0,0,0,0,0,0,0,0,0,-0.228254602880033,0,0.124795681127709,0,0
X601988.CH.EQUITY,0,0,0,0,0.394897127102433,0,0,0,0.0642187371683452,0,0,0,0,0,0.0920157027269108,0,0.0327694277290176,0,0,-0.0818565280742945,-0.0704831149551007,0,0,0,0.265482544060542,0,0,0,0,0,-0.249111886126679,0,0,0,0,0,0,0,0,0.0547315192645097,0,0,0,0,0,0,0,0,-0.0401413325765948,-0.127432506796604,0
X1299.HK.EQUITY,0,0,0,0,0.234125226764969,0,0,0,0,0,0,0,0,0,0,0,0.193602640540317,0,0,0,0,0,0,0,0,0.038961907544463,0,0.0464225200484681,-0.112140728126501,0.0926339395881016,0.0417997466622176,0,0,0,0,0,0.522668002951165,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013834996440184
X600036.CH.EQUITY,0.00965601585509699,0,0,0,0,0,0,0,0,0.438838239361482,0,0,0,-0.0129713669523948,0,0,0,0.227679276648094,-0.0404309998545717,0,0,0,0,0,0,0,0,0,0.00580904581146675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216998458477411,0,0,0,0,-0.129894262304299,0,0,0
X601628.CH.EQUITY,0,0.0840638398751853,0,0.00161306127026587,-0.0899316628317594,0,0,0,0,0,0,0.0526299049064904,0,0,0,0,0,0.212569146096148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423675185320565,0,0,0,0,0,0.217400786431533,0.0910179539726471,0,0.0650840749494389,0,-0.0108416640458459,0,0,0,-0.0193284550679454
X601328.CH.EQUITY,0,0,0.105805894125993,0,-0.0566052525817751,0,0,0.417197019701384,0,0,0,-0.0402440522694534,0,0.472316414269854,0,0,0,0,0,0,0.139157348951064,0,0.0925207456389881,0,0,0,0,0,0,0,0,0,-0.0912669904620854,0,0,0,-0.0947145307945826,-0.192521126860989,0,0,0,0,0,0,-0.0601484981108669,0,0,0,0,0,0
