,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.169717711503775,0,0,0.285368127422981,0,0,-0.0728886655020299,0,0.164485368133433,0,0,0,0,-0.0311634818718547,0,0,0,0,0,0,0,0,0,0,0,0.115293227875374,-0.0920146919642854,0,0,0,0,0,0,0,0,0,0.0573263846793554,0,0,0,0,0,0,-0.0747559620070657,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.18000142995316,0,0.0732413944568875,0,0.290058052657564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793646784990803,0,0,0,0,0,0,-0.274097058197156,0.251498312350885,0,0.00112279341670113,0.208416808860446,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.457095519118643,0,0,0.0459264567283245,0.104467840181175,-1.38777878078145e-17,0,0,0.041956482043479,6.93889390390723e-18,0,0,0,0.154006294083306,0,0,0,0,0,0.0283301661506688,0.13240663647762,0.0132979864642902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308249100428448,0,0,0,-3.46944695195361e-18,0,0,-0.14186653454007,0,0,0,0,0
X601288.CH.EQUITY,0.356937619797088,0,0.111911215733515,0,0,0,0,0,0.0494474532454852,0,0,0,0,0,0,0,0,0,0,0,0.0452547337601478,0,0,0,0,0,0,0,0,0,0,0,0,0.0623745591437059,0,-0.0457283279131279,0,0.153914593080637,0.0741390163011141,0,0,0,0.248662548499104,0,0,0,0,0.0680929608222964,0,0,-0.0621991285627662
X5.HK.EQUITY,0,-0.205119224470703,0,0.191931778516416,0,0,0,-0.250109670007992,0,0,0.118880310281047,0,0,0,0,0,0,0.0700030283041917,0,0.0520787536974413,0,0.597120904153573,-0.0499569518910795,0,0,0,-0.0737418390384922,0,0,0,0,-0.0231821271014742,0,0,0,0,0,0,0.075577141003146,0,0,0.171449786714673,0,0,0,0,-0.0369109696970297,-0.13062439086281,0,-0.249078376292516,0
X601988.CH.EQUITY,0,0,0.387881628605577,0.0723657599203053,0,0,0,0,0,0.204119189971776,0.110046198661185,0,0,0,0,0,-0.0776856640968602,0,0,0,0,0,0,0.155219609316604,0,0.0471908650583682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149796226939946,0,0,0,0,0,0,0.0545664394498526,-0.0377371982292922,0.162448758836562
X600036.CH.EQUITY,-0.0611493410518622,0.311838175262329,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.170104791046862,0,0,0,0,0.118017728963161,0,0,0.147459463521898,0,0,0,-0.015578865527037,0,0,0,-0.0398076665715407,0,0.312930353152881,0,0,0,0,0,0,0,0,0.0598576003985624,0.0835770313865152,0,0,0,0,0.069551757121222,0,0.0625240461190277,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.064532797704157,0,0,0,0,0,0,-0.0651069138093004,0,0,0,0.0744113953009403,0.144305556106195,0,0.159390999855038,0.0787451908266727,0.114569075524334,0,0,0,0,0,0.179990811911651,0,0,0,0.0353786278395459,0,0,0,0,0,0,0,0,0,0,0,0,0.0782444591737942,0,0,0,0,0
X601628.CH.EQUITY,0,0.0797172180281189,0,0.512863842233096,0,0,0,0,0,0,0,0,0.0140055552985587,0,0,0,0,0,0,0,0,0,0.0453284106263476,0,0,0.0253003719941777,0,0,0,0,0,-0.036248467698719,0,0.162762114739631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938159819768581
X601166.CH.EQUITY,0,0,0.00201793958068268,0,0,0.212498474062957,0.0620478405325423,0,0,0,0,0,0,0,0,0.267645051374087,0,0,0,0,0,0,0,0,0,0.186806634834925,0,0,0,0,0,0.366493678114094,0,0.108318039137739,0,0,0,0,0,0,0,0,-0.103751343001991,0,0,0,0,0,-0.0469249827528096,0,-0.158237031686391
X601328.CH.EQUITY,0,0.0107361605869618,0.0298366540848443,0,0.077244805253495,0.28963018070229,0,0,0,0,0,0.155724476489026,0,0,0,0.0137319836406948,0,0,0.0214007497936685,0.149528899911654,0,0,0,0.170558716532032,0.122903531162753,0,0.0101035657096005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809129443240129,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.105295857686876,0,0,0,0.0799127285654332,0.310869487028587,0,0,0,0.28963988252136,0,0,0.134779505514224,0,0,0,0,-0.0785544736045331,0,0,0,0,0.00534402412034022,0,0,0,0.0644529565514696,0,0,0,0.00937294054457145,0,0,0,0.086033686297312,0,0,0,0,0,0,0,0,0,0.0310952404152603,0,0,0,0,0.104559603151486
X601319.CH.EQUITY,0,0,0,0,0,0,0,0.0901329602238591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139963516086818,0,0,0.0415810371507627,0,0,0,0.040362188717922,0,0,0,0.0315072982713965,0.197723674641811,0,0.104221053645879,-0.0296656327392804,0,0,0,0,0,0.0282445243551496,0,0,0.232746705678642,0,-0.0213708055077815,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0907030763035929,0,0,0,0,0,0,0,0,0,0,0,0,-0.132853597735034,0,0,0,0,0,0.186924514721941,0,0,0,0.263951487631775,0,0,0.271881112755724,0,0,0,0,0,0,0,0,0,0,0,-0.1846391548276
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049219638799472,0,0,0,0.0950161500318049,0.0411084478714059,0,0.391525296620449,0,0,0,0,0,0,0,0,0,0.0222725613181282,0,0.276511154371218,0.0855925365172512,0,0,0,0,0.025872149685231,0,0,0.176528865718478,0
X601601.CH.EQUITY,0,0.363324190190375,0.0795675821973013,0,0,0,0,0,0.0994950648222978,0,0,0,0,0.132491597550976,0,0,0.0156368958670738,0,0.193646388421708,0,0,0,0,0,0,0,0,0,0,0.0678591803165631,0,0,-3.46944695195361e-18,0,0,0,0,0,0.10801922381702,0,0,-0.11858899387073,0,0,0,-0.0898665518286491,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0.0278674878832824,0,0,0,0.103335695101818,0.0669005213629656,0,0,0,0.0311961812321579,0,0,0,0,0,0.261779124844709,0,0,0,0,0,0,0,0,0,0.640887700921698,0,0,0,0.179815664325038,0,0,0,0,0,0,0,0.121848074737855,0,0.107083930729771,0,0,-0.442756420176742,0,0,-0.0380957086173152,0
