,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.30888412194421,0,0.381074088010159,0,0.053118743363186,0,0,0,0,0.11304278894854,0,0,0,0,0,0,0,0,0.0175243078273421,0,0,-0.0613711114875973,0,0,0,0,0,0,0,0.0196303505264698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498204462485218,0,-0.105302213639509,0
X601939.CH.EQUITY,0.395947696030756,0,0,0.224123587457295,0,0,-0.107692904130086,0,0,0.00606818176581049,0.00381747871886068,0,0.196249757059634,-0.0641870446310603,0,0,0,0,0,0,0,0,0,0,0,0.00210890528743252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204195572086698,0,0,0.0224163542516111,0
X601318.CH.EQUITY,0.0239099001249385,0,0,0,0,0,0,0,0,0,0.256875082890452,0,0,0,0,0,0,0,0,0,0,0.178573242913943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192624115099439,0,0,0,0,0,0,0.0600121912904836,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.286816693491757,0.165518626835041,0,0,0.117801702677605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163961367786511,0,0,0,0,0,0,0.005216566224853,0,0,0,0.0359851216056479,0,0,0.0272300519117073,0,0,0,0.108514368521645,0,0,0.0790211868558185,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0740242061048067,0,0.438025142744056,0,0,0,0,0,0.270431623743572,0,0,0,0,0,0.100095967002286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147099095361992,0,0,0,0,0,0,0,0,0,0,0.017725811688631
X600036.CH.EQUITY,0,0,0.0351430871785414,0,0,0,0,0,0,0,0,0.371481624957815,0,0,0,0,0,0,0,0,0,0,0.03544999812625,0.0244643090093834,0.124077614794073,0,0,0,0,0,0,0,0.0131113616504476,0.0876362123104178,0,0,0,0,0,0,0.054647650100939,0,0,0,0,0,0,0,0.280636370209183,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.118235021193746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399487668239978,0.203438032358121,0,0,0.0731231491556297,0,0,0.188290616957999,0,0,0,0,0,0,0,0,0,0,0,0.195051802218932,0,0,0,0,0
X5.HK.EQUITY,0,-0.184951163240625,0,-0.0867180158017839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17057798481179,-0.759056777744799,0,0,0.491646163626005,0,0,0,0,0,0,0,0,0,0,0,0,0.434857867021194,0,0,0,0,0,0,0,0,0,0,-0.0831787844313777,0
X601628.CH.EQUITY,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.130978863886576,0,0,0,0,0.17363635040205,0,0,0,0,0.034882307239173,0,0,0,0,0,0,0.179829149551204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2080055072761,0,0,0.0296435792734742,0,0.0616322616161165,0,0,-0.0588698964526507,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127836415976374,3.46944695195361e-18,0.264203180869302,0,0,0.400665237531832,0,0,0,0,0,0,0.129970110782911,0,0,0,0,0.0891711157352494,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0
