,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.393101317978774,0.0479815006334213,0.134770978053391,0,0,0,0,0,-0.0165192060250364,0.212547950752257,0,0,0,0,0,0,0,0,0,0,0.0884751178257763,0,-0.0434646942211804,0.00197738291491314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039128440468751,0,0.0236974628364842,0,0,0.00514798140358606,0.0629412766569756,0,0,-0.160852445406733,0
X601939.CH.EQUITY,0.201439545510828,0,0,0.186704096543462,0,0,0,0,-0.107261531320295,0,0.142997172327677,0,0,0.219887394876116,-0.051349972471635,0,0,0,0,0,0,0,0,0,0.176199722906794,0,0,0,-0.0431754471346648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151229419284117,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.224788711865036,0.117469268322905,0,0,0,0,0,0,0,0,0.0515834085436623,0,0,0,0,0,0,0.188867653030786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395607537104335,0,0,0,0,0,0,0.187273519154752,0,0,0,0,0,0
X601288.CH.EQUITY,0.376228841955889,0,0,0,0.214638054079779,0,0,0,0,0,0,0,0,0.146402904088886,0,0,0,0.0916314439311495,0,8.67361737988404e-19,0.0341767622095649,0,0,0,0,0,0,0,0,0,0,0,0.0842625770631706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.514746295403087,0,0,0,0,0,0.199416603836652,0,0,0,0,0,0.105169176859005,0.122958291858682,0,0,0,0,0,0,0,0,0,0.0396054703976957,0,0,0,0,0,0,0,0,-0.510936828317992,0,0,0,0,0,0,0,0.156856631454974,0,-6.93889390390723e-18,0,0,0,0,0,0.247245753962143
X600036.CH.EQUITY,0,0,0.0723157288077063,0,0,0,0,-5.42101086242752e-20,0,0,0,0.33980802006367,0,0,0,0,0.0723294294242851,0,0,0,0,0.0659210568868917,0,0.00277888029172511,0,0,0,0,0,0.0715174261879716,0.0446297023214916,0.0600732112565101,0,0,0,0,0,0,0.0103813940655636,0,0,0,0.126980043361367,0,0,0,0.072809840029594,0.064408699588592,0,0,0.034619484986525,0
X1299.HK.EQUITY,0,0,0,0,0.0326546613473045,0,0,0,0,0,0,0,0,0.203592366860549,0,0,0.043708299278204,0,0.479685260574073,0,0,0,0,0.135672264446367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864799947479579,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.09724917942395,0,-0.0727678529263196,0,0,0,0,0,-0.0612800006144092,0.321439067083728,0,0,0,0.596615853154014,0,0,0,0,0,0,0,0,0,0.274088104098747,0,0,0,0,0,0,0,-0.145115646373083,0,0,0,0,0,0
X601628.CH.EQUITY,0.054768561445332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19677727997793,0,0,0,0.00460361526473801,0.0395093805822823,0,0,0,0,0,0,0.15610504162214,0,0,0,0,0,0,0,0,0,0,0,0,0.187516569824519,0,0,0.0721234285423536,0,0,0,0,0.0934843805955561,-0.0361908892990277,0
X601658.CH.Equity,0,0,0,0.0581062222953026,0.154818954640334,0,0,0,0,0,0,0,0,0.152604785156591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223120148579954,0,0,0,0,0,0,0,0,0.146508662424701,0,0,0,0,0,0,0,0,0,0,0.312047257478331,0,0,0
