,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.488701683646904,0,0,0.383299389239741,0,0,0,0,0,0,0,0,0,-0.0574055148492915,0,0,-0.0807080536958379,0,0,0,0,0.0187971876677714,0,0,0,0,0,0,0,0,0,0,0,0.230834773614098,0,0,0,0,0,0,0,0,0,-0.087156854395831,0,0,-0.184631700531894,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0977838688729912,0,0,0,0,0,0,0.179695729427921,0,0,0.0836345867902974,0,0,-0.0627994582372957,0,0.0754341104769413,0,0,0,0,0,0,0.0790743165853302,0,0,0,0,0.0643168487547389,0,0.00161973578982044,0,0,0,0.451849201343603,-0.0544686058998555,0.0545423144583692,0,0.0143437985399766,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.180102263155738,0,0,0,0,0,0,0,0.0414523797645798,0,0,0,0,0,0,0,0.0117573926357114,0,0,0,0.0918758117800008,0,4.33680868994202e-19,0,0.0255638050804798,0.397778560859799,0,0,0,0,0,0,0,0.0446840827874041,0.140589738614385,0,0,0,0.0107441545309793,0,0,0,0,0,0,0.010309903816063,0,0,0,0,0
X601288.CH.EQUITY,0.0736624071525066,0.0526549571371658,0,0,0.00754347988833274,0.0662635676844144,0,0,0,0,0.0962313535403751,0,0,0,0,0,0,0,0,0,0.0555445281500989,0,0,0,0,0.116634512564575,0,-0.0225159166369641,0,0,0,0,0,0,0.0335247217232054,0,0,0,0,0.183438975415565,0,0,-3.46944695195361e-18,0.292725728421464,0,0,0,0.0257312149461526,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141588346939022,0,-0.0875492880879613,0,0,0.179250350598271,0,0,0.620820772785617,0,0,0,-0.0538987711715742,0,-0.203894912254988,0,0,0,-0.0195464611583404,0,0,0,0,0,0,0,0,0.0162825797252914,0,0,0,0,0,-0.244135125626181,0,-0.111365841020183,0
X601988.CH.EQUITY,0.166462813295741,0.0192075643714622,0,0.383441510749196,0,0,0,0,0,0.107080713967194,0,0,0.130530356069092,0,-0.00686884562018672,0,0,0,0,0,0,0,0,0.061995975328625,0,0,0,0.0434713684390092,0,0,0,0,0,0.133711777285949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000776367477094476,0.122835083496825
X600036.CH.EQUITY,0,0.635195375005782,0,0,0,0,0,0,0,0.0977400727156939,0,0,-0.125158816700267,0,0,0,0,0,0.203861490489979,0,-0.00891450862436356,0,0,0,0,0,0.00645802880515092,0,0.0189427458102812,0,0,0,0,0,0,0,0,0,0,0,0,0.331892750395198,0,0,0,0,0.0558383051697552,0,-0.299190649177351,0,0.0941726652887743
X1299.HK.EQUITY,0,0.0464107463633993,0,0,0,0,0,0,0,0,0,0,0,-0.109837023453329,0,0.0219531619622931,0,0.2729022148228,0.159294262365142,0,0.290785208666187,0.239186394103033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121353192929186,0,0,0,0,0,0,0,0,0,0,0,-0.210093105938542
X601628.CH.EQUITY,0,0.149968934009737,0,0,0.00592672935567918,0,0,0,0,0.0563628554021055,0,0,0,0,0,0,0.213462492752789,0,0,0,0.0931813665091087,0.0708383828032149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156598297591945,0,0.0863565069494957,0,0.043617303409084,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.194446463684267,0,0,0.172827879362469,0.0729363168174832,0,0,0,0,0,0,0,0,0,0.347648776651681,0,0,0,0,0,-0.09677898848975,0,0,0,0,0.177134662645778,0,0,0,0,-0.0467193407765224,0.312459363518831,0.14155071785816,0,0,0,0,0,0,0,-0.141723705102612,0,0,0,0,0,0,0,-0.0699878855370336
