,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.123507087133253,0.228364545967375,0,0.0518216021544758,0.0178773329747055,0,0,0,0,0,0,0,0,0,0,0,0.352859620614494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115269813291624,0,0.0564259296533702,0,0,0,0,0.115547091825944,0.05536741177275,0,0
X601318.CH.EQUITY,0,0,0,0,0.0481373016162188,0,0,0,0.130480491934466,0,0.112413219262366,0,0,0.0966672240839735,0,0,0,0,0.0862197585270219,0,0.279517881697506,0,0,0,0,0,0,0.0802511355645663,0,0,0,0,0,0,0,0.0535905682765686,0,0,0,0,0,0,0,0,0,0.0385709318926128,0,0,0,0,0,0.0881292631534729
X601939.CH.EQUITY,0.0455591293871657,0,0,0.420874000372032,0,0,0,0.0170226000593079,0,0,0.181253336422641,0,0,0,0.0344600289779146,0,0,0,0,0.0612418908675238,-0.0953912126862445,0,0,0.15616691435409,0.313608157277174,0,-0.0760115379812207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.090392316625656,0,0,0,0,0,0,0,0,0,0.0296985186446056
X601288.CH.EQUITY,0.18066086891049,0,0.0427151999560012,0,0,0.0899879856560409,-0.0679030394148523,0.308600324423653,0.0706923083014516,0,0,0,0,0,0,0.126144035189351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157290408456076,0,0,0,0,-0.115225001086384,0
X600036.CH.EQUITY,0,0.117037017101576,0,0,0,0.0802990723813648,0.0735876956693219,0.128335738671791,0,0,0,0,0,0.167029903078579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342879213568876,0.0754593444830002,0,0,0,0,0,0,0,0,0,0,0.126272370626569,0,0,0,0,0,0,0,0,0,0,0.0420532502504287
X601628.CH.EQUITY,0.0025397254924496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143184566446089,0,0,0,0.107564316239449,0,0,0,0,0,0,-0.0797970736067221,0.0287330305661226,0,0,0.212927370408665,0,0.0770297979305985,0,0.506142471078026,0,0,0,-0.0203925611539405,0.0721700921585283,0,0,0,0,0,0,0,0,0,0.0737816794445218
X1299.HK.EQUITY,0,0,-0.208273195790195,0,0,0,0,0,0,0.143702828581352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105519901771175,0.0504480488407567,0,0.0261897887447159,0,0,0,0,0,0,0,0,0,0,0,0.22536844767153,0.300326343099744,0.0407697977508158,0.170864625859919,0.129033183640676,0,0,0,0,0,0.0973412186294722,0
X601988.CH.EQUITY,0.165266616789548,0.117918298536796,0.0241807883530473,0.0688620099298647,0.336010638178368,0,0,0,0,0,0,0,0,0,0,0.160017727057494,0,0,0,0,0,0,0,0,0,0,0,0.0782541442102075,0,0,0,0.0339256553833743,-0.131193272557662,0,0,0.179983254793218,0,0,-0.0500995711770187,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.00583576261028343,0,0,0,0,0,0,0,0,0,0,0,0.0928191056830301,0.0324908858585279,0,0,0,0,-1.73472347597681e-18,0,0.00435962885013303,0.100042969466798,0,0,0,0.0204985976147666,0,0,0,0,0,0,0,0,0,0,0,0.454980689464608,0,0,0.231291877772441,0,0.16057229093158,0,0,0,0,0,0,0.00792022515718621,0
X388.HK.EQUITY,0,0,-0.217105469094501,0,0,0,0.190214008491385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391141583074217,0,0,0,0,0,0,0,0,0,0,0.0695946868092742,0,0,0,0,0,0,0.170553864192036,0,0.0760422346381943,0,0,0.131310231472111,0,0,0,0,0,-0.0553753807254202,0
X601658.CH.Equity,0.188513967983163,0,0,0,0.192962529366092,0,0,0,0,-0.0478108292415492,0,0.336363176766435,0,0,0,0,-0.0169638356528138,0,0,0,0,0,0,0,0,0,0,0,0,0.149032868907785,0.10978059902847,0,0,0,0,0,0,0,-0.0972871474160962,0,0,0,0,0,0,-0.0628028897518267,0,0.0784447125427592,0,0,0,0
X601166.CH.EQUITY,0,0,0.0653621067679096,0,0.0434616530183451,0,0,0,0,0,0.0271142610862023,0,0,0.168741698289036,0.0951152604162382,0,0,0.0606446645059133,0,0,0,0,0,0,0,0,0,0,0.205564169507867,0,0.430009947425219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296633961406844,0,-1.73472347597681e-18
