,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600999.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X600918.CH.Equity,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,1.73472347597681e-18,0.227926464686606,0,0,0,0.35660462322432,0,0.00489333538791436,0,0.0153826026006197,0,0,0,0,0,0,0,0,0,0,0,0,0.260274383091186,0.0270626477434732,0,0,0,0,0,0,0.0885972954505169,0,0.0710563477079385,0,0,0,0,0,0,0,0,0,0,0,0,-0.100456595331471,0,0.0231235506843075,0,0
X601318.CH.EQUITY,0,0,0,0.0791728745680498,0,0,0,0,0.176638947082163,0,0.00527189161946751,0,0.0880368650393753,0.117944643341155,0,0,0,0,0,0.309209222933181,0,0.0607117163024391,0,0,0,0.114561626385394,0,0,0,0,0,0.0504129023706733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661233313042813,0,0
X600036.CH.EQUITY,-0.00837381263900945,0,0,0,0,0.212883356079946,0,0,0,0,0,-0.0436801749314671,0.196056655365238,0,0,0,0.165979570143404,0,0.0759802008994714,0,0,0,0,0,0,0,0.416763733295548,0,0.0390115576401129,0,0,0,0,0,0,0,0,0,-0.140062402971756,0,0,0,-0.0393548726195341,0,0,0,0,0,0,0,0,0.0449361749581569
X601939.CH.EQUITY,0.51403887316124,0.0974051799160509,4.33680868994202e-19,0,0,0,0,0,0.134955441864484,0,0.165167240935313,0,0,0,0,0,0.0100740264791498,0.117355912477903,0.0601310240206053,0,0,0,0,0,0,0,0,0,0.186334759038805,0,0,0,0.0471314492764944,0,0,0,0,0,0.0644742929053205,-0.090147640794513,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0161106322585408,0,0.110586073974953,0,0,0.0243768043789807,0.470615926909151,0,-0.0175613464628958,0,1.38777878078145e-17,0,0,0,0,0,0,0.121590961849733,0,0,0,0.0562241716467498,0,0.0884418337460703,0,0,0,0.0276925664401615,0,0,0,0.0333989693835033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601910014104852,0,0,-0.0576114817607385,-0.0427681277871533
X1299.HK.EQUITY,0,0,0,0,-0.0510856264821038,0,0,0,0,0.104295341596448,0,0,-0.0651481969509826,0,0.0674026640220187,0,0,0,0,0,0,0,0.0130261670155579,0,0,0,0,0,0,0,0,0,0.0642149336526711,0,0,0,0,0.0512470916735992,0.109773169258513,0.236777222095871,0.0236586284584469,0,0.205218217448001,0,0,0,0,0.294972873519269,0,0,0,0
X601628.CH.EQUITY,0,0,-0.0542822573834753,0,0,0,0,0,0,0.23629350033472,0,0,0,0,0.0877095274456136,0,-0.0115529668853454,0,0,0,-0.0646515522255266,0,0.15762857453796,-0.0579080039923328,0,0,0,0,0,-0.0260942837324442,-0.00544883558130833,0,0,0.017981350896386,0,0,0,0.357641759485595,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359636318232113,0
X601988.CH.EQUITY,0.0432969614836617,0,0,0,0.462195007390496,0,0.029876794618355,0,0,0,0,0.0513259870245867,-0.0285767064652495,0,0,0,0,0.184215351235001,0,0,0,0,0,0,0.0285031248388672,0,0,0,0,0,0,0,-0.117694703426426,0,0,0,0,0,0,0.112515581931342,0,0,0,0,-0.034739598100666,0.145512405829996,0,0,0,0,0,-0.0750872058496756
X5.HK.EQUITY,0,0.154531766335828,0,0.00402676028654454,0,0,0,0,0,-0.14811926540705,0.0654331792042771,0.0896557689896775,0,0,0,0,0,0,0,0,0,0,0.168232010077087,0.0118647187886624,0,0,0,0.162266528858127,0,0.0543137269773129,0,0,0.0932644734284566,0,0,0,0,0,0.270959246234243,0,0,0,0.121525580540711,0,0,0,0.0534546802726402,0,0,0,0,-0.0893441477108254
X388.HK.EQUITY,0,0,-0.147494234399217,0,0.045202434742696,0,-0.111391845937177,0,-0.145966027791404,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.11023008527629,0,0,0,0,0,0,0,0,0,0,-0.209252338275508,0,0,0,0,0.181797637854081,0,0,0,0.141549842015907,0,0.228352881550811,0,0,0,0.167462461608483,0,0,0,0
