,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.690741958136175,0,0,0,0,0,0,0,0.00908659132436449,0,0.0812395020855234,0,0,0,0,0,0,0.0629453416181477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021998094021214,0,0.0430526073579065,0,0,0.0301479154656862,0,0,-0.0101468659703487,0,0,0,-0.0166942689823335,0.00994667740979152
X601939.CH.EQUITY,0.107907849861005,0,0.0141942318857292,0.296165836217451,0,0.320739803234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577531277692171,0,0,0,0,0,0,0,0.0359035129913983,0,0,0,0,0.089925410425757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215512065727025
X601318.CH.EQUITY,0,0.0176351121475321,0,0.0926358103197262,0,0,0,0,0,0,0,0,0,0,0,0.00893182722133872,0,0.00847570417354843,0.192183354974361,0,0,0,0,0,0.0104227941614493,0.0465734282588994,0,0,0,0,0,6.93889390390723e-18,0,0.214466413046173,0.0168096441435061,0.0445386994357191,0,0,0,0.236985293146126,0,0,0,0.0860560956463443,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.190877270915345,0.0496312066631437,0,0,0,0.0318045063123471,0,0,0,0.162489296576981,0,0,0,0,0,0,0,0,0.0924680557882354,0,0,0,0,0,0.0232974905684649,0.259846367936121,0,0,0,0.0553516449612916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599464700566893,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.105773197915374,0.301317660083008,0,0,0,0,0,0.00551924033872014,0,0.303567476257676,0,0,-0.0818445689188947,0,0,0,0,0,0,0.53113585638918,0,0,0,0,0.0122719854920895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.619316531084481,0.0753754885122517,0,-0.151526791694894,-0.204949165721538,0
X601988.CH.EQUITY,0.0336916802283517,0.192556006201075,0,0,0.0440438404764534,0,0,0,0.109518147507114,0,0,0.0831157032014515,0.131470987875203,0,0,0,0,0,0.0668164844166786,0,0,0,0.455527836806962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157819690971767,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0.0403485690316558,0,0,0,0,0,0,0.20124454031209,0,0,0,0,0,0.288191877621201,0,0,0,0.0422273245506269,0,0,0,0,0,0,0,0,0,0,0,0,0.0939379556186147,0,0,0,0,0,0,0,0,0,0,0.0107508129091777,0,0.0886968800634964
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249431413857156,0.000775799788559447,0,0,0,0,0,0,0.775957729755986,0,0,0,0.104931104959818,0.00414417668338143,0,0.000702287350072497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.140901608990604,0.0723336173631738,0,0,0,0,0,0,0,0,0,0,0,0.0306045908345515,0,0,0,0,0,0,0,0,0,0.0626686305758076,0,0,0,0,0,0,0,0,0,0.325125046305505,0,0,0,0,0,0,0.207972762225602,0.0712476620384524,0,-0.0261863949421226,0,0,0,0,0
X601328.CH.EQUITY,0.00162127665416906,0,0,0,0,0,0,0.171619900057221,0,0,0.0383787388823044,0,0.149565562659978,0,0,0,0,0,0,0,0,0.252393302090044,0,0,0,0,0,0,0.0314296791081263,0,0,0,-0.00883498193796066,0.040314287324218,0,0.00078047635086095,0,0,0.068902426195771,0.256255237767096,0,0.039539091851426,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.126574257811017,0.0569354824484597,0,0,0.0362806923650573,0,0.217084132811206,0,0.0537624002274692,0,0,0.0843191734689341,0,0,0,0,0,0,0,0,0,0.144338358003074,0,0,0,0,0,0,0,0,0,0,0.0606341424529801,0,0,0,0,0,0,0,0,0,0.0800099547390361,0,0,0,0,0,-0.0458931855982361,0.0292724397699369
X11.HK.EQUITY,0,0,0,0,0,0,0.142603685672368,0,0,0,0,0,0,0,0,0,-0.00771556356271355,0.0742674688922313,0.079022470313993,0.217037005851649,0,0,0,0,0,0,0.205008995244544,0,0,0,0,0,0.298101495741078,0,0,0,0,0,0,0,0,0.0841526015469191,0,-0.0277100129930325,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.00743940497906024,0.123408753482759,0,0.171667634199172,0.0780528376905953,0.0861695413795306,0.0720146694597999,0,0,0,0,0,0.0366931163725503,0,0,0.0530073817093574,0,0,0.0973252949048393,0,0,0,0,0,0,0,0,0,0.0530721134112836,0,0,0,0,0.00202566872855147,0,0.210554914921643,0,0,0,0.00887790809197979,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,-0.138977845714373,0,0,0,0,0,0,0,0,0,0,0,0,-0.200752362098995,0,0,0,0,0.139178696753707,0,0,0.114042852641736,0.121422715211582,0.322446584934769,0.220160665916802,0,0,0,0,-0.0235070288552802,0,0,0.049336651651537,0,0,0.0667975842292664,0,0.189908564895803,0,0,0,-0.0204183743431085,0
X2388.HK.EQUITY,0,0,0,0,0.0730734839001344,0,0.0203854628719186,0,0,0,0,0.0489392621395189,0,0,0,0,0,0.0584232002469429,0,0,0,0,0,0,0.175215356817358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447205321619816,0,0,0,0
X000002.CH.EQUITY,0,0,0.0338528903195304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689384490563645,0.0435404674940956,0,0.116962303117337,0,0,0,0.0144696302989889,0,0,0.616592035311956,0,0,0,0,0,0,0.0716324972784979,0,0,0,0,0,0,0,0,-0.0856056452166727,0
X601319.CH.EQUITY,0,0,0,0,0,0,-0.324818562659593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401446255660011,0,0,-0.266102958208201,0,0,0.203590755524558,0,0,0.122049046254513,0,0,0,0,0.445780355704976,0,0,0,0,0,0,0,0,0.111564240656081,0,0,0,0.100647021867304
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0.464292580875955,0,0,0.124947566904948,0,0,0.0427456398981951,0,-0.0859495811831233,0,-8.67361737988404e-19,0.0342332821055498,0,0,0,0,0.073878559638673,0,0,0.133178466923576,0,0.0542435452765635,0.0624230064059251,0,0,0,0,0,0,-0.0268636173507045,0.00475107088837428,0,0,0,0,0,0,0.0926624609772619,0,0,0,0,0
X601601.CH.EQUITY,0.0763263101235335,0,0.0345564285434115,0,0,0,0,0.174716152716585,0,0,0,0,0,0,0,0,0,0.0649876894465347,0,0,0,0,0,0,0,0.00211868755622312,0,0,0,0,-0.0287672362900658,0,0,0.129007598955036,0,0.032262647119388,0,0,0,0,0,0,0,0,0,0,0,0.276723468741299,0,-0.0188231181765551,0
X267.HK.EQUITY,0,0,0,0,0.366399618085789,0,-0.225950710680119,0,0,0,0,0,0,0.21831568131794,0.168397049720877,0,0,0.0902590259054395,0,0,0.0671673104305475,0,0,0,-0.044983619609572,0,0.0626987038382433,0,0,0.306332960711563,0,1.73472347597681e-18,0,0,0,0,0,0.0993373995273358,0,0,0,0,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0.0379361703556115,0,0,0,0,0.221114128896919,0,0,0,0,0,0,-0.0538037960833139,0,-0.0799925932456101,0,0,0,0,0,0,0,0.0614772061920959,0.355890137293167,0,-0.0138605488938808,0,0,0,0.028901603872927,0,0,0,0,6.93889390390723e-18,0,0,-0.0478480347059896,0,0,0,0.262286070290109,0,0,0,-0.0942043070117305,0
X601998.CH.EQUITY,0,0,0,0.0042871900611309,0,0.128284510806965,0,0,0,0.295589809422958,0,0,0,0,0,0,0,0,0,0,0,0,0.119141608501958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110381206145277,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.143611223195981,0.248683724112447,0,0.0859534285042118,0,0,0,0,0,0,0.086126869070889,0,0,0,0,0,0,0,0,0.0508553677668959,0,0,0,-0.0172530379701363,0,0,0,0,0,-8.67361737988404e-19,0,-0.0139935072065884,0,0.357919265722961,0.0206061733730509,0,0,0,0,0,0.00146433320358047,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0527807865404444,0,0,0,0.0384319895992187,0.00982994403609706,0,0,0.0397865329591513,0,0,0,0,0,0,0,0,0,0,0,0,0.0207419597872932,0,0.129794013481506,0,0.543202895944959,0,0,0,0,0.0185188984098743,0,0,0.140499447991976,0.0211158574468842,0.0128828377462323,0,0.00627320736577481,0,0
X2007.HK.EQUITY,0,0,0,0.0422525033944501,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.128455830741844,0,0,0.00110338437412881,0,0,0,0,0,0.508895457065936,0,0,0,0,-0.021462932451137,0,0,0,0.152310117183371,0,0,-0.0750510357517013,0,0
