,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.144130911635005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00858039999222522,0,0.0194751413930873,0.331735750903754,-0.183224053670827,0.405212503579549,0.247566115560278,0,0,-0.0813171100798324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235994581622488
X601318.CH.EQUITY,0,0,0,0,0,0.267179097374606,0,0,0,-0.0809108554255997,0,0,0,0.0160974119143161,0,0,0,0.0342231898612796,0,0,0,0,0,0,0,0,0,0,0,0.0504986244475858,0.174616251030328,0,0,0,0,0.235566864219595,0,0.0792396033749199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434470699375408
X601939.CH.EQUITY,0,0.0400825767276504,0,0.809370885444191,0,0,0.00505009997878071,0,0,0.0357974736177223,0,0.0118891710925917,-0.0572243753539103,0,0,0,0,0.09995773451719,0,0,0,0.00777447224534482,0,0,0,0,0,0.0263665689641543,0,0,0.0245216019504126,0,0,0,0,0,0,0.0821355320955355,0,0.021906860278976,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.959105969066536,0,-0.103931223745932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246191877723808,0,0.0367926109127729,0,0,0,0,0,0,0.0546320416435021,0,0,0,0.0114777614598611,0,0,0,0.0269887810375181,0,0,0.0042285040477303,0,0,-0.0814239110552256,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.00581672739821881,0,0,0,0,0,0,0,0,0.317022794824694,0.15828950647866,0,0,0,0,0,0,0,0,0.362015974569819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163239352146954,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.219595476346122,0,0,0.0326839058784368,0.0751270787090102
X600036.CH.EQUITY,0,0,0,0.328967187456513,0,0,0.00603452707380222,0,0.0377551212837378,0,0,0,0,0,0,0,0.171871108400464,0.0118839122043954,0,0.0251220932979806,0,0,3.46944695195361e-18,0,0,0,0.170212927881943,0.0374836124219708,0,0,0.113104833885136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405843936522914,0,0,0,0,0.0416418582680148,0,0
X601988.CH.EQUITY,0,0,0,0.0334957690131917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00346977518327143,0,0,0,0,0,0,0.0340372879670325,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387248253914471,0,0,0,-0.0833250980538334,0.0248945597974538,0,1.01004977885948,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0673130095261494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372288851439278,0,0,0,0,0,0,0,0,0,0.0980508134288014,0.26347114296814,0,-8.67361737988404e-19,0.00258393289080099,0,0,0,0,0,0.0489475282025892,0,0,0,0,0.0943528954857094,0,0,0,0.0781868382582333
X5.HK.EQUITY,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0170795668041252,0,0,0,0,0,0,0,0,-0.325031280584478,0,0,0,0,0,0,0,0,0.0806782295175676,0.517067497984556,0,0.0149226281916844,0,0,0,0,0,0,-0.0355847948305291,0.115532493440759,0,0,-0.157998815055042,0,0.0486695064540382,0.171599282675998,0,0,-0.185047330619082,0,0.109187347295285,0,0
X388.HK.EQUITY,0,0,0,0,0.143275913240841,0,0,0.148154019936963,0,0,0,0,0,0,0,0,-0.0528604634683166,0,0,0,6.93889390390723e-18,0,0.347315677777462,0,0.224619796066052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334821092174992,0,0,-0.244796444531222,0,0.272749523645428
