,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.146951162927702,0,0.085591509430416,0,0,0,0,0,0,0,0.3581398326263,0.0867220948773713,0,0,0,-0.124587295238541,0,0,0,0,0,0,0,0,0,0,0,0.119468964644096,0,0,0,0,0,0,0.239041757995855,-0.0101596272313715,0,0,0,0,0,0,0.0476893450073013,0,0,0.0544067832176294,0,0,0,0,0.0655103244522776
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.126575547524436,0,0,0,0.0550023056994379,-0.177634673639202,0.0747472997602508,0,0.0906057894481148,0,0,0,0,0,-0.012563873123054,0,0,0,0,0,0,0,0,0,0,0.189604857996797,0,0,0,0,0,-0.234829965351908,0,0.372609909692822,0.162157719733101,0.106884841513586,0,0,0,0,0.164201078998967,0,-0.0254299013529275,0
X601939.CH.EQUITY,0.250548779170556,0,0,0.232735435592564,0,0.137699901235067,0,-0.0333188367519873,0,0,0,0,0,0,0.0343742894281296,0,0,0,0,0,-0.00631074156593904,0,0.0664815965767457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47611176772226,-0.102213828718804,0,0.0236000493273898,0,0,-0.0427804158755672,0,0,0.0262692797303677,-0.015889146667116,0,0
X601288.CH.EQUITY,0.561862824505213,0,0.168063833752494,0,0,0.0262590440872246,0,0,0.0127464070932505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242996995061894,0,0,0,0,0,0,0.107918488427852,0,0,0,0.0574864293183914,0.0961561122800896,0,0,0.0435017735942746,0,0,0,0,0,0,0.127523524077847,0,0
X5.HK.EQUITY,0,-0.112806227067608,0.0378792021209469,0.273807936279869,0,0,0,-0.241423729249124,0,0,0,0,0.147732719889655,0,0,0,0,0,0,0.627634598578546,0,0,0,0,0.302401782461701,0,0,-0.0241839649179535,0,0,0,0,0.0207487437294737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183096325089433,0,0,-0.0714718855538437,0,0
X601988.CH.EQUITY,0.196462074747156,4.33680868994202e-19,0.0848724864812823,0.0214434991739311,0,0,0,0,0.0311504020222894,0,0.0769996520789371,0,0,-0.328855245887135,0,0,0,0,0,0,0,0.509079758147529,0,0.0689976097372572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115700945024855,0,0,0,0,0,0,0,0,0.0300914407382426
X600036.CH.EQUITY,0,0.0958207354833598,0,0,0,0,0,0.104781919177602,0,0,0,0,0,0,0.313403150425034,0,0.160773836564064,0.000749992644521559,0,0.142912439282878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052675943962409,-8.67361737988404e-19,0,0,0.0400874994773294,0,0,0,0,0,0.0751940320126896,0,0,0,0.0583330026632769,0,0,0,-0.0296344899931688
X1299.HK.EQUITY,0,0,0,0,0,-0.0306899639330998,0.0391540646267318,0,0,0,0.189294114140378,0,0,0,-0.180975032683426,0,0,0,0.349277376407943,0.283281190712363,0,0,0,0.0356948556610556,0,0,0,0.0838366537474999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617022600414043,0,0,0,0,0
X601628.CH.EQUITY,0.284612490225445,0.286061639906031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00820684706660539,0,0,0,0,0,0,0,0,0,0.0477426121246963,0,0,0,0,0,0,0.102065858790774,-0.0425022364339772,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0520151438900306,0,-0.189304883164256,0,0,0.222115742778548
X601658.CH.Equity,0,0,0,0,0,0,0,0.0253619124030043,0,0,0.0261458024054406,0,-0.010287591748435,-0.00684761315618342,0,0,0.0186025169690699,-0.00630470617496574,0,0,0,-0.0362259709201191,0,0,0,0,0,-0.0088671374022241,0,0,0,0,0,0,0,0,0,0,0,0.0153545929405087,0.00667516793851743,0,0,0,0,0,0,0,0,0,0,0.0111956682913583
X601166.CH.EQUITY,0.0335471072871879,0,0,0,0,0,0.510679247020655,0,0,0,0,0,0,0,0,0,0.141636524106518,0,0,0,0.098541443188394,0,0,0,0,0,0,0,0.0462796247332992,0,0,0,0,0,0,0,0,0,0.00726602910602006,0,0,0,0,0,0.175166459861349,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0348752508565735,0,0,0.0463619623219477,0,0,0,0,0,0,0.272255694814585,0,0,0,0,0,0,0,0,0.13168675391167,0.16976316939129,-0.112927158727021,0.170046828872701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438691890126677,0.156679903575931,0,0,0,0,0,0,0,-0.0443389214934417,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.1796530318833,0,0,0,0,0.333302911714616,0,0,0.113745163995431,0,-0.08179230235692,0,0,0,0,0.0513722036919775,0,0,0,0,0,0,0.115985600696354,0.0290891855501803,-0.0399408057176531,0,0,0,0,0,0,0,0,0,0,0,0.0990354377658414,0,0,0,0,0.0332426805861838,0.197326982621906,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,-0.11557927571045,0,0,0,0,0,0,0,0,0,0,0.0264622406714015,0,0.315963601134877,0,0.0651732161416077,0,0,0,0,0.00565017849507623,0.028136777126592,0,0,0.381542700362912,0,0,0,0,0.173371568896924,0,0,0,0,0,0,0.00850654788707043,0,0,0,0.112544312497435,0,0,0.067721934589794,0,0,0
