,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.230520165840017,0,0.129572684140803,0,0,0,0,0.24214160130928,0.0637584349482829,0,0.134294268431496,0,0,0,0,0,0,0.0939736453239227,0,0,-0.0766352909382704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072548924110577,0,0,0,0,0,0,0,0,0,0.0182477396944522,0.0255902180249874,0,0,0,0,0
X601939.CH.EQUITY,0.497248654273125,0,0,0,0,0,-0.0559418277386345,0,0,0.0325035324861197,0.211240717447583,0,0.200083569731739,0,0,0,0,0,0,0,0,0,0,0,0,-0.00900972868749388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.232647405651886,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200102035304846,0,0,0,0,0,0,0.152796658336926,0,0,0.0792160764881962,0,0.173848699257707,0.183460216666824,0,0,0,0,0
X601288.CH.EQUITY,0.347328311670291,0.0458671807918564,0,0,0.40154271853696,0,0,-0.0313714122306363,0,0,0.0626023008416525,0,0,0,0.114199656962561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210420526424973,0,0,0,0,0,0,0,0,0.0133536448163842,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0863869909325394,0,0.292115078462123,0,0,0,0.00303431221843483,0,0,0.24951864158093,0,0,0.105012225523114,0,0,0,0,0.141428867694134,0,0,0,0,0,0,0.069569074215976,0,-0.0120069941375183,0,0,0.016125522166891,0,0,0,0,0,0,0,0,0,0,0.0508964884831224,0,0,0,0,0,0.0496388431799124,0,0,0,0
X600036.CH.EQUITY,0,0,0.0399671938427217,0,0,0,0.0229149245348951,0,0,0,0,0.427319681222172,0,0,0,0,0,0,0,0,0,0.0211588536413617,0,0,0,0.11063312531281,0,0,0,0,0,0,0,0,0,0,0,0.0575357317381412,0,0,0,0.0487353599630078,0,0,0,0,0,0,0,0.251690334996655,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0915408185689998,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0106822108254114,0,0,0.0968669735332637,0,0,0,0,0.0430559808913743,0,0.175175310398261,0,0,0.10605422454442,0,0.214545795265856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148048476864897,0,0,0,0
X5.HK.EQUITY,0,-0.189036914824938,0,-0.0913785134936814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22209902792058,0,-0.794209654662545,0,0,0,0.485933208386355,0,0,0,0,0,0,0,0,0,0,0,0.413131507354604,0,0,0,0,0,0,0,0,0,0,-0.0938973766752655,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.174180587910526,0,0,0,0,0,0,0.198630978905012,0,0.223408356577845,0,0,0,0.0087093051167709,0,0,0,0.0103456195267384,0,0,0,0,0,0,0.0747969135056253,0,0,0,0,0.113089129256028,0,0,0,0,0,0,0,0,0,-0.0329251448853992,0
X601658.CH.Equity,0,0,-0.150040148142996,0.285790228054066,0,0,0,0.103076734471602,0.0345008850724693,0,0,0,0,0,-0.20387661300358,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677011732680217,-0.030433937650192,0,0,0,0,0,0,0,0,0,-0.0707173049639626,0,0,0,0,0,0.665348841851678,0,0,0,-0.108005658634559,0,0
