,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.521296480712824,0,0,0,0.122292209836323,0,0,0.0510023901980903,0.0496708736462729,0,0,0.169711543074493,0,0,0,0.0361548712725635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253433189053923,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.140375658965173,0.265529886981495,0,0,0,0.0338686646004522,0,0,0,0,0.318946268681457,0.0925843859126236,0,0.0657746271835062,0,0,0,0,0.0449648176394748,0,0,0,-0.0505353165008206,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0696171200660937,0,0,0.00463326514386597,0,0,0,0,0,0,0,0.00274646673691249
X601939.CH.EQUITY,0.477208743913199,0,0,0.219345283735782,0.17148954743843,0.0117084327436836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174167651090067,0,0,0,0,0.172044560799703,0.165871983722423,-0.196341645948367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030790168922157,0,0,-0.0356328156257171,0.0162764788954046
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.217175403876269,0.103833638754882,0,0.853525486553108,0,0,0,0.0685506641778443,0,0,0,0,-0.139264184160341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581051425846868,0.0238098375212957,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-8.67361737988404e-19,0,0,0,0.286597583851502,0,0.0870513788353093,0,0,0,0.0761069751823345,0,0,0,0,-1.38777878078145e-17,0,0.166456877496604,-0.199459946481393,0,0,0,0,0,0.0398016222360243,0,0,-0.0248097952262075,0,0,0.0193665853682557,0,0,0.201129064187025,0,0,0,0,0.387262010907936,0,0,0,0,0,0,0.195669468000045,-0.141025941940471,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.37461767916751,0,0,0,0.134840962048687,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.105116373232036,0,0,0,0,-0.24080671248738,0,0.0573100582831101,0.0607602338605418,0,0,0,0,0,0,0,0,0.069367584259885,0,0,0,0,-0.00534580631052788,0,0,-0.146824193952841,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.102938574462724,-0.0483297694079627,-0.0362889709180783,-0.0137015150380584,0.0984307888768751,0,-0.107001738809348,0,0,0,0,0,0.516779442271636,-0.0425095318794678,0,0.0851265729988526,0,0,0.138091422315005,0,0,0,0,0,0.0284761602371075,0,0,0,0,0.0266769713598793,0,0.242977983897261,0,0,0.097078177079656,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.234143670935806,0,0,0,0,0,0,0,0,0,0,0,0.141192513522731,0,0,0,0.0331110513473143,0,0,0,0,0,0.0353021303483525,0,0.0335101670034614,0,0.0234593793711784,0.285147470088742,0,0,0.176987403650882,0,0,0,0,0,0,0,-0.0556633725133411,-0.225482749661175,0,0.0773186727232704,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0318298960299359,0,0,0,0,0,0,0,0,0.132126031564105,0,0,0,0,0.409298797056289,0,0,0,0,0,0,0.00347950091509243,0,0,0,0,0,0,0,0,0,0,0.0655454435543985,0.182437089420389,0,0,0,0.190286797701989,0,0.078234718985642,0.0490462494268804,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.00558627139492324,0,0.414407545817914,0,0,0,0,0,0,0,0,0.412338322840083,0,0,0,0,0,0,0,0,0,0.0544838439559466,0.0493443527476947,0,0,0,0,0,0,0,0,0,0,0.0136691500848874,0,0,0,0,0,0.092496139429502,0,0,0,0.229807549875454,0,0,0.0626693227475772,0,0,-8.67361737988404e-19,0
X601166.CH.EQUITY,0.0854233001272682,0,0.0882641906219161,0.248008192404821,0,0,0.00591027436116373,0,0,0.0787564140444685,0,0.252375437662623,0,0,0,0,0,0,0.0411494406691273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534127946938478,0,0,0,0,-0.0792065003735205,0,0,0,0.0966604442960663,0,0,0,0,0,0,0,-0.0389151669866367,0
X600000.CH.EQUITY,0,0,0.448293558853818,0,0.152243449005545,0,0,0,0,6.93889390390723e-18,0.0453233410668415,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.166188334644387,0,0,0,0,0,0.118875081693588,0,0,0,0,0,0,-0.170186055017154,0,0,0,-0.062213336501537,0,0.231982516993485,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,-0.118966701115455,0,0,0,0,0,0,0,0,0,0,0.0909241687005476,0,0,0,0.151280102004611,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.204160772191262,0.204489109718654,-0.213443493028123,0,0,0,0,0,0.297103985868657,0,0.128374265334917,0.134150887064501,0,0,0.00751406356227581
X11.HK.EQUITY,0,0,0,0,0,0.166148490569412,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.0625425754346937,0,0,0,0,0.245557160552548,0.0254701693489081,0,0,0,0.575187901021107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175615773430065,0.108050705748765,0,0,0,0,0
