,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0273838003095599,0,0.0366855039165265,0,0,0,0,0,0,0,0.406186205166526,0,0,0,-0.0568797399503913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563637767490422,0,0,0,0.13578887686795,0,0,0,0.151454830502521,0,0,0,0,0.0312152602216884,0,0,0,-3.46944695195361e-18
X601318.CH.EQUITY,0,0,0,-0.0835723486555286,0,0.22045957591211,0,0,0.139779500648637,0,0.154806520270773,0,0,-0.0702343130982529,0.0321576090972147,0.115771372085338,0,0,-0.00548040810828371,0,0,0,-0.0954256073906528,0,0,0,0,0,0,0,0,0,0,0,0.145038940095381,0,0,0,0,0.363783350316856,-0.204906663730652,0,0.30740800751613,0,0.127894922716995,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.328069302551423,0,0,0.257899290028863,0,0.134007881548627,0,0,0,0,0,0,0,0,0.122398739765986,0,0,0,0,0,0,0,0.0772772805046868,0,0,-0.0653049278314256,0,0,0,0,0,-0.0251927648454955,0,0,0,0,0,0,-0.100003274251289,0,0.369776432715597,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.263463896130096,0,0.226352536584668,0,0.126798605440581,0.284148718229169,0,0,0,-0.16412598156876,0,0,0,0,0,0,0,0,0,0.0894709067862517,0,0,0,-0.17228264189447,0,0,0,-0.0222447043212458,0,0,0,0,0,0,0,0,0,0,0,0,0.151188652835742,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0498740269169737,0.232505021646454,0,0.142584526454893,0,-0.36650101321101,0,0,0,0,0.0947367723075623,0,0,0,0,0,-0.0116345804942127,0,0,0.399923470588718,0,0,0,0.460308671833283,0,0,0,0,0,0,0.090040039696955,0,0,0,0,0,0,0,0,0,0,-0.0647603041658617,0,0,0,0.157055012257685,-0.0717294008917255,0,-0.00194682270691406,0
X601988.CH.EQUITY,0.224977135232767,0.0840941242182039,0.32600389356457,0,0,0,0,0,0.114310065424238,0,0,0.144854836158892,0,-0.222077186682086,0,0,0,0,-0.109375771117738,0,0,0,0,0.140916526857881,0.079977894772559,0,0.134634088696408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320678208332259,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0193296408698942,-0.011635625713731,0,0.0960601800222597,0,-0.0252878877341158,0.0284186738119874,0,0.318234599719104,0,0.26541904779289,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0531368534096797,0.0697929856934888,0,0,0.0757444324620895,0,0,0.091033181666289,0,0,0,0.114090246904571,0,0,0,0,0,0,0.0634405417642839,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0434147277811953,0,0,-0.0134318467613646,0,0.0178003779668568,0,0,0,0.336616489670111,0,0.10973537097211,0,0,0,0,0.152234105998055,0,0,0,0,0,0,0,0,0,0,0,0.0204860794642092,0,0,0,0.125224912303082,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0778118323758061,0.273469695010777,0,0,0.119889125271101,0.075960769649604,0,0,0,0.0292607775380483,0,0,0,0,0,0.0361721624661099,0,0,0.106317456612129,0,0,-0.165959214751886,0,0,0,0,0.152197473781987,0,0,0,-0.169530242257364,0,0,0,0,0,0,0,-0.162654703443636,0,0,0,0.12458739307832,0,0,0,0,0.0553969133180347,0,0,0.0153872226835558,0.102006927766036
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190700335743751,0,-0.13806763992687,-0.0575165920498292,0,0,0,0,0,0,0,0.244405987389691,0,0,0,0,0,0.0943742463112115,0,0,0,0,0,0.384714148858162,0,0,-0.158375198318906,0,0,0,0,0,0,0,-0.0556272877124869,0,-0.247015359738049,0,0
