,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.40236972126426,0,0.129520289406501,0.0478448286068595,0,0,-0.0366203366516225,0,0,0,0,0,0,0,0.0779246611177987,0,0,-0.0259477786093277,-0.0126580706881383,0,0,0,0,0,0.0488254274068047,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0109282400369626,0.221148270230992,-0.00259878707522556,0,0,0,0,0.0460482344736852,-0.0603273502596737
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169726371167682,0,0,0,0.344649157411873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202751608225433,0,0.0121934235413677,0,0,0,0,0,0,0,0,0,0,0.0031026111971636,0,0,0.152021126680963
X601939.CH.EQUITY,0,-4.33680868994202e-19,0,0.764314310341429,0,0,0,0,0,0,0.0784856465815143,0,0,-0.0248635142331502,0,0.137602719284063,0,0,0,0.0714578205617466,0,0,0.00783876648311152,0,0,0,0,0,0.053364955600272,0,0,0,0,0,0,0.0108478865893533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000406916373371766
X601288.CH.EQUITY,0.174462948071545,0,0.865605886297891,0,0,0,0,-0.0515159931358855,0,0,0,0,0,0,0,0,0.00464348885951921,0,0,0,0.0374247401996881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595800635669205,0,0,0,0,0,0,0,-0.117666316091047,0,0,0,0,0,0,0,0,-0.0549197771379078
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.219955746934734,0,0,0,0,0,0,0,0,0.277606816543959,0,0,0,0,0,0,0,0,0,-0.012093876190904,0,0,0,0,0,0.124168767033224,0,0,0,0,0,0,0,0,0,0,0.150875472000379,0,0.345158769536615,0,0,0,0
X600036.CH.EQUITY,0.258191657407505,0,0.14876508239242,0.0999314915161858,0,0,0,0,0,-0.0291652308514772,0,0,0,0,0,0.229494801124421,0,0.0215236503106597,0.0178470051323199,0,0,0,0,0,0,0,0,0.220308242373715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00594191749239334,0,0,0.0258151639336742,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.00160218076862653,0,0.0866275053098467,0,0,0.163040734485718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00887859113730083,0,0,0,0,0,0,0,0,0,-0.00887848766450834,0,0,0,-0.136764443060342,-0.00412269580197125,0,0.899027758226393,0,0
X1299.HK.EQUITY,0,0,0,0,0.0882835280733089,0,0,0,0,0.271752003267336,0,0,0,0.0898819484419579,0,0,0,0,0,0,0,0.267451123149269,0,0,0,0,0,0.0516211314403551,0,-0.072661798894943,0.0846803094568701,0,0,0,0,0,0,0,0,0,0,0,0,0.146639456666089,0,0,0,0.0223853748222292,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.233783751979856,0,0,0,0,0,-0.049339279858119,0,0.0234836337246671,0,0,0,0,0.298491466767674,0,0,0.0303712861512608,0.0800565230384545,0,0,0,0,-0.176947974609463,0,0,0.0666921647607258,0,0,0.112536218888513,0,0,0.306005951966938,0.161434702632558,0.00545177762421404,0,0,0.0626842801056565,0,0,0
X388.HK.EQUITY,0,0.115687877403303,0,0,0.282745476823449,0,0,0.0763565084754017,0,0,0,0.0112498372802925,0,0,0,0,0,0,0,0,0.0411962556656302,0.224522747274424,0,0,0.0778004722665291,0,0,0,0,0,0,0,0,0,0,0,0,0.130267021083869,0,0,0,0,-0.237825351479807,0,0,0.159773432494472,0,0.0164291461428426,0,0,0,0.0150438006835268
