,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.258837780870696,0,0,0,0.262709993422844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170051845574572,0,0,0,0.0916003731799475,0.0353453830360465,0,0.00978356460671803,0.0601924883555437,0,0.0800770204712678,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325287713817216,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.154854543164742,0,0,0,0.0318710605808237,0.0948952753393853,0,0.0633583924977094,0,0.19472088422953,0,0,0,0,0,0,0.199044100581285,0,0.0535240346983097,0,0,0,0,0,0,0.19055909655895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114159436976454,0,0,0.0484117335419655,0,0,0.127157914907181,0,0.0442774414335021
X600036.CH.EQUITY,0,0,0,0,0,0.163391369518213,0,0,0,0,0,0,0.159816795237178,0,0.0678429526753461,0,0,0,0,0,0,0,0,0,0.103866938908588,0,0,0.0447413449953813,0.0371800763718969,0,0,0,0.0744213935891015,0,0,0,0,0,-0.107591687677814,0,0.0257528571160652,0,-0.073354846351365,0,0,0,0,0,-0.0452455451012868,0.397636104708226,-0.0444854411971126,0
X601939.CH.EQUITY,0.61529581983575,0.14821852289462,0,0,0,0,0,0,8.67361737988404e-19,0,0.13569506704034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00747027286317169,0,0.0764925167376955,0,0,0,0,0.0243923575494743,0,0,0,0,0,0.191772722076506,0,0,0,0,0,0,0,0,0,0,0.0938743330113335,0,0
X601288.CH.EQUITY,0,0.0553611944366702,0,0.0978419783517213,0,0,0,0.469650873019843,0,-0.011963566010119,0,0,0,0,0,0,0,0,0.0972820449689133,0,0,0,0.0574915007752083,0,0.0574900472033307,0,0,0.0201808490984766,0,0,0,0,0.0434855959545037,0,0,-0.0651237918886727,0,0,0,0,0,0,0,0.126034639433563,0,0,0.0125769424091296,0.0102346390825161,0,0,-0.00736758141278856,-0.0733364288990085
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0748672200686298,0,0,-0.0787064864382289,0,0,0,0,0,0,0,0,0,0.0750468558354607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105538069219179,0.102017231946304,0.152048680436712,0,0.184159617947824,0,0,0.0422472169670828,0,0.196368848056408,0,0,0,0
X601628.CH.EQUITY,0,0,-0.0549872587312437,0,0,0,0,0,0,0.161289937777199,0,0,0,0,-0.0679494032628362,0.13511505082063,0,0,0,0,-0.0325318378762132,0,0.133876706234568,-0.0667640340170925,0,0,0,0,0,-0.0258309577944774,0,0,0,0,0,3.46944695195361e-18,0,0.399279688970136,0,0,0,0,0,0.0101803666161633,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.405099598891102,0,0,0,0,0,0,0.0857597763585521,-0.0080344781753227,0,0,0,0,0.212844247439781,0,0,0,0,0,0,0.0650081838408577,0,0,0,0,0,0,0,-0.117604019770435,0,0.00966989023219838,0.0695312801066003,0,0,0,0,0.0836676044135084,0,0,-0.0597719375002727,0,0.0991964798535747,0,0,0,0,0,-0.107071176813281
X5.HK.EQUITY,0,0.195855437895461,0,0.0674955851214194,0,0,0,0,0,-0.0930066981508507,0,0.0859173482504088,0,0,0,0,0,0,0,0,0,0,0.0749525012530446,0,0,0,0.144984672664769,0,0,0,0,0,0.0420190120213229,0,0,0,0,0,0.279153246271799,0,0,0,0,0,0,0,0.0285948256095556,0,0,0,0,-0.0786225182995157
X388.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0604218233503061,0,0,0,0,0,-0.149556866912898,-0.050834874938756,0.314779340869427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.273603231566409,0,3.46944695195361e-18,0,-0.133949424353645,0.321863254722149,0,0,0.161513144426287,0,0.0575115687459856,0,0.0803527111001786,0,0,0,0,0,-0.413312829166999,0
