,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0383594916080071,0.536839914756417,0,0,3.46944695195361e-18,0.0202237788419635,0,0,0,0.129715682920538,0,0.0891308759499632,0,0,0,0,0,0.0321536782914532,0,0,0,0,0,0.0894555215054376,0,0,0,0,0,0,0,-0.029085476014702,0,0,-0.0485869155166933,0,0,0.0752988042550061,0,0,0,0,0,0,0,-0.0024368419814456,0,0,0,0.0343450323042014
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.00947150878144856,0,0,0,0,0,0,0,0,0.0761737812778134,0,0.307904175620234,0,0,0,0,0,0.11533490926727,0.00162476258695867,0,0,0,0,-0.0234907553644271,0,0,0,0.0590593426233687,0,0,0,0.195349770908606,0.0982402608267258,0,0,0,0,0,0.0239342858491161,0,0.061127721202209,0,0,0
X601939.CH.EQUITY,0.155831726175145,0,0,0.626096098776542,0,0.00330490336640158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132126101733309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00979465371821428,0.0056734470813191
X601288.CH.EQUITY,0.0484227430064646,0.0433293790468308,0.194671380038265,0,0,0,0,0,0,0.123312258938854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168197124115668,0,0,0.207772640622143,0.116496420909071,0,0,0.0106643014642036,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.272888541077363,0,0,0,0,0,0.0808024535236657,0,0.477213036463678,0.0870155240091638,0,0,0,0,0,0,0,0,0,0,0,0.319695849955393,0,0,0,0,0.133328174542662,0,0,0,0,0,0,0,0.0207150424150467,0,0,0,-0.289642636358765,-0.119887187446815,-0.134697229935414,0,0,0.10674798650128
X601988.CH.EQUITY,0.0760849662512291,0,0,0,0.0265722002881004,0,0,0,0,-8.67361737988404e-19,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.627899252992647,0,0,0,0,0,0,0.10701022813618,0.0202233252877493,0,0,0,0,0,0,0,0,0.0445722745405785,0,0,0,0,0.0493808931806967,0,0,0,0,0,-0.0991854285337789,0
X600036.CH.EQUITY,0,0,0,0,-0.024337186314349,0,0,0,0.0321254120626076,0,0,0,0,0,0,0,-0.0211299028158995,0,0.0373465900292984,0,0,0,0,0,0.754032207575579,-0.00618372655788731,0,0.0328039466957471,0.103084427937343,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654465911334567,0,0.0719968241903967,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.226341011387406,0,0,0,0,0,0,0,0.202474412694328,0,0,0,0,0.063166476672907,0,0,0.0591617322157879,0,0,0,0,0,0,0,-0.0445875935903066,0.0828377527338205,0,0.300596732247829,0,0.200177907465657,0,0,0,0,0,0,0,0,0,0,-0.0808178392652106,-4.33680868994202e-19,0,0,0,0,0
X601628.CH.EQUITY,0,0.21087591488803,0,0,0,0,0.0339274780571153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693785958286837,0,0,0,0,0,0,0,0,0,0,0,0,0.399232727881791,0,0.240415756940044,0,0,0.0269291041562184,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.171229500128404,0,0,0,0.115788474494221,0,0,0,0,0,0,0.260404396538785,0,0,0,0,0,0,0,0,0.228196689785951,0,0,0,0,0.0670001344284851,0,0,0,0.00600733769567013,0,-0.00595780825927554,0,0,0,0,0.202636781548318,0,0,0,0,0,0.00228153919558506,0,0,0,0.0288009068857484,0,0
X601166.CH.EQUITY,0.197509822917564,0,0.131246848805367,0,0,0,0.0942646098564123,0.00348249572464966,0.0259066678313881,0,0,0,0.00291954676158919,0.192403913670978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835046740909888,0,0,0,0,0,0,0.103788756761972,0,0,0,0,0,0,0,-0.0359086022699862,0
X16.HK.EQUITY,0,0,0,0,0,0,0,-0.176046206250094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0368570308585714,0,0,0.121987804141807,0.308906804089549,0.197208923442152,0.296851755370569,-0.135222906217015,0.15260594043098,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0808787577378511,0,0,0,-0.173494855933414,0
X11.HK.EQUITY,0,0,0,0,0.0220217994220146,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120901984639677,0.394760987741968,0,0,0,0,0,0,0,0,0,0.253949258493451,0.370713162338244,0,0,0,0,0,0,0,0,0,0,0,0,0.236924069277051,0.0603098100907932,0.0763651198728765,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0258260060081787,0,0.277624177750752,0,0,0,0.217156737953711,0,0.0776443514451843,0,0,0,0.112528294264966,-1.38777878078145e-17,0,0.0553851452683673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116450374422911,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.211475107536828,0,0,0,0.0947005804157735,0,0.0883642958567162,0,0,0,0,0,0,0,0,0,0.256512017883055,0,0,0,0,0.235419269087295,-0.305088357880909,0,0,0.576795311413634,0.171479398423765,0,0,0,0,0,0,0.0229634221328554,0,0,0,0,0,0,0,0,0,0.0429045418339681
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139735896502985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905141945020261,0.0240710045213689,0.0292545300250706,0.0422889941074225,0,0.723685919497612,0,0.0879214453243812,0,0,0,0,0,0.0231329526546702,0,0.0118956620628818,0,0,0,0.0811602896753486,-0.054309836296953,0
X2388.HK.EQUITY,0,0,0,0,0.293467236334684,-0.37958565430547,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.193037170723184,0,0,0.340841943626533,0,0,0,0,0,0,0,0.286389206438182,0.125200539279331,0,0,0,-0.15038998175078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088145176113713,0,0.116663808046485,0,0,0.0616275666975565
X388.HK.EQUITY,0,0,0,0,0,0,0,0.276089873370117,0,0,0,0,0,0.373201726243677,0,0,0.0381636844566925,0,0.144909092765685,0,0,0,0,0,0,0.186756619217675,0.0871110411953132,0,0,0,0.0831331377701283,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12856981754269,0,0,0,0,0
X601601.CH.EQUITY,0.0941927136405771,0.130863971660028,0,0,0,0,0.0945194502738714,0,0.0011894597599542,0,0,0,0,0,0,0,0,0.0404090012969913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660791260573738,6.93889390390723e-18,0,0.0721474369751585,0,0,0,0,0,0,0,0,0,0.234592393972359,0,-0.0328471284881616,0
X267.HK.EQUITY,0,0,0,0,0.0548298636815009,0,-0.290764296825136,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0.148653040468515,-0.278828525103828,0,0,0,0,0,0,0,0,0,0.105711571724045,0,0.20697654487502,0,0,0.113749198038577,0,0,0,0,0.402374547432718,0.152917700641206,0,0,0,0,0,0.514463314873726,0,0,0.0451778002737459,0,0
X688.HK.EQUITY,0,0,0.110351844324354,0,0,0,0,0,0,0.0721152164181199,0,0,-0.0461080517469458,0,-0.0791632691788916,0,0,0,0,0,0,0,0,0,0,0,0.490932245342973,0,-0.0466811344240362,0.086238029258469,0,0,0,-0.0393414773949692,0.0615446181006726,0,0,0,0,0,0,0,0,0,0,0.183863418805004,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.146711393630853,0.235476838108271,0,0,0,0,0,0,0,0.0201581802347905,0,0,0,0,0,0,0,0,0.102467836332052,0,0,0,0,0,0,0,0,0,0,0.078456227415766,0,0,0.00552868992650169,0.321512194495807,0,0,0,0,0,0,0.00708906120049473,0
X601998.CH.EQUITY,0,0,0.0308209858208402,0.0581001122721715,0,-6.93889390390723e-18,0,0,0,0.438881384958255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422588691293316,0,0,0,0,0.0763630517299672,2.77555756156289e-17,0,0,0,0,0,0.154078603491243,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322698969087333,0.067382745440467,0,0,0,0.0475914829708151,0,0,0,0,0,0,0,0,0,0,0.00090366718639994,0,0,0,0,0.70245776618738,0,0,0,0,0.0691812247571855,0,0,0.0629007453135369,0,0,0.0160255131440386,0,0.0405843970821631,0,0
X000001.CH.EQUITY,0,0.0749174366616992,0.0426387173678998,0,0,0.00859884930507148,0,0,0.0885793816053419,0,0,0,0,0,0,0,0,0,0.144952407180527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212964080410148,0,0,0,0.232391016128228,0.0371804557009959,0,0,0,0,0.00682174508586812,0,0,0
