,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.146451364220241,0,0.0778604761691707,0,0,0,0,0,0,0.346168025050169,0.129632486184413,0,0,0,-0.137898205953305,0,0,0,0,0,0,0,0,0,0,0,0.00100931495169217,0,0,0,0,0.172249834008213,0,0,0,0,0,0,0,0,0.127801776905574,0,0,0,0.0641109926142502,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0464250723471723,0,0,0.237854477878438,0,1.38777878078145e-17,0.152159530322644,0,0,0,0.0547401657083687,0,0,0,0,0,-0.122710828278225,0,0,0,0,0,0,0,0,0,0.181874781656105,0,0,0,0,0,0,-0.311227130187621,0,0.339869505164818,0.0396079839417066,0.198256483257087,0,0,0,0,0.0901379255049669,0,0,0
X601939.CH.EQUITY,0.484113056286007,0,0,0,0,0.178924188100445,0,0,0,0,0,0,0,0.0590650411260783,0,0,0,0,0,0,6.93889390390723e-18,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375059792471728,-0.120859362628338,0,0,0.0496629483806837,0,0,-0.0474873253757308,0,0,0,0,0
X601288.CH.EQUITY,0.57798196219566,0.0534348320968319,0.173312383450127,0,0.00358577443291151,0.0401127876837442,0,0,0.0451516394887479,0,0,0,0,0,0.0219239994140263,0,0,0,0,0,0,0,0,0,0,0,0.00832604353310555,0,0,0,0,0,0,0.127862043291042,0.0525990010794092,0,0,0,0.103683896418589,0,0,0,0,0,0,0,0,0,0.103041684073831,0,0
X5.HK.EQUITY,0,-0.0566209229791264,0.10410216776507,0.092085077778166,0,0.165604028021654,0,-0.056629877777775,0,0,0,0.273934378793207,0,0,0,0,0,0.691004989898215,0,0,0,0,0,0,0,0,-0.1947358223075,0,0,0,0,0,0,0,0.0240644305090753,0,0,0,0,0,0,0,0,0,0,0.0865567976076594,0,0,-0.0597721333289406,0,0
X601988.CH.EQUITY,0.204847943673136,-4.33680868994202e-19,0.108257583318894,0.0940098045609273,0,0,0,0,0.0740502685924463,0.0782341283287475,0,0,-0.26016886604155,0,0,0,0,0,0,0,0.300947749091234,0,0.0739096936271267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472899091705824,0,0.14163036101537,0,0,0,0,0,0,0,0.0611217948735295
X600036.CH.EQUITY,0,0.0723909031083014,0,0,0,0,0,0.0390659759338141,0,0,0,0,0,0.243300336697656,0,0.132867120597428,0,0,0,0,0,0,0,0,0.15528296731499,0,0,0,0,0,0,0.146125341519541,0,0,0,0.0415898672153165,0.126390763144924,0,0,0,0.0107579032055231,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0137016370012415,0.03576552812917,0,0,0.216167711824072,0,0,0,-0.159159137954685,0,0,0.288192525085047,0.240779407125344,0,0,0,0,0.0503519870962237,0,0,0,0.150365918050834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0766758855773138,0,0.157129232747449,0,0,0,0,0
X601628.CH.EQUITY,0.287387364475984,0.289245656146668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00473230567722312,0,0,0,0,0,0,0,0.0540769260375246,0,0,0,0,0,-0.0803736520818121,0.118181230125951,0,0,0,0,0,0,0,0,0,0,0,0.0824754771031079,0,-0.193669451768721,0,0,0.218308137337178
X601166.CH.EQUITY,0.0537571011468086,0,0,0,0,0,0.493993261232313,0,0,0,0,0,0,0.0199235867614724,0,0.202237613956106,0,0,0,0.0520798123283284,0,0,0,0,0,0,0,0.0355422086892104,0,0,0,0,0,0,0,0,0,0.00902857243047566,0,0,0,0,0,0.179325848940785,0,0,0,0,0,0,0
