,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.488540415342592,0,0,0,0,0,0,0,0.215968829168608,0,0,0,0.13759571784911,0,0.0590005753269625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317796654413644,0,0,0,0,0,0,0,0,0.0781520196486749,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.183865227308956,0.187900623675076,0,0,0.00792303372721981,0,0,0,0,0.223410762126533,0,0,0.0656675237021985,0,0,0,0,0,0.147919017386456,0,0,0,0,0,0,0,1.73472347597681e-18,0.165346412715252,0,0,0,0,0.0536440153905048,0,0,0,0,0,0,0,0.0412920568594256,0.0633659997003791,0,0
X601939.CH.EQUITY,0,0,0,0.725098822214193,0.0318610893785688,0.0537870714203277,0,0,0,0.234245129984132,0,0,0,0,0,5.55111512312578e-17,0,0,0,0,0.0502167485264504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023309998744003,0,0.0230738066198687,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.34118536735669,0.0852493002819377,0,0.847366346870378,0,0,0,0,0,0,0,-0.0667706058988271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388661594186763,0,0,0,0.122644486974862,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0
X5.HK.EQUITY,0,0.0653694130704994,0,0,0,0.14661209968841,0,0.313367889983912,0,0,0,0,0,0,0.0102659730468047,0,0,0,0,0,0,0,0,0,0,0.0110320897660972,0,-0.181643932670117,0,0,0,0,0,0,0,0,0.116735105644013,0,0,0.287743911346083,0,0,0,0,0,-0.086750772799314,0,0,0.0543145783320495,0,0
X601988.CH.EQUITY,0,0,0,0,0.36046160583536,0,0,0,0.0907487857049066,0,0,0,0,0,0,0.0962760793357759,0,0.0397296414362092,-0.0700879832015914,0,-0.0730244540896576,0,0,0,0.243815538403043,0,0,0,0,0,0,-0.230259159574811,0,0,0,0,0,0,0,0,0.0693827992112782,0,0,0,0,0,0,0,-0.0305646775262128,-0.124672609849367,0
X600036.CH.EQUITY,0,0.111670140836121,0,0,0,0,0,0,0,0.396300208232177,0,0,0,0,0.0412015629661084,0,0.160809320582293,0,0,-0.109479643625542,0,0,0,0,-4.33680868994202e-19,0,0,0,4.33680868994202e-19,0,0.20976422934674,0,0,0,0.0419249753129559,0,0,-0.0292759877816603,0,-0.112657619652513,0.0720651841133677,0,0,0.201619176015428,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.210610874989768,0,0,0,0,0,0,0,0,0,0,0,0,0.185906766420445,0,0,0,0,0,0,0,0.0695369986063008,0,0.0931311832126271,-0.0630472824379251,0,0.102945779852635,0,0,0,0,0,0.427374034288143,0.00832373009687585,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.00172097554650688,0,-0.0446734642595402
X601628.CH.EQUITY,0,0.0823533569870556,0,0.00154866919049068,-0.0848592684768268,0,0,0,0,0,0,0.051732403835201,0,0,0,0,0.205031996520545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406602378084723,0,0,0,0,0,0,0.216114287516322,0,0.0883225014316506,0.0647113086712705,-0.0110825893120478,0,0,0,0,-0.018055460093053
X601328.CH.EQUITY,0,0,0.0858738260666256,0,0,0,0.39774324463188,0,0,0,0,0,0.434577009148162,0,0,0,0,0,0,0,0.151514972437342,0,0.237585154047626,0,0,0,0,0,0,0,0,0,-0.113930045628755,0,0,0,-0.0666483659254473,0,-0.125884549002045,0,0,0,0,0,0,0,-0.139554306661923,0,0,0,0
X601166.CH.EQUITY,0.161500680793159,0,0,0.244857465809025,0,0,0,0,0,0.0609524329857563,0,-0.0823289334716191,0.209883609423301,0,0,0,0,0,0,0.0372184824122659,0,0,0,0,0.07424614949259,0,0,0,0,0,0,0,0,0,0,0.0143746497212535,0,0,0,0,0.126246674480827,0,0,0,0,0,0,0,0,-0.083146818023473,0
X601319.CH.EQUITY,0,0.0993518106750379,0,0,-0.27845839151605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.00538209488031556,0,0,0,0,0,0,0,0,0,0.0186454717271038,0,0,-0.115472196400117,0.0307379904474817,0,0,0,0.547662239649652,0,0,0.0343421473446409,0.018850558387137,0,0,0,0.0238445166747838
X600000.CH.EQUITY,0,0,0.273360271700198,0,0.0533812313377879,0,0,0,0,0.193479287535261,0.249441483356119,0,0,0,0,0,0,0,0,0,0.125284206120325,0,0,0,0,0,0.197765850913502,0,0,-0.154609078894315,0,0,0,-0.0496032814280642,0,0,0,-0.141770716191724,0,0.0473036837302644,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0.0535299951734749,0,0,0,0,0,0,0,0,0.0182670283967229,0,0,0,0,0.0733846560057762,0,-0.310613783046405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222106366910126,0.0220923113354099,0,0,0,0.0848949891055893,0.472643639711424,0,0,0,0,0,0,0,0,0,0.353179083732596,0,-0.0600148380696302,-0.119496691087019,0
X11.HK.EQUITY,0,0,0.148414943704723,0,0.041755989579186,0.214250059982389,0,0,0,0,0,0.130673083210588,0,0,0,0,0,0,0,0.0882195603450397,0.00768878295646255,0,0,0,0,0,0,0,0,0,0,0.599769319628057,0,0,0,0,0,0,-0.153167120970949,0,0,0,0.243650533541761,0,0,0,0.0450878100380431,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0.0250941777047669,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195912689441506,0,0,0,0,0,0.0695412001360719,0,0,0,2.16840434497101e-19,0,0.00113666671185195,0,0.621407395147134,0.0201490664001365,0,0,-0.0542003805841211,0,0,0,0.0401605564271449,0.0383597390395734,0,0,0,0,-0.0633622341015669,0
