,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.182894138238809,0,0,0,0,0,0,0.177972252855669,0.138006395744808,0,0,0,-0.214767174347178,0,0,0,0,0,0.306682822438531,0,0,0,0,0,0.249132791603173,0,0.0422048552181479,0,0.123531144729109,0,0,0,0,0,0,0,0,0,0,0.110086552617154,0,8.67361737988404e-19,-0.0412107711170103,0,-0.0997275437934995,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.175204691890024,0,0,0.148276190550334,-0.114920743020761,0,0,0.0909216578971065,0,0,0,0,0,0.00530934684504716,0,0,0,0,0,0,0,0,0,0.168220439361558,0,0,0,0,0,0,-0.229153031422297,0.327741804164483,0,0.125368784255299,0,0,0,0,0,0.131953527002961,0,0,0
X601939.CH.EQUITY,0.473539185322974,0,0,0,0,0.183906811859737,0,0,0,0,0,0,0,0.0324220849019146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365918261198491,0,-0.157253448715552,0.0868797117627613,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.455624931564675,0,0.199905363970526,0,0.1808759572612,0.0259495664996922,0,0,0.0632584840457972,0,0,0,0.00489299627362716,0,0,-0.0582887319081894,0,0,0,0,0,-0.0286276773431037,0,0,0,0,0.0874438489493201,0,0,0,0,0,0,0.0268218314840093,0,0,0,0.143310749130179,0.155269923706911,0,0,0,0,0,0,0,0,0,0,0,-0.0437774843597011
X5.HK.EQUITY,0,-0.133629995408919,0,4.33680868994202e-19,0,0,0,-0.357235814693343,0,0,0.14300623823334,0,0.0827087620540984,0,0,0,0,0.533412680445293,-0.0536689237561275,0,0,0,0,0.0356030332130234,0,0,0,0,0,0,0,0,0,0,-0.0727196356674309,0,0,0,0.0131587918970565,0,0.194972566322159,0,0,0.234226490734496,-0.112494099772547,0,0,0,0,-0.35951483234552,0
X601988.CH.EQUITY,0.100296453666293,0,0.213223195161832,0.116140098069977,0,0,0,0,0.118706876416878,0.0860785625107549,0.221669245968794,0,-0.365130086435372,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0274323363727208,0,0,0,0.140212033285999,0,0,0,0,0.0250867408137335,0,0,0.0429835630538146,0,0,0,0,0,0,0,0,0,0.0953315389024131,0,0,0,0,0,0.0742879323217084
X600036.CH.EQUITY,0,0.377671963772031,0,0,0,0,0,0.0336991276987986,-0.0112713659238782,0,0,0,0,0.288252235455389,0,3.46944695195361e-18,0.0201819678057925,0,0,0,0,0,0,0.176949532602619,0,0,0,0,0,0,0,0.0930827317188558,0,-0.0400548263580319,0.000541621263224844,0,0,0,0,0,0.16740006638086,0,0,0,0,0,0.0164489977782773,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.042787936488291,0,0,0.0562928414289596,0,0,0,-0.0197900334157897,0,0,0.193134383308832,0.252924874746142,0,0,0,0.160251923830294,0,0,0,0,0.166976491696738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168226780924341,0,0
X601628.CH.EQUITY,0.0810179674448595,0.378082349535613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122519209918033,0,0,0,0,0,-0.0616244063753236,0.223925474104045,0,0,0,0,0,0,0,0,0,0,0,0.186578022821989,0,-0.0952589200985582,0.0171411151076401,0,0.2402682119143
X601166.CH.EQUITY,0.131429016662061,0,0,0,0,0.0499475734298925,0.500937244485267,0,0,0,0,0,0,0.0645153770404017,0,0.267764589749883,0,0,0,0,0,0,0,0,0,0,0,0.0575302410633924,0,0,0,0,0,0.0894360824026478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
