,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.463334809100684,0,0,0,0,0,0,-0.0153398747031313,0,0,0,0,0,0.0407333626392398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0435059457047245,0,0,0,0,0.0218232962286523,0.177856037590725,0.0506191084982089,0,0,0,0,0,0,0,0,0.236319846899966,0.0600761255223017,0,0.0378634564063716,0
X601318.CH.EQUITY,0,0,0,0,0.0211722138893225,0,0,0.0219066641545227,0.139763044308977,0,0.0515522529042408,0,0,0.0998341243843931,0,0,0,0,0.216400558074979,0,0.220019198376686,0.0276039323671444,0,-0.0163437470527395,0,0,0.0964429138107156,0,0,0,0,0,0,0,0,0,0.0350869753700125,-1.73472347597681e-18,0,0,0,0,0,0.0375817837972842,0,0,0,0,0,0,0,0.0844554500745762
X601939.CH.EQUITY,0,0,0,0.290639388920085,0,0,0,0,0,0,0.0499222871100907,0,0,0,0,0,0,0,0,0.0114813016103669,0,-0.258479135350321,0.694695095100712,0.00418202355408382,0.060850190773969,6.93889390390723e-18,0.063126882692743,-0.129686877528478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131459279484548,0,-0.0402554413973105,0,0,0,0,0,-0.0842496055573606,-0.00400225485917953
X601288.CH.EQUITY,0.205645456479735,0,0,0,0,0.0368522589326195,0.361045277991369,-0.0578340160701764,0,0,0,0,0,0,0,0.0813743689613095,0,0,0,0,0,0,0.0456513928393557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197506287082417,0,0,0,0,0,0,-0.0854778121771188,0
X600036.CH.EQUITY,0,0.181594928965696,0,0,0,0.0681336275605437,0.0911303407099898,0,0,0,0,0,0,0.206417678086365,0,0,0,0,0,0,0,0,0,0.0286955484626747,0,0,0,0,0.319142084815389,0,0,0.0873388175999855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178215801394779
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0375045331725551,0,0,0,0,0,0,0,0.160693814412647,0,0,0,0.121714949020989,0,0,0,0,0,0,-0.0620832902174006,0,0,0,0.185547185872684,0,0.0527666088617805,0,0,0.537476689574136,0,-0.0496506746000995,0,0,0.102838470798706,0,0,0,0,0,0.00180223073371361,0,0,0.075498522745766
X601988.CH.EQUITY,0.194207579938223,0.263808639610596,0,0.0406633878591477,0.271793625540469,0,0,0,0,0,0,0,0,0,0,0.145543513286267,0,0,0,0.11457587706472,0,0,0,0,0,0,0.123538732304763,0,0,0,0,0.0404392247179958,-0.0590039640266844,0,0,0,0,0,0,0,0,-0.097358305392548,0,0,0,0,0,0,0,0,0.038141137493321,0
X1299.HK.EQUITY,0,0,0,-0.0452157985503815,0,0,-0.00228968509753295,0,0,0.128673559243631,0,8.67361737988404e-19,0,-0.183859458544278,0,0,0,0,0,0,0,0,0,0,0,0.226991766813198,0,0.0279721834969765,0,0,0,0,0,0,0,0,0,0,0,0.140053332618897,0.114842050092729,0.0573767152634062,0,0.0671367380128321,0,0.0247530143906872,0.180625565432497,0,0.136629363375515,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229344383062423,0,0.147579750746074,0,0,0,0,0.190394561555584,0,0.152001441286916,0,0,0,0.0699576280852333,-0.0560620459924144,0.453444773996983,0,0.0967876559812878,0,0,0,0,0,0,0,0,0,-0.113341127504604,0,0.203255197117654,0,0,0,0,0.118080507963587,0,0.276460351616852,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0625102396173769,0,0,0,0,0,0.0143092988599185,0,0,-0.0521792828295354,0,0,-0.16968908205674,0,0.4014218596328,0,0.31180241215637,0,0,0,0.274953982517813,0,0,0,0.15466561134981,0.294270669237158,0,0,0,0.1274480848477,0,0,0,0,0,-6.93889390390723e-18,0,-0.450744711877531,0,0,0,0.0645180051437092,0,0,-0.0456546630110134
